291,1 542,1 436,1 394,1 519,1 351,2 296,1 1,1
224,1 533,1 344,1 346,1 424,1 542,1 0,0 0,1
552,2 533,3 544,3 0,0 0,0 0,0 0,0 0,1
442,1 339,1 432,1 346,2 394,1 392,1 0,0 0,1
552,1 367,1 0,0 0,0 0,0 0,0 0,0 0,1
552,2 533,2 544,1 546,1 0,0 0,0 0,0 0,1
224,1 184,1 427,1 371,1 183,1 346,1 426,1 0,1
552,1 514,1 544,1 543,1 0,0 0,0 0,0 0,1
224,1 542,1 184,1 371,1 424,1 546,1 0,0 0,1
552,2 541,1 546,1 543,3 537,2 542,1 0,0 0,1
262,2 405,1 298,1 351,2 429,1 164,1 346,2 0,1
