261,1 422,1 409,1 415,1 411,1 414,1 0,0 1,1
156,2 409,3 343,3 426,3 411,3 351,2 422,1 1,1
502,2 343,3 455,3 414,3 351,2 422,1 0,0 1,1
261,2 409,3 426,3 411,3 351,2 414,2 422,1 1,1
156,1 409,1 422,1 426,1 150,1 411,1 414,1 1,1
156,1 349,1 351,1 426,1 0,0 0,0 0,0 1,1
156,1 426,1 409,1 150,1 411,1 414,1 0,0 1,1
156,1 343,1 414,1 411,1 351,1 422,1 0,0 2,2
156,2 343,1 351,1 414,2 411,3 0,0 0,0 1,1
156,2 343,3 411,3 409,3 344,2 0,0 0,0 2,2
261,2 343,3 455,2 420,2 273,3 414,2 422,1 1,1
156,1 409,1 420,1 345,1 422,1 0,0 0,0 1,1
261,1 413,1 344,1 0,0 0,0 0,0 0,0 2,2
261,1 422,1 409,1 415,1 487,1 0,0 0,0 1,1
156,2 343,3 411,3 344,2 409,3 422,1 0,0 4,4
441,2 533,2 0,0 0,0 0,0 0,0 0,0 1,1
261,2 343,3 409,3 420,1 411,2 414,1 0,0 1,1
441,2 413,3 422,1 351,2 0,0 0,0 0,0 1,1
441,2 343,3 344,1 411,3 0,0 0,0 0,0 2,2
441,2 343,3 414,2 411,3 455,2 0,0 0,0 1,1
441,2 422,1 343,3 344,2 351,2 0,0 0,0 1,1
463,1 343,3 414,2 351,2 422,1 0,0 0,0 1,1
441,2 343,3 426,2 420,1 344,2 0,0 0,0 1,1
441,2 422,1 343,3 414,1 149,1 427,1 426,1 1,1
441,2 343,2 411,3 344,2 0,0 0,0 0,0 1,1
261,2 422,1 455,2 411,3 351,2 414,2 0,0 1,1
551,1 544,1 0,0 0,0 0,0 0,0 0,0 1,1
261,1 343,1 409,1 420,1 411,1 414,1 0,0 60,63
441,2 343,1 351,1 344,2 0,0 0,0 0,0 2,3
441,2 343,3 344,2 411,3 0,0 0,0 0,0 13,20
156,1 409,1 343,1 420,1 411,1 414,1 0,0 128,198
156,1 413,1 344,1 0,0 0,0 0,0 0,0 5,8
