554,1 433,1 362,1 341,2 429,1 0,0 0,0 1,1
552,2 362,1 359,1 0,0 0,0 0,0 0,0 1,1
552,2 483,1 194,1 429,1 493,1 402,1 448,1 1,1
442,1 436,1 429,1 345,1 415,2 448,1 421,1 2,2
442,1 436,1 393,1 338,2 429,1 430,1 389,1 1,1
442,1 365,1 430,1 341,2 496,1 359,2 458,2 1,1
552,2 529,1 0,0 0,0 0,0 0,0 0,0 1,1
552,2 436,1 448,1 338,2 429,2 430,1 519,2 1,1
503,1 492,1 421,1 493,1 0,0 0,0 0,0 1,1
291,1 339,1 204,1 448,1 175,1 352,1 0,0 1,1
442,1 339,1 436,1 390,1 519,1 172,1 0,0 1,1
554,1 433,1 407,1 402,2 0,0 0,0 0,0 1,1
224,2 433,1 430,2 194,1 429,2 448,1 0,0 1,1
552,2 436,1 402,2 406,1 535,1 0,0 0,0 1,1
554,1 433,1 430,1 371,3 183,1 0,0 0,0 1,1
442,1 436,1 448,1 430,1 0,0 0,0 0,0 1,1
552,2 345,1 415,1 448,1 194,1 420,1 429,1 1,1
442,1 436,1 345,2 493,1 153,1 418,1 198,2 1,1
224,1 429,1 194,1 141,1 359,1 0,0 0,0 1,1
552,2 415,2 194,1 429,2 345,2 0,0 0,0 1,1
224,1 373,1 513,1 372,1 371,1 183,1 0,0 2,2
552,1 519,1 0,0 0,0 0,0 0,0 0,0 2,2
552,1 362,1 359,1 0,0 0,0 0,0 0,0 1,1
442,1 433,1 430,1 458,2 194,1 448,1 0,0 1,1
503,1 492,1 436,1 493,1 415,1 0,0 0,0 1,1
224,1 345,1 0,0 0,0 0,0 0,0 0,0 2,3
224,1 429,1 194,1 402,1 0,0 0,0 0,0 2,4
224,1 436,1 430,1 402,1 433,1 0,0 0,0 2,4
552,2 415,1 194,1 429,1 345,2 0,0 0,0 1,2
224,1 373,1 371,1 513,1 372,1 194,1 183,1 1,2
262,2 436,1 448,1 415,2 429,2 430,1 496,1 1,2
224,1 373,1 371,1 513,1 194,1 429,1 0,0 2,4
552,1 415,1 194,1 429,1 345,1 0,0 0,0 31,74
554,1 339,1 393,1 338,2 429,1 389,2 0,0 1,3
552,2 415,1 194,1 429,1 345,1 0,0 0,0 5,16
554,1 433,1 371,3 373,2 429,1 0,0 0,0 0,1
554,1 407,1 433,1 402,2 0,0 0,0 0,0 0,1
554,1 433,1 373,2 371,3 513,1 0,0 0,0 0,1
442,1 436,1 430,1 371,3 336,1 448,1 468,1 0,1
552,2 436,1 433,1 522,1 0,0 0,0 0,0 0,1
224,2 436,1 448,1 338,2 429,2 430,1 389,2 0,1
442,1 390,1 519,2 430,1 338,1 429,1 0,0 0,1
552,1 373,1 513,1 372,1 371,1 0,0 0,0 0,2
552,1 415,1 0,0 0,0 0,0 0,0 0,0 0,1
552,2 436,1 448,1 429,2 513,2 430,2 0,0 0,1
554,1 390,1 393,1 338,2 429,1 389,2 0,0 0,1
552,2 315,1 373,1 371,1 513,1 0,0 0,0 0,1
262,1 402,1 194,1 429,1 433,1 0,0 0,0 0,1
240,1 339,1 492,1 448,1 519,1 0,0 0,0 0,1
224,1 433,1 183,1 371,1 372,1 0,0 0,0 0,1
224,1 523,1 430,1 458,1 429,1 341,1 359,1 0,1
552,2 433,1 310,1 519,1 0,0 0,0 0,0 0,1
200,1 339,1 338,2 493,1 429,2 389,1 352,1 0,1
224,1 436,1 363,1 365,1 341,1 194,1 458,1 0,1
552,2 436,1 519,1 496,1 338,2 429,1 389,2 0,1
224,1 373,1 513,1 372,1 371,1 183,1 429,1 0,1
224,1 141,1 0,0 0,0 0,0 0,0 0,0 0,4
224,1 429,1 0,0 0,0 0,0 0,0 0,0 0,3
552,2 415,1 194,1 429,2 345,2 0,0 0,0 0,1
552,2 519,1 0,0 0,0 0,0 0,0 0,0 0,1
262,2 436,1 250,1 519,1 338,2 429,1 389,1 0,1
442,1 436,1 339,1 474,1 519,1 0,0 0,0 0,1
