224,2 339,1 346,2 387,1 424,2 381,3 426,2 1,1
552,1 542,1 321,1 0,0 0,0 0,0 0,0 1,1
262,1 542,1 348,1 546,1 341,1 555,1 0,0 1,1
224,2 343,3 455,2 457,2 411,3 351,1 344,2 1,1
291,1 436,1 542,1 537,1 352,1 0,0 0,0 1,1
224,1 348,1 344,1 424,1 411,1 0,0 0,0 1,1
442,1 348,2 422,1 415,2 344,2 346,2 0,0 1,1
224,2 361,2 341,2 346,2 359,1 358,1 0,0 1,1
552,1 542,1 315,1 514,1 0,0 0,0 0,0 1,1
552,1 514,1 540,1 0,0 0,0 0,0 0,0 1,1
224,2 361,1 353,3 141,1 359,1 358,2 346,2 1,1
224,2 380,1 184,1 367,1 371,3 346,2 426,3 1,1
224,2 348,1 353,3 341,2 359,2 346,2 0,0 1,1
552,2 542,1 315,1 514,3 380,1 0,0 0,0 1,1
224,2 380,1 184,1 367,3 371,3 346,2 426,3 1,1
224,2 348,2 344,2 411,3 351,2 0,0 0,0 1,1
442,1 533,3 344,2 414,1 351,2 0,0 0,0 1,1
442,1 348,2 409,1 351,2 457,2 346,2 0,0 1,1
224,2 361,2 353,3 136,1 359,2 357,3 138,1 1,1
442,1 348,2 347,2 457,2 346,2 0,0 0,0 1,1
262,1 376,1 427,1 371,1 0,0 0,0 0,0 1,1
224,2 361,1 546,1 359,1 357,2 138,1 353,2 1,1
224,2 342,1 359,1 353,3 358,1 426,2 346,2 1,1
224,1 348,1 341,1 359,1 346,1 0,0 0,0 3,4
224,1 380,1 184,1 367,1 371,1 346,1 426,1 6,10
224,1 184,1 371,1 424,1 426,1 0,0 0,0 28,47
224,1 339,1 387,1 337,1 424,1 381,1 0,0 8,14
224,1 542,1 533,1 344,1 346,1 0,0 0,0 17,32
224,1 361,1 341,1 359,1 358,1 346,1 0,0 10,19
224,1 542,1 533,1 344,1 414,1 0,0 0,0 3,6
224,1 348,1 542,1 402,1 346,1 0,0 0,0 7,14
224,1 361,1 542,1 359,1 346,1 424,1 353,1 2,4
224,1 348,1 514,1 371,1 367,1 0,0 0,0 1,2
224,1 348,1 426,1 161,1 158,1 395,1 0,0 2,4
224,1 395,1 398,1 396,1 161,1 158,1 163,1 5,10
224,1 361,1 353,1 426,1 359,1 357,1 138,1 12,24
224,1 361,1 542,1 359,1 358,1 427,1 353,1 12,26
224,1 361,1 353,1 341,1 359,1 346,1 427,1 6,14
224,1 361,1 353,1 141,1 359,1 358,1 346,1 18,43
224,1 361,1 341,1 359,1 346,1 358,1 0,0 4,10
224,2 348,2 353,3 341,2 359,1 346,2 0,0 1,3
224,2 361,1 353,1 141,1 359,1 358,1 346,2 1,3
224,1 361,1 353,1 136,1 359,1 357,1 138,1 3,12
552,1 353,1 0,0 0,0 0,0 0,0 0,0 1,5
224,1 343,1 414,1 345,1 415,1 411,1 0,0 0,2
224,1 361,1 360,1 357,1 0,0 0,0 0,0 0,1
224,1 348,1 426,1 158,1 161,1 395,1 0,0 0,3
224,1 361,1 353,1 341,1 358,1 346,1 427,1 0,1
224,1 353,1 361,1 426,1 359,1 357,1 138,1 0,1
552,1 318,1 544,1 0,0 0,0 0,0 0,0 0,1
552,1 514,1 0,0 0,0 0,0 0,0 0,0 0,1
224,1 348,1 346,1 371,1 427,1 0,0 0,0 0,1
442,1 361,2 359,2 358,2 525,1 364,1 366,1 0,2
224,1 361,1 353,1 357,1 351,1 346,1 426,1 0,1
224,2 343,3 409,3 414,1 345,2 344,2 346,2 0,1
224,1 343,1 414,1 415,1 411,1 457,1 351,1 0,1
224,2 361,1 341,2 359,1 346,2 358,1 0,0 0,1
224,1 348,1 367,1 335,1 346,1 427,1 0,0 0,1
552,1 542,1 0,0 0,0 0,0 0,0 0,0 0,1
224,1 184,1 0,0 0,0 0,0 0,0 0,0 0,1
224,2 343,3 414,2 415,2 411,3 457,2 351,1 0,1
224,1 337,1 339,1 387,1 424,1 381,1 0,0 0,2
442,1 542,1 436,1 462,1 448,1 427,1 346,2 0,1
224,1 426,1 436,1 359,1 341,1 358,1 346,1 0,1
224,1 380,1 184,1 371,1 424,1 426,1 0,0 0,2
552,1 514,1 544,1 543,1 0,0 0,0 0,0 0,2
224,1 184,1 371,1 179,1 0,0 0,0 0,0 0,1
442,1 348,2 347,2 366,1 362,1 0,0 0,0 0,1
552,1 426,1 0,0 0,0 0,0 0,0 0,0 0,2
224,1 544,1 543,1 0,0 0,0 0,0 0,0 0,2
224,1 527,1 525,1 543,1 0,0 0,0 0,0 0,1
224,1 343,1 409,1 414,1 345,1 344,1 346,1 0,1
224,1 525,1 543,1 526,1 0,0 0,0 0,0 0,1
