437,2 383,2 425,2 390,1 250,2 338,2 337,3 1,1
437,2 542,1 390,1 384,3 520,3 387,2 338,1 4,4
437,2 518,1 384,3 520,3 387,2 338,2 425,3 1,1
437,2 174,1 384,3 338,2 387,2 337,3 520,3 3,3
437,1 174,1 384,1 518,1 520,1 448,1 496,1 2,2
437,1 174,1 384,1 518,1 338,1 520,1 517,1 2,2
437,2 542,2 390,1 384,3 520,2 387,2 338,1 1,1
437,2 174,1 384,3 386,2 338,2 195,1 280,1 1,1
437,1 542,1 390,1 387,1 338,1 280,1 520,1 1,1
437,1 381,1 384,1 390,1 250,1 387,1 520,1 1,1
437,2 174,1 518,1 171,3 520,2 195,1 338,2 1,1
437,2 383,3 384,3 390,1 387,1 424,1 338,2 4,4
437,2 174,1 390,1 517,1 338,2 520,2 351,2 1,1
437,2 383,2 384,1 390,1 387,2 424,1 338,2 1,1
437,2 174,1 384,3 520,2 195,1 173,1 387,1 1,1
437,2 432,1 459,2 393,1 448,1 386,2 390,2 1,1
437,2 542,2 474,1 393,1 448,1 387,1 520,3 1,1
437,2 383,3 425,2 390,1 250,2 338,1 337,1 1,1
437,2 542,2 390,1 384,3 520,3 387,2 338,2 5,5
437,1 425,1 384,1 520,1 470,1 542,1 426,1 1,1
437,1 231,1 387,1 496,1 520,1 280,1 517,1 1,1
437,2 471,3 384,3 381,3 250,2 393,1 338,1 1,1
437,2 384,3 542,1 390,1 338,2 387,1 520,1 1,1
437,2 174,1 384,3 386,2 338,1 195,1 280,1 3,3
547,1 520,1 306,1 543,1 542,1 337,1 0,0 1,1
437,2 542,2 390,1 384,3 520,3 387,2 338,1 6,6
437,2 471,3 384,2 381,3 250,2 393,1 338,1 2,2
547,1 390,1 250,1 351,1 350,1 338,1 169,1 1,1
547,1 520,1 337,1 459,1 543,1 0,0 0,0 1,1
437,2 174,1 384,3 520,3 337,3 542,1 543,3 1,1
437,2 241,2 384,2 390,1 338,2 337,3 351,2 1,1
437,2 390,2 393,1 351,2 350,2 338,2 383,3 1,1
437,2 542,2 390,2 384,3 520,3 387,2 338,1 1,1
254,1 381,3 174,1 390,1 337,3 387,1 520,2 1,1
437,2 174,1 337,3 390,1 387,1 338,2 520,1 1,1
437,1 381,1 250,1 338,1 473,1 520,1 390,1 1,1
437,2 383,2 425,2 390,1 250,1 338,1 337,1 1,1
437,2 174,1 384,3 424,3 338,2 350,2 195,1 1,1
437,2 542,1 390,1 384,3 520,1 387,2 338,2 2,2
178,1 542,1 390,1 387,1 338,1 520,1 171,1 1,1
437,2 383,3 384,2 390,1 387,1 424,1 338,2 2,2
547,1 520,1 306,1 542,1 543,1 0,0 0,0 1,1
437,2 518,1 516,1 195,1 520,2 542,1 338,1 1,1
437,2 383,2 384,1 390,1 387,1 424,3 338,2 1,1
437,2 174,1 384,3 338,2 195,1 424,3 520,2 1,1
437,2 384,1 390,1 338,1 393,1 387,1 351,2 1,1
437,2 383,1 384,1 390,1 338,2 387,1 520,2 1,1
437,1 174,1 384,1 195,1 173,1 520,1 517,1 1,1
507,1 286,1 516,1 242,3 387,2 337,3 169,1 1,1
437,2 383,3 384,1 390,1 387,1 424,3 338,2 1,1
507,1 174,1 351,2 242,1 338,2 520,2 426,3 1,1
437,2 174,1 384,1 195,1 173,1 520,2 386,1 1,1
437,1 174,1 518,1 173,1 520,1 195,1 338,1 1,1
437,2 231,1 384,3 387,1 280,1 520,3 426,3 1,1
437,2 383,1 384,2 390,1 338,2 387,2 520,1 1,1
507,1 174,2 384,3 393,1 387,2 424,3 171,3 1,1
437,1 390,1 393,1 338,1 387,1 381,1 426,1 1,1
437,2 174,1 337,3 338,2 387,1 390,1 393,1 1,1
437,1 471,1 470,1 520,1 337,1 351,1 473,1 1,1
437,1 386,1 520,1 543,1 337,1 338,1 387,1 1,1
437,2 518,1 384,3 426,3 280,2 393,1 520,1 1,1
437,1 174,1 518,1 195,1 171,1 173,1 520,1 2,2
437,2 174,1 518,1 173,1 520,3 195,1 171,2 2,2
498,1 174,1 384,1 250,1 173,1 338,1 424,1 1,1
437,2 471,2 384,3 473,2 338,2 387,2 520,2 1,1
437,2 381,3 383,3 384,3 338,2 390,1 516,1 1,1
437,2 174,2 384,3 386,2 338,2 195,1 280,1 1,1
437,2 383,3 384,3 390,1 387,1 424,2 338,2 1,1
