439,2 514,3 350,2 542,2 335,2 456,1 374,2 1,1
259,1 350,1 431,1 335,1 225,1 374,1 514,1 1,1
189,1 514,1 540,1 185,1 195,1 423,1 427,1 2,2
439,2 540,1 510,1 542,2 350,2 0,0 0,0 1,1
500,1 197,1 185,1 335,1 456,1 446,1 377,1 1,1
549,2 514,3 350,2 335,2 237,1 313,1 374,1 1,1
509,1 540,1 456,2 423,3 335,1 0,0 0,0 1,1
549,1 456,1 514,1 335,1 374,1 543,1 0,0 2,4
439,2 374,2 514,3 192,1 185,1 196,1 195,1 1,2
189,1 514,1 192,1 423,1 196,1 374,1 195,1 11,31
189,1 374,1 196,1 192,1 185,1 423,1 195,1 34,97
189,1 185,1 192,1 195,1 374,1 423,1 196,1 1,3
549,1 514,1 543,1 0,0 0,0 0,0 0,0 2,6
439,2 374,2 195,1 423,3 192,1 196,1 427,1 2,6
189,1 427,1 185,1 374,1 196,1 192,1 195,1 1,3
439,1 374,1 195,1 423,1 192,1 196,1 427,1 1,5
189,1 192,1 196,1 185,1 423,1 374,1 195,1 2,13
549,1 514,1 196,1 542,1 423,1 195,1 374,1 0,1
189,1 514,1 350,1 185,1 195,1 374,1 427,1 0,1
439,1 427,1 374,1 195,1 423,1 514,1 543,1 0,2
549,2 350,2 237,1 427,2 542,2 543,3 514,3 0,1
439,1 514,1 374,1 196,1 423,1 543,1 427,1 0,2
439,1 542,1 196,1 543,1 423,1 514,1 192,1 0,1
189,1 374,1 185,1 423,1 192,1 195,1 0,0 0,1
439,1 542,1 374,1 427,1 543,1 192,1 196,1 0,2
439,2 456,2 377,1 374,2 350,2 335,2 0,0 0,1
439,1 543,1 185,1 192,1 195,1 514,1 423,1 0,2
439,1 427,1 196,1 543,1 423,1 514,1 195,1 0,1
189,1 192,1 0,0 0,0 0,0 0,0 0,0 0,1
549,2 350,1 542,1 543,2 195,1 335,2 0,0 0,1
439,1 423,1 374,1 196,1 195,1 192,1 427,1 0,2
439,2 456,2 377,1 542,1 350,2 374,2 0,0 0,1
439,1 542,1 374,1 514,1 427,1 543,1 192,1 0,1
