439,2 380,1 180,3 297,1 379,1 183,2 367,3 2,2
259,1 375,1 336,1 0,0 0,0 0,0 0,0 3,4
189,1 184,1 0,0 0,0 0,0 0,0 0,0 3,4
439,2 514,3 373,1 183,1 0,0 0,0 0,0 5,7
439,1 426,1 367,1 373,1 336,1 0,0 0,0 5,7
439,2 367,3 370,3 371,3 0,0 0,0 0,0 24,35
259,1 184,1 380,1 336,1 0,0 0,0 0,0 2,3
439,2 370,3 426,3 448,1 336,1 0,0 0,0 2,3
439,2 370,3 367,3 380,1 371,3 0,0 0,0 4,6
259,1 184,1 183,1 367,1 0,0 0,0 0,0 8,12
439,2 514,2 373,1 183,1 0,0 0,0 0,0 2,3
439,1 370,1 183,1 373,1 0,0 0,0 0,0 4,6
439,1 380,1 373,1 336,1 183,1 0,0 0,0 29,44
189,1 184,1 185,1 0,0 0,0 0,0 0,0 65,102
189,1 184,1 369,1 0,0 0,0 0,0 0,0 18,29
439,1 370,1 373,1 183,1 0,0 0,0 0,0 8,13
189,1 184,1 367,1 183,1 0,0 0,0 0,0 52,86
189,1 184,1 380,1 369,1 0,0 0,0 0,0 6,10
439,1 180,1 367,1 373,1 183,1 0,0 0,0 63,110
189,1 514,1 184,1 0,0 0,0 0,0 0,0 68,129
189,1 451,1 543,1 0,0 0,0 0,0 0,0 1,2
189,1 184,1 426,1 183,1 0,0 0,0 0,0 4,8
439,2 180,1 367,3 183,1 373,2 0,0 0,0 2,4
439,1 367,1 184,1 426,1 0,0 0,0 0,0 1,2
439,2 514,3 373,2 183,1 0,0 0,0 0,0 1,2
189,1 184,1 542,1 0,0 0,0 0,0 0,0 1,2
439,2 370,3 367,3 451,3 369,3 0,0 0,0 1,2
439,2 370,3 371,3 426,3 0,0 0,0 0,0 1,2
439,2 367,3 369,3 371,3 0,0 0,0 0,0 1,2
259,1 367,1 375,1 183,1 0,0 0,0 0,0 1,2
439,1 514,1 373,1 183,1 0,0 0,0 0,0 270,569
189,1 542,1 184,1 0,0 0,0 0,0 0,0 7,17
439,1 180,1 367,1 183,1 373,1 0,0 0,0 2,5
439,1 184,1 427,1 0,0 0,0 0,0 0,0 2,5
439,2 367,3 426,1 373,2 336,1 0,0 0,0 13,35
439,1 367,1 373,1 379,1 0,0 0,0 0,0 8,22
439,1 367,1 180,1 183,1 373,1 0,0 0,0 5,14
439,2 367,3 373,2 336,1 426,1 0,0 0,0 10,29
189,1 515,1 514,1 0,0 0,0 0,0 0,0 1,3
439,2 370,3 367,3 371,3 380,1 0,0 0,0 1,3
439,1 373,1 336,1 0,0 0,0 0,0 0,0 1,3
439,1 367,1 373,1 336,1 426,1 0,0 0,0 4,16
439,1 375,1 183,1 0,0 0,0 0,0 0,0 2,10
439,1 184,1 180,1 0,0 0,0 0,0 0,0 1,5
439,2 180,1 380,1 367,3 183,1 379,1 297,1 0,1
439,2 370,3 426,3 371,3 0,0 0,0 0,0 0,2
439,1 373,1 367,1 183,1 180,1 0,0 0,0 0,1
439,2 373,1 183,1 351,2 0,0 0,0 0,0 0,1
439,1 367,1 369,1 371,1 0,0 0,0 0,0 0,1
439,2 380,1 428,2 542,1 336,1 0,0 0,0 0,1
439,1 375,1 367,1 426,1 0,0 0,0 0,0 0,2
189,1 542,1 0,0 0,0 0,0 0,0 0,0 0,2
549,1 515,1 0,0 0,0 0,0 0,0 0,0 0,6
439,2 451,1 367,3 370,3 369,3 380,1 0,0 0,1
439,1 367,1 375,1 426,1 0,0 0,0 0,0 0,4
439,1 542,1 373,1 183,1 0,0 0,0 0,0 0,5
439,2 426,2 367,3 373,1 336,1 0,0 0,0 0,1
439,2 380,1 370,1 379,1 336,1 0,0 0,0 0,1
439,2 367,1 372,2 0,0 0,0 0,0 0,0 0,1
439,2 180,2 297,1 379,1 380,1 336,1 0,0 0,1
439,1 451,1 370,1 367,1 369,1 0,0 0,0 0,3
439,2 373,2 336,1 0,0 0,0 0,0 0,0 0,2
439,2 180,1 373,2 336,1 0,0 0,0 0,0 0,1
189,1 368,1 367,1 351,1 426,1 0,0 0,0 0,1
259,1 370,1 426,1 351,1 369,1 367,1 0,0 0,1
439,1 180,1 373,1 336,1 0,0 0,0 0,0 0,1
189,1 184,1 369,1 380,1 0,0 0,0 0,0 0,1
189,1 514,1 375,1 0,0 0,0 0,0 0,0 0,1
439,2 372,2 0,0 0,0 0,0 0,0 0,0 0,1
439,1 515,1 194,1 0,0 0,0 0,0 0,0 0,3
439,1 425,1 514,1 0,0 0,0 0,0 0,0 0,1
439,2 367,3 183,1 448,1 379,1 380,1 0,0 0,1
189,1 542,1 514,1 513,1 0,0 0,0 0,0 0,1
549,1 542,1 514,1 0,0 0,0 0,0 0,0 0,1
439,2 426,2 180,1 380,1 183,1 378,1 427,2 0,1
439,1 181,1 515,1 0,0 0,0 0,0 0,0 0,2
439,2 373,1 336,1 0,0 0,0 0,0 0,0 0,1
439,1 367,1 451,1 370,1 369,1 0,0 0,0 0,2
439,2 514,2 373,2 183,1 0,0 0,0 0,0 0,1
189,1 184,1 183,1 426,1 0,0 0,0 0,0 0,1
439,1 190,1 183,1 0,0 0,0 0,0 0,0 0,2
439,1 451,1 367,1 370,1 369,1 0,0 0,0 0,3
189,1 514,1 0,0 0,0 0,0 0,0 0,0 0,1
439,1 367,1 373,1 513,1 0,0 0,0 0,0 0,1
439,1 190,1 367,1 426,1 0,0 0,0 0,0 0,2
439,1 367,1 426,1 373,1 183,1 0,0 0,0 0,1
509,1 180,1 380,1 379,1 378,2 0,0 0,0 0,1
189,1 376,1 367,1 380,1 0,0 0,0 0,0 0,1
439,2 370,3 380,1 379,1 336,1 0,0 0,0 0,1
189,1 514,1 515,1 0,0 0,0 0,0 0,0 0,4
189,1 184,1 336,1 0,0 0,0 0,0 0,0 0,1
259,1 380,1 180,1 179,1 379,1 367,1 0,0 0,1
439,1 367,1 180,1 373,1 183,1 0,0 0,0 0,1
439,1 370,1 367,1 426,1 195,1 0,0 0,0 0,1
189,1 372,1 183,1 0,0 0,0 0,0 0,0 0,1
439,1 368,1 367,1 369,1 0,0 0,0 0,0 0,1
439,1 334,1 380,1 336,1 0,0 0,0 0,0 0,1
189,1 367,1 376,1 0,0 0,0 0,0 0,0 0,1
439,1 190,1 427,1 0,0 0,0 0,0 0,0 0,1
439,2 375,2 183,1 0,0 0,0 0,0 0,0 0,1
259,2 184,1 351,2 380,1 0,0 0,0 0,0 0,1
439,1 367,1 181,1 426,1 513,1 0,0 0,0 0,1
439,1 428,1 368,1 0,0 0,0 0,0 0,0 0,1
439,2 514,1 373,1 183,1 0,0 0,0 0,0 0,1
189,1 376,1 367,1 0,0 0,0 0,0 0,0 0,2
439,2 334,3 336,1 380,1 0,0 0,0 0,0 0,1
439,2 334,3 426,3 380,1 427,1 0,0 0,0 0,1
439,1 190,1 180,1 0,0 0,0 0,0 0,0 0,1
549,2 515,3 0,0 0,0 0,0 0,0 0,0 0,1
439,2 451,3 367,3 370,3 369,3 380,1 0,0 0,1
189,1 426,1 0,0 0,0 0,0 0,0 0,0 0,7
439,1 372,1 0,0 0,0 0,0 0,0 0,0 0,1
439,1 370,1 451,1 367,1 369,1 0,0 0,0 0,1
189,1 184,1 514,1 0,0 0,0 0,0 0,0 0,1
439,1 336,1 183,1 367,1 379,1 0,0 0,0 0,1
439,2 184,1 183,1 380,1 0,0 0,0 0,0 0,1
259,2 373,2 371,3 0,0 0,0 0,0 0,0 0,1
