224,2 339,1 346,2 351,2 429,2 280,2 388,2 1,1
224,1 348,1 476,1 457,1 357,1 358,1 360,1 1,1
224,1 542,1 348,1 531,1 345,1 417,1 346,1 1,1
442,1 342,1 450,1 357,3 351,2 358,2 346,2 3,3
552,2 348,1 457,1 334,1 542,2 312,1 514,3 1,1
442,1 348,2 450,1 457,2 351,2 423,3 0,0 1,1
442,1 436,1 450,1 359,2 429,2 430,1 457,1 1,1
224,1 542,1 533,1 344,1 345,1 415,1 417,1 1,1
442,1 361,1 354,1 425,1 357,1 525,1 360,1 1,1
552,1 542,1 308,1 543,1 520,1 0,0 0,0 1,1
442,1 348,2 450,1 542,1 520,3 346,2 392,1 1,1
224,1 348,1 542,1 333,1 402,1 539,1 396,1 3,3
442,1 436,1 450,1 424,3 448,1 494,1 542,2 1,1
224,2 348,2 339,1 382,2 387,1 346,2 426,2 1,1
442,1 348,1 520,3 387,1 338,2 351,1 385,1 1,1
291,1 233,3 203,1 485,3 457,2 411,3 351,2 1,1
552,1 542,1 315,1 543,1 514,1 544,1 0,0 1,1
224,1 184,1 182,1 371,1 195,1 424,1 423,1 1,1
224,1 542,1 348,1 531,1 415,1 417,1 195,1 2,2
291,1 348,2 422,1 150,1 531,1 344,2 419,1 1,1
224,1 542,1 533,1 345,1 344,1 417,1 415,1 1,1
224,1 348,1 339,1 382,1 387,1 346,1 426,1 1,1
224,1 348,1 160,1 346,1 158,1 161,1 163,1 1,1
224,1 542,1 348,1 345,1 531,1 417,1 414,1 58,71
224,1 348,1 333,1 161,1 163,1 424,1 400,1 2,3
442,1 348,2 450,1 542,2 520,3 346,2 392,1 2,3
224,1 348,1 542,1 402,1 333,1 424,1 539,1 9,15
224,1 184,1 456,1 371,1 195,1 424,1 196,1 21,36
552,1 524,1 361,1 354,1 357,1 358,1 360,1 1,2
224,1 542,1 345,1 351,1 531,1 343,1 0,0 1,2
224,1 348,1 346,1 426,1 350,1 543,1 338,1 1,3
552,1 348,1 346,1 426,1 350,1 338,1 452,1 0,3
224,1 368,1 184,1 542,1 371,1 374,1 369,1 0,1
224,2 339,1 346,2 351,2 429,1 242,1 457,2 0,1
224,1 348,1 346,1 426,1 350,1 338,1 452,1 0,5
224,1 426,1 0,0 0,0 0,0 0,0 0,0 0,2
224,1 348,1 346,1 426,1 350,1 425,1 349,1 0,1
554,1 348,2 450,1 351,2 429,1 335,2 0,0 0,1
554,1 348,2 362,1 426,3 429,1 430,1 457,2 0,1
552,1 349,1 430,1 351,1 542,1 350,1 423,1 0,1
442,1 348,2 354,1 357,1 429,1 351,1 361,1 0,1
552,1 348,1 346,1 426,1 350,1 543,1 525,1 0,1
224,1 542,1 348,1 531,1 345,1 424,1 344,1 0,1
224,1 184,1 541,1 371,1 423,1 179,1 195,1 0,1
224,2 436,1 448,1 351,2 429,2 242,1 457,2 0,1
552,1 348,1 380,1 330,1 542,1 377,1 515,1 0,1
224,2 405,1 346,2 351,2 429,2 242,1 461,1 0,1
224,2 436,1 450,1 351,2 429,1 276,1 457,2 0,1
224,1 348,1 346,1 426,1 350,1 542,1 425,1 0,1
224,1 348,1 346,1 426,1 350,1 425,1 532,1 0,1
224,2 405,1 346,2 351,2 350,1 273,1 333,2 0,1
224,1 348,1 346,1 426,1 350,1 425,1 526,1 0,1
224,1 348,1 346,1 426,1 350,1 525,1 425,1 0,1
552,2 436,1 450,1 359,2 429,2 430,1 346,2 0,1
552,1 348,1 346,1 359,1 429,1 242,1 457,1 0,1
224,2 444,1 243,1 351,1 429,2 430,2 422,1 0,1
224,1 162,1 333,1 161,1 163,1 541,1 400,1 0,1
552,2 348,2 419,1 351,2 429,2 273,1 457,2 0,1
224,1 343,1 350,1 531,1 345,1 415,1 417,1 0,1
224,1 348,1 542,1 339,1 520,1 387,1 346,1 0,1
224,1 348,1 346,1 426,1 350,1 425,1 334,1 0,2
224,1 342,1 357,1 351,1 457,1 361,1 543,1 0,1
224,1 368,1 184,1 424,1 371,1 179,1 192,1 0,1
224,1 184,1 192,1 371,1 423,1 179,1 424,1 0,1
224,1 348,1 346,1 426,1 350,1 519,1 338,1 0,1
442,1 348,2 339,1 338,2 387,2 385,3 337,3 0,1
552,1 348,1 346,1 426,1 350,1 543,1 338,1 0,1
224,1 542,1 533,1 345,1 415,1 417,1 344,1 0,1
554,1 425,3 514,2 373,2 448,1 372,2 336,1 0,1
291,1 348,2 245,2 525,2 361,2 357,3 353,1 0,1
552,1 339,1 462,1 351,1 350,1 543,1 457,1 0,1
442,1 348,2 354,3 357,3 351,2 361,1 0,0 0,1
224,2 348,2 397,1 158,1 401,1 351,2 427,2 0,1
224,1 162,1 333,1 161,1 163,1 424,1 158,1 0,1
442,1 342,1 357,3 457,2 351,2 445,1 352,1 0,1
552,2 348,2 518,1 385,3 306,2 425,3 0,0 0,1
224,1 531,1 542,1 345,1 348,1 417,1 414,1 0,1
224,1 348,1 333,1 163,1 161,1 400,1 158,1 0,1
224,1 162,1 400,1 158,1 163,1 161,1 423,1 0,1
552,1 388,1 387,1 389,1 385,1 0,0 0,0 0,1
224,1 348,1 151,1 344,1 415,1 424,1 419,1 0,1
224,1 162,1 400,1 163,1 161,1 195,1 424,1 0,3
552,1 361,1 340,1 525,1 358,1 423,1 360,1 0,1
