547,2 427,1 542,1 350,2 423,1 520,1 0,0 1,1
437,2 382,2 386,1 173,1 195,1 423,1 520,3 1,1
437,1 391,1 542,1 386,1 392,1 520,1 280,1 7,7
437,2 386,1 542,1 350,2 382,3 423,1 520,1 1,1
437,1 196,1 386,1 543,1 173,1 171,1 382,1 1,1
437,2 197,1 540,1 280,1 382,3 0,0 0,0 1,1
254,1 542,2 199,1 520,3 280,1 0,0 0,0 1,1
254,1 542,2 199,1 392,2 171,3 520,3 0,0 1,1
437,2 382,3 386,2 173,1 195,1 423,3 520,2 1,1
437,2 391,1 386,2 382,3 452,3 392,1 520,3 2,2
437,2 431,1 392,2 542,2 350,1 423,3 520,3 1,1
437,1 192,1 196,1 452,1 382,1 520,1 195,1 1,1
437,2 520,1 195,1 382,3 386,2 423,3 196,1 1,1
437,2 540,1 542,2 350,2 520,3 0,0 0,0 1,1
437,2 542,2 350,2 427,2 520,3 382,3 543,3 1,1
437,1 382,1 386,1 423,1 520,1 196,1 195,1 1,1
437,2 542,1 350,2 386,2 452,3 423,3 520,3 1,1
437,2 386,2 391,1 382,3 392,1 350,2 423,3 1,1
178,1 543,1 520,1 542,1 452,1 0,0 0,0 1,1
437,2 391,2 237,1 427,2 350,2 520,3 452,3 1,1
437,2 542,1 350,2 427,2 520,3 382,3 543,1 1,1
437,2 542,2 386,2 543,3 520,2 423,1 382,3 1,1
437,1 542,1 540,1 520,1 382,1 196,1 0,0 1,1
437,2 382,1 386,1 173,1 195,1 423,1 520,1 1,1
437,2 382,2 386,2 173,1 195,1 423,3 520,1 1,1
254,1 350,1 386,1 427,1 520,1 391,1 0,0 1,1
437,2 391,1 542,2 386,2 392,2 520,2 280,1 1,1
437,2 391,1 470,3 382,1 0,0 0,0 0,0 1,1
437,2 386,1 392,1 542,1 350,2 391,1 520,3 1,1
437,2 542,1 197,1 386,2 520,3 280,1 276,1 1,1
437,2 382,1 386,1 173,1 195,1 423,3 520,3 1,1
437,2 386,2 542,1 350,2 382,3 423,3 520,1 1,1
437,2 386,2 542,1 350,2 382,3 423,3 520,3 2,2
437,2 382,2 386,2 173,2 195,1 423,3 520,1 1,1
254,1 199,1 386,1 280,1 197,1 0,0 0,0 1,1
437,2 386,2 542,2 350,2 382,3 423,1 520,1 1,1
437,2 386,1 452,3 423,2 427,2 382,3 280,1 1,1
437,1 386,1 195,1 171,1 543,1 423,1 196,1 1,1
437,2 386,2 350,2 452,3 392,2 423,3 382,3 1,1
437,2 382,3 386,1 173,1 195,1 423,3 520,2 1,1
437,2 470,1 386,2 542,1 427,1 382,3 520,3 1,1
437,1 543,1 173,1 192,1 196,1 427,1 195,1 1,1
437,2 391,1 386,2 196,1 520,3 382,3 452,3 1,1
437,2 382,2 386,1 173,1 195,1 423,2 520,1 1,1
437,2 382,3 386,2 173,2 195,1 423,1 520,1 1,1
437,2 382,3 386,2 173,2 195,1 423,2 520,1 1,1
437,2 382,2 386,2 173,1 195,1 423,3 520,3 1,1
437,1 173,1 452,1 196,1 382,1 520,1 423,1 1,1
437,2 391,2 386,2 452,3 423,3 392,2 280,1 1,1
437,2 391,1 386,1 392,1 452,3 382,3 280,1 1,1
178,1 452,1 0,0 0,0 0,0 0,0 0,0 1,1
178,1 520,1 452,1 0,0 0,0 0,0 0,0 1,1
437,1 386,1 350,1 382,1 423,1 195,1 171,1 1,1
254,1 199,1 452,3 520,2 237,1 276,2 296,1 1,1
254,1 542,2 199,1 382,2 520,3 386,1 0,0 1,1
437,2 386,2 542,2 350,2 382,3 423,3 520,3 2,2
437,2 542,2 350,2 520,3 382,3 427,2 195,1 1,1
437,2 386,1 196,1 520,3 382,3 195,1 423,3 1,1
437,2 382,3 386,2 173,2 195,1 423,1 520,2 1,1
437,2 386,2 542,1 350,2 382,3 520,3 423,3 1,1
437,2 542,1 350,2 520,3 382,3 427,1 195,1 1,1
437,2 391,1 386,2 423,2 382,3 350,2 392,1 1,1
437,1 542,1 350,1 392,1 427,1 520,1 280,1 1,1
437,1 452,1 542,1 540,1 520,1 382,1 0,0 1,1
437,1 386,1 542,1 540,1 520,1 173,1 0,0 1,1
178,1 543,1 520,1 0,0 0,0 0,0 0,0 1,1
437,1 542,1 540,1 452,1 520,1 382,1 0,0 9,12
437,2 382,3 386,2 173,2 195,1 423,2 520,3 3,4
437,2 386,2 196,1 520,3 382,3 195,1 423,3 15,22
437,1 386,1 542,1 350,1 520,1 423,1 382,1 50,74
437,2 382,2 386,2 173,1 195,1 423,2 520,2 2,3
437,1 391,1 386,1 392,1 452,1 382,1 280,1 2,3
437,1 542,1 350,1 427,1 382,1 520,1 543,1 2,3
437,1 386,1 542,1 350,1 382,1 423,1 520,1 67,108
437,1 542,1 350,1 196,1 520,1 382,1 195,1 84,136
437,2 382,3 386,2 173,1 195,1 423,1 520,3 3,5
437,1 391,1 195,1 452,1 382,1 520,1 427,1 25,43
437,1 196,1 452,1 542,1 350,1 520,1 382,1 11,20
437,1 386,1 196,1 520,1 382,1 195,1 423,1 7,13
437,1 173,1 196,1 452,1 423,1 520,1 382,1 3,6
437,2 382,3 386,2 173,2 195,1 423,1 520,3 2,4
437,1 452,1 423,1 196,1 520,1 382,1 195,1 2,4
437,2 542,1 350,2 520,3 382,2 427,1 195,1 1,2
437,2 386,2 196,1 350,2 423,3 427,1 452,1 1,2
437,2 542,1 386,2 543,3 520,3 423,3 382,3 1,2
437,2 350,2 423,1 452,3 382,3 520,1 392,1 1,2
437,2 382,1 386,2 173,1 195,1 423,1 520,1 1,2
437,2 382,3 386,1 173,1 195,1 423,1 520,3 1,2
437,2 382,3 386,2 173,1 195,1 423,3 520,1 2,4
437,2 382,3 386,1 173,1 195,1 423,1 520,1 1,2
437,1 382,1 386,1 350,1 195,1 196,1 520,1 1,2
437,2 382,2 386,2 173,1 195,1 423,1 520,3 1,2
437,2 542,2 350,2 520,3 382,2 427,1 195,1 1,2
437,1 192,1 196,1 386,1 382,1 520,1 195,1 55,113
437,1 431,1 196,1 452,1 382,1 520,1 423,1 12,26
437,1 173,1 196,1 452,1 520,1 382,1 423,1 3,7
437,1 386,1 196,1 520,1 195,1 382,1 423,1 9,21
437,1 542,1 540,1 520,1 386,1 195,1 0,0 2,5
437,1 391,1 386,1 423,1 382,1 350,1 392,1 8,21
437,2 382,3 386,2 173,2 195,1 423,3 520,3 1,3
547,1 350,1 452,1 427,1 423,1 520,1 0,0 1,3
437,2 386,2 196,1 520,2 382,3 195,1 423,3 2,6
437,1 542,1 350,1 520,1 382,1 427,1 195,1 3,9
437,2 382,3 386,2 173,1 195,1 423,3 520,3 1,3
437,2 382,1 386,1 173,1 195,1 423,1 520,3 1,3
437,1 427,1 196,1 386,1 350,1 382,1 423,1 1,3
437,1 350,1 192,1 452,1 382,1 196,1 195,1 1,3
