261,2 426,3 409,3 415,2 411,3 414,2 0,0 1,1
261,1 409,1 426,1 415,1 411,1 420,1 0,0 1,1
156,1 409,1 426,1 150,1 414,1 415,1 0,0 1,1
156,2 412,3 351,1 411,3 414,2 0,0 0,0 1,1
551,1 409,1 320,1 0,0 0,0 0,0 0,0 2,2
551,2 532,1 0,0 0,0 0,0 0,0 0,0 2,2
156,1 409,1 414,1 426,1 150,1 427,1 149,1 1,1
156,2 409,3 343,3 411,3 344,2 426,3 0,0 1,1
463,1 343,3 422,1 411,3 351,2 0,0 0,0 2,2
441,2 409,3 455,2 351,2 414,2 343,3 422,1 1,1
156,1 460,1 542,1 409,1 0,0 0,0 0,0 1,1
156,2 409,3 343,3 411,2 344,2 426,3 0,0 1,1
261,1 409,1 426,1 455,1 411,1 420,1 427,1 1,1
156,2 409,2 343,3 411,1 344,2 426,1 0,0 1,1
261,1 409,1 343,1 426,1 427,1 411,1 414,1 1,1
441,2 420,1 343,3 427,1 344,2 0,0 0,0 1,1
441,2 409,3 455,1 412,3 414,2 343,3 422,1 1,1
261,1 409,1 542,1 420,1 411,1 414,1 0,0 1,1
156,1 409,1 343,1 411,1 344,1 426,1 0,0 1,1
261,1 426,1 409,1 415,1 411,1 414,1 0,0 6,9
156,1 409,1 343,1 414,1 411,1 426,1 427,1 2,3
441,2 413,1 344,2 0,0 0,0 0,0 0,0 4,6
441,1 409,1 343,1 344,1 411,1 0,0 0,0 3,5
156,1 343,1 351,1 409,1 411,1 414,1 0,0 15,25
156,1 409,1 343,1 426,1 414,1 411,1 149,1 23,39
551,1 532,1 0,0 0,0 0,0 0,0 0,0 12,22
156,1 343,1 411,1 344,1 414,1 0,0 0,0 7,13
156,1 409,1 412,1 411,1 414,1 427,1 0,0 8,15
441,2 413,3 344,2 0,0 0,0 0,0 0,0 35,67
156,1 413,1 542,1 414,1 0,0 0,0 0,0 103,205
441,2 409,3 455,2 414,2 411,3 343,3 422,1 3,6
156,1 409,1 344,1 427,1 414,1 343,1 0,0 1,2
156,1 343,1 409,1 414,1 411,1 351,1 0,0 2,4
441,1 533,1 409,1 0,0 0,0 0,0 0,0 3,7
156,1 533,1 0,0 0,0 0,0 0,0 0,0 5,12
156,1 422,1 343,1 411,1 414,1 344,1 0,0 18,45
441,1 544,1 409,1 411,1 0,0 0,0 0,0 1,3
441,2 413,3 344,2 422,1 0,0 0,0 0,0 5,15
156,1 413,1 411,1 414,1 0,0 0,0 0,0 1,3
156,1 409,1 343,1 411,1 414,1 427,1 0,0 2,6
441,2 413,3 344,1 422,1 0,0 0,0 0,0 2,6
441,2 413,2 344,2 0,0 0,0 0,0 0,0 8,25
156,1 409,1 343,1 414,1 420,1 344,1 0,0 4,13
156,1 409,1 426,1 345,1 414,1 0,0 0,0 3,10
156,1 533,1 414,1 0,0 0,0 0,0 0,0 8,28
156,1 409,1 343,1 411,1 426,1 344,1 0,0 2,7
156,1 412,1 409,1 414,1 411,1 343,1 0,0 8,29
156,1 409,1 343,1 344,1 414,1 427,1 0,0 2,8
441,2 409,3 455,2 414,2 411,3 343,3 0,0 1,5
441,1 409,1 533,1 0,0 0,0 0,0 0,0 1,5
156,1 409,1 343,1 414,1 411,1 351,1 0,0 1,5
156,1 533,1 343,1 0,0 0,0 0,0 0,0 1,6
