278,1 380,1 373,2 514,2 188,1 0,0 0,0 1,1
278,1 380,1 180,3 297,1 237,1 542,1 188,1 1,1
439,2 370,3 351,2 371,3 448,1 514,1 336,1 1,1
278,1 466,3 542,2 188,1 0,0 0,0 0,0 1,1
439,2 370,3 448,1 371,3 514,1 542,1 336,1 1,1
439,1 184,1 428,1 182,1 426,1 185,1 0,0 1,1
439,2 372,2 373,2 371,3 367,3 380,1 0,0 2,2
549,1 370,1 514,1 315,1 542,1 0,0 0,0 2,2
278,1 380,1 180,3 237,1 514,1 188,1 367,3 1,1
439,2 372,2 514,3 371,3 448,1 0,0 0,0 1,1
439,2 380,1 184,1 426,1 367,3 371,3 373,2 1,1
439,1 367,1 253,1 448,1 379,1 371,1 0,0 1,1
549,1 380,1 514,1 315,1 542,1 336,1 0,0 1,1
278,1 367,3 370,3 542,1 188,1 0,0 0,0 1,1
549,2 514,3 315,1 542,2 451,1 0,0 0,0 1,1
439,2 370,3 373,2 379,1 514,3 371,3 380,1 1,1
439,1 184,1 369,1 542,1 543,1 0,0 0,0 1,1
259,1 380,1 184,1 179,1 183,1 369,1 373,1 1,1
549,2 542,1 315,1 371,3 380,1 0,0 0,0 1,1
549,2 367,3 512,1 542,2 312,3 514,3 0,0 1,1
439,2 184,1 426,3 367,3 371,3 373,1 0,0 2,2
439,2 180,1 373,2 336,1 371,3 379,1 367,3 1,1
439,2 370,3 371,3 351,2 448,1 514,1 336,1 1,1
278,1 514,3 188,1 424,3 180,1 0,0 0,0 1,1
439,2 368,3 426,3 351,2 448,1 373,2 514,1 1,1
439,2 370,3 430,1 371,3 448,1 514,3 0,0 1,1
278,1 180,3 297,1 237,2 380,1 514,3 188,1 1,1
549,1 515,1 315,1 514,1 0,0 0,0 0,0 1,1
549,2 515,3 315,1 514,3 0,0 0,0 0,0 1,1
439,2 372,2 373,2 371,1 380,1 0,0 0,0 1,1
549,1 514,1 315,1 542,1 180,1 367,1 0,0 1,1
189,1 184,1 514,1 179,1 542,1 180,1 427,1 1,1
549,1 515,1 514,1 542,1 314,1 0,0 0,0 1,1
278,1 180,3 273,3 179,3 188,1 0,0 0,0 1,1
439,1 372,1 373,1 371,1 380,1 0,0 0,0 1,1
278,1 380,1 180,3 448,1 542,1 188,1 0,0 1,1
549,2 380,1 180,3 514,1 315,1 542,1 297,1 1,1
549,1 542,1 315,1 514,1 424,1 0,0 0,0 1,1
549,1 184,1 514,1 312,1 426,1 367,1 0,0 1,1
439,2 184,1 426,2 367,3 371,3 373,1 0,0 3,3
549,2 514,3 315,1 542,1 451,1 0,0 0,0 1,1
439,2 372,1 367,1 371,2 373,1 0,0 0,0 1,1
549,2 370,1 542,2 315,1 514,3 0,0 0,0 1,1
509,1 376,2 371,3 378,2 426,3 380,1 0,0 1,1
189,1 542,1 184,1 514,1 373,1 180,1 367,1 1,1
439,2 184,1 514,2 373,1 180,1 183,1 426,1 1,1
439,2 370,3 373,2 351,1 379,1 369,1 336,1 2,2
259,1 370,1 180,1 379,1 187,1 336,1 352,1 1,1
439,2 184,1 180,1 183,1 336,1 426,3 373,1 1,1
439,2 370,3 371,3 448,1 372,2 0,0 0,0 1,1
439,2 184,2 373,2 183,2 371,3 380,1 0,0 1,1
439,1 372,1 379,1 371,1 183,1 0,0 0,0 1,1
439,1 184,1 370,1 428,1 371,1 0,0 0,0 1,1
549,2 542,2 315,2 514,3 370,3 380,1 0,0 1,1
549,2 514,3 315,2 542,2 180,3 380,1 426,3 1,1
439,2 380,1 188,1 371,3 379,1 0,0 0,0 1,1
259,1 184,1 514,1 371,1 456,1 0,0 0,0 1,1
439,2 184,2 371,3 297,1 379,1 183,2 380,1 1,1
278,1 373,1 514,1 188,1 0,0 0,0 0,0 1,1
439,2 370,3 514,1 373,2 542,1 371,3 367,3 1,1
189,1 542,1 375,1 514,1 179,1 180,1 183,1 1,1
549,2 542,2 315,1 514,3 180,1 426,1 0,0 1,1
439,2 370,3 373,2 351,1 379,1 369,3 336,1 2,2
439,1 367,1 373,1 379,1 430,1 378,1 369,1 1,1
549,2 514,3 315,1 542,2 426,1 462,1 0,0 1,1
439,2 372,1 367,3 371,3 373,2 0,0 0,0 3,4
189,1 542,1 184,1 514,1 373,1 180,1 426,1 3,4
439,2 380,1 184,1 426,1 367,3 371,3 373,1 8,11
439,2 184,1 426,3 367,3 371,3 373,2 0,0 4,6
439,2 380,1 184,1 183,1 371,3 373,1 0,0 2,3
189,1 184,1 542,1 371,1 514,1 427,1 0,0 73,111
439,1 184,1 514,1 183,1 373,1 367,1 427,1 7,11
189,1 184,1 542,1 371,1 514,1 183,1 0,0 50,80
439,1 184,1 542,1 373,1 183,1 514,1 0,0 8,13
439,2 184,1 371,3 379,1 336,1 0,0 0,0 14,23
189,1 375,1 514,1 374,1 542,1 367,1 0,0 6,10
439,1 372,1 373,1 371,1 0,0 0,0 0,0 3,5
189,1 375,1 0,0 0,0 0,0 0,0 0,0 3,5
439,2 368,3 426,1 373,2 379,1 336,1 183,1 21,36
439,1 368,1 426,1 373,1 379,1 336,1 183,1 11,19
439,1 184,1 514,1 373,1 542,1 183,1 0,0 38,66
439,1 367,1 180,1 379,1 371,1 373,1 369,1 16,28
439,2 380,1 184,1 426,3 367,3 371,3 373,1 18,32
439,1 184,1 514,1 373,1 367,1 180,1 183,1 31,60
439,1 184,1 180,1 183,1 371,1 185,1 0,0 1,2
189,1 542,1 375,1 514,1 369,1 185,1 180,1 2,4
509,1 375,1 367,3 380,1 379,1 369,3 351,2 1,2
439,2 370,3 451,3 367,3 369,3 373,2 371,3 2,4
439,1 514,1 184,1 542,1 373,1 183,1 0,0 3,6
439,2 184,2 371,3 379,1 336,1 0,0 0,0 1,2
439,2 372,1 367,1 371,3 373,1 0,0 0,0 1,2
439,2 372,2 373,2 371,3 367,3 0,0 0,0 1,2
439,2 372,2 367,3 371,3 373,1 0,0 0,0 2,4
189,1 375,1 514,1 374,1 542,1 426,1 0,0 11,22
439,1 426,1 184,1 367,1 371,1 373,1 0,0 2,4
439,1 184,1 514,1 373,1 183,1 336,1 0,0 1,2
439,2 372,1 367,3 371,3 373,1 0,0 0,0 1,2
439,2 184,1 180,1 183,1 336,1 426,1 373,2 1,2
439,2 370,3 373,2 371,3 379,1 336,1 0,0 1,2
189,1 349,1 351,1 424,1 350,1 0,0 0,0 1,2
439,2 370,3 380,1 448,1 379,1 371,3 373,2 2,4
509,1 375,2 367,3 380,1 379,1 369,3 351,2 1,2
439,2 184,1 426,1 367,3 371,2 373,1 0,0 1,2
439,1 184,1 514,1 542,1 373,1 183,1 0,0 1,2
