442,1 532,3 542,2 345,2 493,1 448,1 421,1 1,1
224,1 436,1 542,1 390,1 387,1 280,1 520,1 1,1
554,1 466,3 542,1 373,1 372,1 448,1 336,1 1,1
442,1 542,1 425,3 374,1 373,1 372,1 369,2 1,1
200,1 492,1 386,2 387,2 393,1 493,1 0,0 2,2
224,1 532,1 533,1 542,1 345,1 531,1 409,1 1,1
442,1 492,1 459,2 351,2 393,1 387,2 424,1 1,1
442,1 542,1 436,1 390,1 387,2 393,1 338,2 2,2
442,1 436,1 496,1 390,1 387,2 338,2 520,3 1,1
442,1 436,1 496,2 390,1 387,2 338,2 520,2 1,1
552,2 436,1 197,1 359,1 350,1 242,1 426,3 1,1
552,1 447,1 450,1 351,1 350,1 0,0 0,0 1,1
552,1 542,1 453,1 543,1 526,1 326,1 0,0 1,1
442,1 436,1 450,1 393,1 338,2 387,2 448,1 1,1
240,2 447,1 432,1 351,2 350,3 454,3 0,0 1,1
224,1 162,1 535,1 402,1 161,1 454,1 158,1 1,1
552,1 372,1 335,1 373,1 329,1 514,1 336,1 1,1
552,2 436,1 390,1 542,2 329,1 338,2 387,1 1,1
224,1 395,1 447,1 539,1 496,1 402,1 406,1 1,1
224,1 162,1 406,1 401,1 161,1 195,1 402,1 1,1
442,1 426,3 444,1 345,1 529,1 411,3 409,1 1,1
552,2 475,1 436,1 324,1 359,2 357,3 351,2 1,1
442,1 436,1 338,2 387,2 393,1 448,1 390,1 1,1
224,1 432,1 436,1 393,1 448,1 426,1 390,1 4,4
200,1 533,3 436,1 493,1 345,2 411,3 351,2 1,1
442,1 255,1 357,3 365,1 496,1 359,2 426,3 1,1
442,1 340,3 363,1 350,1 358,1 360,1 425,3 1,1
442,1 353,3 450,1 357,3 356,1 359,2 351,2 1,1
442,1 436,1 450,1 359,2 357,3 358,2 445,1 1,1
291,1 492,1 421,1 351,2 490,3 411,3 0,0 1,1
554,1 334,3 373,2 490,3 496,2 424,3 372,2 1,1
291,1 542,1 436,1 514,2 469,1 276,2 351,2 1,1
442,1 436,1 384,3 387,2 448,1 393,1 390,1 1,1
442,1 436,1 232,3 393,1 338,1 387,1 390,2 1,1
224,1 532,1 533,1 345,1 424,1 531,1 409,1 3,4
224,1 542,1 533,1 531,1 424,1 345,1 195,1 300,442
224,1 542,1 533,1 416,1 424,1 345,1 531,1 26,44
224,1 162,1 535,1 402,1 161,1 195,1 158,1 7,13
552,1 533,1 543,1 531,1 532,1 0,0 0,0 1,2
224,1 533,1 532,1 345,1 424,1 531,1 409,1 3,6
224,1 533,1 425,1 345,1 424,1 531,1 409,1 2,4
200,1 436,1 450,1 359,1 350,1 242,1 0,0 1,2
224,1 533,1 532,1 531,1 345,1 424,1 409,1 3,7
224,1 542,1 533,1 531,1 424,1 345,1 411,1 2,6
224,1 532,1 533,1 345,1 543,1 0,0 0,0 2,8
224,1 162,1 426,1 402,1 161,1 424,1 158,1 2,38
224,1 542,1 533,1 532,1 0,0 0,0 0,0 0,3
224,1 532,1 0,0 0,0 0,0 0,0 0,0 0,1
224,2 334,3 451,3 351,2 336,1 242,1 543,3 0,1
224,1 542,1 532,1 531,1 345,1 424,1 350,1 0,2
224,1 542,1 533,1 345,1 424,1 531,1 411,1 0,2
224,1 533,1 542,1 345,1 531,1 411,1 351,1 0,1
224,1 542,1 533,1 531,1 345,1 424,1 411,1 0,1
552,2 447,1 450,1 351,2 350,2 0,0 0,0 0,1
442,1 432,1 412,3 421,1 460,1 345,2 426,2 0,1
552,2 314,1 514,1 373,1 335,1 351,1 372,1 0,1
552,2 353,1 191,1 359,1 350,2 242,3 543,3 0,1
224,1 542,1 533,1 195,1 345,1 424,1 531,1 0,1
554,1 436,1 450,1 351,2 350,2 338,2 546,2 0,1
552,1 426,1 0,0 0,0 0,0 0,0 0,0 0,2
552,1 140,1 353,1 478,1 324,1 542,1 543,1 0,1
552,2 334,3 335,2 351,2 336,1 543,3 374,2 0,1
554,1 447,1 401,2 351,2 350,2 454,3 426,3 0,1
442,1 436,1 390,1 171,1 338,1 387,1 393,1 0,1
224,1 372,1 182,1 373,1 436,1 369,1 350,1 0,1
224,2 409,3 425,3 345,2 424,3 411,3 416,1 0,1
224,1 162,1 333,1 426,1 161,1 158,1 395,1 0,1
552,1 546,1 308,1 384,1 387,1 520,1 338,1 0,1
224,1 426,1 162,1 195,1 158,1 161,1 402,1 0,1
224,1 533,1 542,1 345,1 424,1 531,1 288,1 0,1
224,2 162,1 333,2 426,3 402,2 158,1 395,3 0,1
224,1 425,1 412,1 411,1 424,1 195,1 148,1 0,1
552,1 542,1 514,1 543,1 0,0 0,0 0,0 0,2
224,1 162,1 425,1 195,1 161,1 158,1 402,1 0,1
442,1 490,1 191,1 425,3 448,1 242,1 434,1 0,1
291,1 533,3 351,2 411,3 345,2 436,1 542,2 0,1
224,1 353,1 0,0 0,0 0,0 0,0 0,0 0,1
442,1 514,3 425,3 374,1 373,1 372,1 369,1 0,1
224,1 340,1 425,1 542,1 359,1 360,1 350,1 0,1
224,1 162,1 425,1 402,1 158,1 161,1 195,1 0,1
442,1 340,3 425,3 357,3 448,1 350,2 360,2 0,1
224,1 542,1 533,1 416,1 345,1 424,1 531,1 0,1
