439,2 367,3 370,3 514,1 371,3 0,0 0,0 1,1
509,1 367,3 380,1 371,3 379,1 0,0 0,0 1,1
439,2 367,3 315,1 183,1 0,0 0,0 0,0 2,2
439,2 380,1 367,3 426,3 373,2 379,1 183,2 1,1
278,1 315,1 0,0 0,0 0,0 0,0 0,0 1,1
439,1 514,1 315,1 0,0 0,0 0,0 0,0 5,5
439,2 367,3 426,3 373,2 542,1 336,1 0,0 1,1
439,2 184,1 336,1 183,1 380,1 0,0 0,0 1,1
439,1 370,1 380,1 373,1 183,1 336,1 0,0 1,1
259,2 380,1 315,1 351,2 367,3 0,0 0,0 1,1
259,1 184,1 448,1 370,1 0,0 0,0 0,0 1,1
439,2 370,3 183,1 312,3 427,2 0,0 0,0 1,1
439,1 542,1 315,1 0,0 0,0 0,0 0,0 1,1
439,2 370,3 426,3 448,1 542,1 336,1 0,0 1,1
439,1 315,1 514,1 0,0 0,0 0,0 0,0 1,1
259,2 315,2 380,1 272,3 427,2 0,0 0,0 1,1
189,1 184,1 0,0 0,0 0,0 0,0 0,0 1,1
439,2 514,3 315,1 380,1 0,0 0,0 0,0 1,1
439,2 367,3 373,2 426,3 448,1 336,1 0,0 1,1
259,1 380,1 180,1 367,1 179,1 379,1 351,1 1,1
439,2 514,3 315,1 0,0 0,0 0,0 0,0 2,2
278,1 380,1 188,1 0,0 0,0 0,0 0,0 4,4
439,2 367,3 426,3 448,1 373,2 336,1 0,0 1,1
509,1 514,3 371,3 378,1 0,0 0,0 0,0 1,1
549,1 544,1 514,1 313,1 0,0 0,0 0,0 1,1
439,2 514,1 315,1 0,0 0,0 0,0 0,0 1,1
259,2 426,3 514,3 315,1 0,0 0,0 0,0 1,1
439,1 367,1 315,1 427,1 0,0 0,0 0,0 1,1
439,1 370,1 426,1 312,1 514,1 0,0 0,0 1,1
549,1 515,1 514,1 311,1 0,0 0,0 0,0 1,1
509,1 334,3 446,1 0,0 0,0 0,0 0,0 1,1
549,1 315,1 313,1 0,0 0,0 0,0 0,0 1,1
259,2 180,3 183,1 273,1 179,3 351,2 426,3 1,1
439,2 380,1 367,3 373,2 379,1 183,1 426,1 1,1
259,1 367,1 180,1 375,1 542,1 0,0 0,0 1,1
439,2 370,3 380,1 379,1 371,3 0,0 0,0 2,2
439,2 367,3 380,1 373,2 379,1 336,1 0,0 1,1
259,1 180,1 371,1 312,1 0,0 0,0 0,0 1,1
439,2 370,3 379,1 371,3 380,1 0,0 0,0 2,2
278,1 188,1 0,0 0,0 0,0 0,0 0,0 5,5
439,2 370,3 180,1 371,3 183,1 0,0 0,0 1,1
189,1 367,1 184,1 179,1 426,1 0,0 0,0 1,1
259,1 184,1 379,1 237,1 0,0 0,0 0,0 1,1
439,2 370,3 448,1 379,1 369,3 0,0 0,0 1,1
259,1 180,1 370,1 514,1 351,1 448,1 0,0 1,1
259,2 315,1 237,1 427,2 380,1 0,0 0,0 1,1
549,1 515,1 313,1 514,1 0,0 0,0 0,0 1,1
549,1 544,1 514,1 311,1 0,0 0,0 0,0 1,1
439,2 380,1 373,1 371,3 183,1 0,0 0,0 1,1
439,2 380,1 542,2 315,2 0,0 0,0 0,0 1,1
189,1 380,1 184,1 371,1 0,0 0,0 0,0 1,1
549,1 367,1 370,1 312,1 426,1 0,0 0,0 1,1
259,2 428,2 312,1 179,1 0,0 0,0 0,0 1,1
259,1 380,1 184,1 379,1 311,1 0,0 0,0 1,1
439,1 380,1 367,1 373,1 379,1 542,1 0,0 1,1
439,2 370,3 180,3 367,3 183,1 373,2 0,0 1,1
439,2 184,1 373,2 0,0 0,0 0,0 0,0 4,5
549,1 315,1 367,1 0,0 0,0 0,0 0,0 4,5
