442,1 436,1 394,1 351,2 337,3 169,1 0,0 1,1
224,1 353,1 546,1 426,1 341,1 359,1 346,1 0,2
224,1 348,1 457,1 0,0 0,0 0,0 0,0 0,1
442,1 514,3 436,1 183,1 346,2 0,0 0,0 0,1
224,1 361,1 341,1 138,1 0,0 0,0 0,0 0,1
224,1 361,1 525,1 346,1 0,0 0,0 0,0 0,1
224,1 353,1 341,1 346,1 458,1 0,0 0,0 0,1
224,1 361,1 141,1 359,1 0,0 0,0 0,0 0,1
552,1 544,1 514,1 0,0 0,0 0,0 0,0 0,1
224,1 361,1 527,1 353,1 359,1 0,0 0,0 0,1
224,1 361,1 426,1 359,1 138,1 0,0 0,0 0,1
224,1 348,1 158,1 395,1 0,0 0,0 0,0 0,2
224,1 348,1 542,1 353,1 0,0 0,0 0,0 0,1
240,2 275,2 490,3 351,2 555,3 346,3 0,0 0,1
552,1 409,1 0,0 0,0 0,0 0,0 0,0 0,5
552,2 542,1 532,3 0,0 0,0 0,0 0,0 0,1
552,2 542,2 532,3 0,0 0,0 0,0 0,0 0,1
224,2 361,1 546,1 359,1 346,2 0,0 0,0 0,1
442,1 348,2 351,2 426,3 0,0 0,0 0,0 0,1
552,2 533,2 409,1 0,0 0,0 0,0 0,0 0,1
224,1 348,1 424,1 381,1 0,0 0,0 0,0 0,1
552,2 533,3 409,1 0,0 0,0 0,0 0,0 0,1
224,1 343,1 414,1 344,1 411,1 426,1 0,0 0,1
442,1 348,2 457,2 0,0 0,0 0,0 0,0 0,2
224,1 353,1 542,1 359,1 358,1 426,1 136,1 0,1
224,1 542,1 413,1 346,1 546,1 0,0 0,0 0,1
224,2 408,1 348,1 542,2 395,3 0,0 0,0 0,1
224,1 346,1 348,1 420,1 422,1 0,0 0,0 0,1
224,1 346,1 361,1 136,1 359,1 0,0 0,0 0,1
552,1 514,1 544,1 0,0 0,0 0,0 0,0 0,1
