442,1 388,2 383,3 386,2 392,1 346,2 382,3 1,1
442,1 422,1 413,3 533,1 345,2 0,0 0,0 1,1
442,1 340,3 361,2 359,2 346,2 427,2 358,2 1,1
442,1 436,1 448,1 430,1 429,1 194,1 0,0 1,1
224,1 401,1 348,1 402,1 346,1 427,1 0,0 1,1
552,2 544,3 345,1 532,3 0,0 0,0 0,0 1,1
224,2 361,2 340,3 141,1 346,2 359,1 358,1 1,1
442,1 348,2 366,1 362,1 364,1 359,2 358,2 1,1
224,1 361,1 340,1 282,1 358,1 427,1 359,1 1,1
224,1 361,1 340,1 359,1 346,1 358,1 141,1 5,7
224,1 395,1 348,1 346,1 402,1 163,1 427,1 4,6
224,1 348,1 395,1 346,1 402,1 427,1 163,1 10,16
224,1 348,1 395,1 427,1 346,1 402,1 163,1 4,7
224,1 348,1 395,1 402,1 346,1 427,1 163,1 30,56
224,1 361,1 348,1 353,1 427,1 346,1 358,1 86,177
224,1 361,1 340,1 141,1 346,1 359,1 358,1 15,37
224,1 349,1 343,1 345,1 344,1 455,1 409,1 2,5
224,1 361,1 348,1 359,1 346,1 358,1 0,0 1,3
552,1 520,1 542,1 521,1 0,0 0,0 0,0 1,3
552,1 544,1 519,1 543,1 0,0 0,0 0,0 1,3
224,1 348,1 361,1 359,1 346,1 358,1 0,0 0,5
224,1 409,1 532,1 415,1 346,1 345,1 0,0 0,1
224,1 395,1 348,1 346,1 402,1 160,1 163,1 0,1
224,2 348,2 395,3 402,2 346,2 427,2 163,2 0,1
224,1 361,1 348,1 353,1 346,1 358,1 427,1 0,1
552,1 315,1 371,1 429,1 0,0 0,0 0,0 0,1
224,1 348,1 340,1 353,1 346,1 359,1 358,1 0,1
224,1 348,1 368,1 424,1 346,1 427,1 0,0 0,1
224,1 361,1 341,1 357,1 350,1 0,0 0,0 0,1
224,1 348,1 346,1 341,1 359,1 358,1 427,1 0,1
224,1 395,1 348,1 346,1 402,1 427,1 163,1 0,1
552,2 515,3 315,1 542,2 546,2 0,0 0,0 0,1
552,2 520,3 542,1 521,2 0,0 0,0 0,0 0,1
224,1 339,1 346,1 348,1 426,1 381,1 172,1 0,1
442,1 348,2 415,2 194,1 427,2 149,1 346,2 0,1
224,1 426,1 0,0 0,0 0,0 0,0 0,0 0,3
224,1 395,1 0,0 0,0 0,0 0,0 0,0 0,1
552,1 544,1 345,1 532,1 0,0 0,0 0,0 0,3
224,1 184,1 180,1 373,1 346,1 185,1 183,1 0,1
224,2 348,1 427,1 341,2 346,2 358,1 359,1 0,1
