439,2 180,1 367,3 380,1 183,1 379,1 0,0 1,1
259,1 375,1 183,1 0,0 0,0 0,0 0,0 1,1
259,1 426,1 375,1 367,1 0,0 0,0 0,0 2,2
259,1 180,1 542,1 379,1 367,1 380,1 0,0 1,1
439,2 380,1 367,2 375,1 0,0 0,0 0,0 1,1
439,2 367,2 373,2 336,1 0,0 0,0 0,0 1,1
439,2 180,3 380,1 183,2 379,1 367,3 0,0 1,1
439,2 367,3 380,1 297,1 379,1 336,1 0,0 1,1
439,2 180,3 367,3 380,1 183,2 379,1 0,0 1,1
259,1 188,1 0,0 0,0 0,0 0,0 0,0 1,1
259,1 184,1 237,1 0,0 0,0 0,0 0,0 1,1
259,2 515,2 379,1 0,0 0,0 0,0 0,0 1,1
439,2 380,1 367,3 426,3 448,1 379,1 0,0 3,3
439,2 380,1 373,2 183,1 378,2 0,0 0,0 1,1
259,2 426,3 375,1 0,0 0,0 0,0 0,0 1,1
259,1 375,1 367,1 426,1 0,0 0,0 0,0 2,2
278,1 368,3 0,0 0,0 0,0 0,0 0,0 1,1
259,1 515,1 370,1 367,1 380,1 0,0 0,0 1,1
439,1 380,1 426,1 367,1 379,1 336,1 0,0 1,1
259,2 184,2 297,1 367,3 380,1 0,0 0,0 1,1
439,2 180,1 380,1 367,3 379,1 183,1 0,0 1,1
259,1 426,1 367,1 380,1 375,1 0,0 0,0 1,1
259,2 180,1 380,1 514,3 379,1 367,3 0,0 1,1
439,2 334,3 427,1 380,1 0,0 0,0 0,0 1,1
259,1 380,1 180,1 375,1 0,0 0,0 0,0 1,1
439,2 367,1 426,1 373,1 183,1 0,0 0,0 1,1
439,1 426,1 367,1 380,1 373,1 183,1 0,0 1,1
259,2 209,1 237,1 380,1 0,0 0,0 0,0 1,1
259,1 426,1 367,1 184,1 0,0 0,0 0,0 1,1
439,1 367,1 380,1 184,1 0,0 0,0 0,0 1,1
189,1 451,1 0,0 0,0 0,0 0,0 0,0 1,1
259,2 180,3 181,2 179,3 0,0 0,0 0,0 1,1
278,1 180,1 380,1 428,2 0,0 0,0 0,0 1,1
259,1 380,1 184,1 183,1 0,0 0,0 0,0 27,30
259,1 180,1 375,1 0,0 0,0 0,0 0,0 11,13
439,2 367,3 426,3 380,1 373,2 183,1 0,0 4,5
439,2 180,1 380,1 373,2 183,1 0,0 0,0 7,9
439,2 180,3 367,3 379,1 183,1 0,0 0,0 3,4
439,1 180,1 380,1 373,1 183,1 0,0 0,0 20,29
439,2 426,3 367,3 373,2 183,1 0,0 0,0 4,6
439,2 367,3 373,2 448,1 0,0 0,0 0,0 2,3
439,2 180,3 367,3 379,1 183,2 0,0 0,0 2,3
439,1 370,1 367,1 373,1 0,0 0,0 0,0 2,3
439,1 180,1 367,1 379,1 183,1 0,0 0,0 14,22
189,1 380,1 376,1 0,0 0,0 0,0 0,0 10,16
189,1 184,1 183,1 0,0 0,0 0,0 0,0 9,15
439,2 180,1 367,3 379,1 183,1 0,0 0,0 13,23
439,2 367,3 373,2 336,1 0,0 0,0 0,0 8,15
189,1 426,1 367,1 184,1 0,0 0,0 0,0 42,83
439,1 367,1 514,1 373,1 0,0 0,0 0,0 25,50
189,1 375,1 183,1 0,0 0,0 0,0 0,0 3,6
189,1 188,1 0,0 0,0 0,0 0,0 0,0 1,2
439,2 380,1 426,3 367,3 379,1 336,1 0,0 1,2
439,2 180,1 380,1 373,1 183,1 0,0 0,0 1,2
259,1 184,1 426,1 367,1 0,0 0,0 0,0 1,2
189,1 184,1 378,1 0,0 0,0 0,0 0,0 1,2
