554,1 542,2 436,1 394,1 387,2 490,3 296,1 1,1
224,1 348,1 542,1 346,1 344,1 422,1 0,0 0,1
442,1 348,1 346,1 359,1 358,1 426,1 0,0 0,1
224,1 361,1 341,1 359,1 358,1 353,1 0,0 0,1
224,1 348,1 273,1 351,1 424,1 395,1 0,0 0,1
552,1 514,1 515,1 0,0 0,0 0,0 0,0 0,1
442,1 348,2 347,2 351,2 398,1 0,0 0,0 0,1
224,1 542,1 348,1 344,1 346,1 0,0 0,0 0,1
224,1 361,1 426,1 359,1 357,1 138,1 0,0 0,3
552,2 514,2 515,2 513,1 0,0 0,0 0,0 0,1
552,2 514,2 542,2 543,2 0,0 0,0 0,0 0,1
291,1 436,1 459,1 448,1 337,3 0,0 0,0 0,1
552,1 514,1 543,1 0,0 0,0 0,0 0,0 0,1
552,2 542,2 546,1 514,3 543,3 0,0 0,0 0,1
224,1 527,1 354,1 359,1 357,1 138,1 426,1 0,1
552,2 514,3 542,1 543,3 0,0 0,0 0,0 0,2
224,1 361,1 542,1 359,1 358,1 346,1 0,0 0,1
