278,1 426,2 514,3 373,1 542,1 188,1 0,0 1,1
439,2 180,1 373,2 430,1 448,1 372,2 0,0 3,3
439,2 372,1 426,1 373,2 371,3 379,1 0,0 1,1
439,2 180,1 514,3 372,1 373,1 371,3 0,0 1,1
439,2 180,1 253,1 373,1 371,1 183,1 336,1 3,3
439,1 180,1 194,1 373,1 430,1 183,1 371,1 1,1
439,2 180,1 253,2 373,1 371,3 183,1 336,1 2,2
509,1 514,3 188,1 371,3 352,1 0,0 0,0 1,1
439,1 372,1 180,1 373,1 183,1 379,1 336,1 1,1
439,2 373,2 372,2 430,1 448,1 427,2 0,0 1,1
439,2 180,1 372,1 373,2 194,1 448,1 183,1 1,1
509,1 188,1 448,1 371,3 352,1 0,0 0,0 1,1
439,2 426,3 373,2 379,1 336,1 448,1 372,2 2,2
439,2 180,1 373,1 194,1 430,2 183,1 371,3 1,1
439,2 180,3 253,1 373,2 371,3 183,1 336,1 9,9
439,2 180,1 253,2 373,1 371,1 183,1 336,1 1,1
439,2 180,3 253,1 373,2 371,3 183,2 336,1 2,2
439,2 180,1 372,1 426,1 373,1 183,1 371,3 1,1
439,1 188,1 253,1 371,1 183,1 0,0 0,0 1,1
509,1 180,1 514,3 373,1 371,1 456,2 183,1 1,1
439,2 373,2 372,2 448,1 371,3 427,1 0,0 1,1
439,2 180,1 426,3 373,1 372,1 371,1 183,1 1,1
439,2 253,1 372,2 448,1 430,1 0,0 0,0 1,1
439,2 426,3 373,2 448,1 372,2 429,1 336,1 1,1
259,2 180,3 371,3 469,1 373,2 0,0 0,0 1,1
439,1 373,1 198,1 372,1 371,1 0,0 0,0 1,1
439,1 180,1 188,1 183,1 379,1 371,1 297,1 1,1
439,2 180,1 253,1 373,1 371,2 183,1 336,1 2,2
439,2 372,1 373,2 371,3 429,1 426,3 0,0 2,2
439,2 373,2 253,1 426,3 448,1 430,1 336,1 1,1
439,2 253,1 426,3 373,2 448,1 430,1 336,1 1,1
439,2 372,1 373,2 371,3 429,1 426,2 0,0 1,1
439,2 180,1 373,2 194,1 430,1 183,1 371,3 2,2
439,1 180,1 373,1 430,1 183,1 371,1 352,1 1,1
439,2 180,1 373,2 194,1 423,2 183,1 371,3 1,1
439,2 180,1 373,1 430,1 429,1 371,3 183,1 1,1
439,2 372,2 426,3 373,2 379,1 371,3 0,0 1,1
439,2 188,1 297,1 371,3 448,1 183,2 336,1 1,1
509,1 514,1 373,2 542,1 371,3 446,1 378,1 1,1
439,2 180,1 373,2 429,2 371,3 336,1 183,1 1,1
439,2 373,2 371,3 379,1 429,2 430,1 0,0 1,1
439,2 188,1 373,2 379,1 371,2 0,0 0,0 1,1
439,2 199,1 183,1 379,1 448,1 371,3 0,0 1,1
439,1 180,1 373,1 430,1 448,1 372,1 0,0 2,2
439,2 180,3 373,2 194,2 430,2 183,2 371,3 1,1
439,2 180,1 373,1 194,1 430,1 183,1 371,1 1,1
439,2 514,3 373,2 448,1 371,3 496,2 336,1 1,1
439,2 180,1 253,2 373,2 371,3 183,1 336,1 1,1
509,1 180,3 514,3 188,1 371,3 237,1 0,0 1,1
439,2 180,1 253,1 373,2 371,1 183,1 336,1 1,1
439,2 180,2 253,1 373,1 371,3 183,1 336,1 1,1
439,2 180,2 253,1 373,2 371,3 183,1 336,1 1,1
439,1 180,1 514,1 253,1 373,1 371,1 183,1 1,1
439,2 180,1 253,1 373,2 371,3 183,1 336,1 32,33
439,1 180,1 253,1 373,1 371,1 183,1 336,1 471,520
439,1 180,1 372,1 373,1 194,1 448,1 183,1 7,8
439,1 180,1 373,1 194,1 430,1 183,1 371,1 33,38
439,2 180,1 253,1 373,1 371,3 183,1 336,1 5,6
439,2 180,1 372,1 373,1 194,1 448,1 183,1 5,6
439,2 372,2 379,1 448,1 371,3 336,1 0,0 2,3
439,2 180,1 372,2 373,2 194,1 448,1 183,1 2,3
439,1 180,1 426,1 373,1 183,1 371,1 372,1 10,18
439,2 180,1 373,2 194,1 430,2 183,1 371,3 1,2
439,2 180,1 373,2 335,2 336,1 183,1 371,3 1,2
439,2 180,1 373,2 448,1 183,1 194,1 372,2 1,2
439,1 180,1 373,1 194,1 371,1 336,1 183,1 1,2
439,2 180,1 373,1 194,1 430,1 183,1 371,3 1,2
439,1 426,1 372,1 373,1 371,1 379,1 0,0 11,22
439,1 426,1 373,1 194,1 183,1 429,1 372,1 11,22
439,2 180,1 426,3 373,1 372,1 371,3 183,1 18,37
439,1 180,1 423,1 373,1 194,1 183,1 371,1 10,21
439,1 180,1 372,1 373,1 426,1 183,1 371,1 24,51
439,1 426,1 372,1 180,1 373,1 371,1 183,1 8,17
439,1 426,1 180,1 372,1 373,1 371,1 183,1 4,9
439,1 180,1 195,1 373,1 194,1 183,1 371,1 4,9
439,1 372,1 373,1 371,1 195,1 0,0 0,0 6,14
439,1 180,1 373,1 194,1 429,1 183,1 371,1 3,7
439,1 372,1 426,1 373,1 379,1 371,1 0,0 5,12
439,1 180,1 372,1 183,1 371,1 373,1 0,0 4,10
439,1 426,1 372,1 180,1 373,1 183,1 371,1 4,10
439,1 180,1 426,1 373,1 372,1 371,1 183,1 16,41
439,1 180,1 373,1 194,1 183,1 429,1 371,1 21,54
439,1 180,1 373,1 194,1 423,1 183,1 371,1 99,277
439,1 180,1 373,1 194,1 429,1 371,1 183,1 5,14
439,1 180,1 373,1 335,1 183,1 429,1 371,1 2,6
439,1 180,1 373,1 423,1 194,1 183,1 371,1 1,3
439,1 183,1 372,1 373,1 371,1 336,1 0,0 2,6
549,1 512,1 513,1 542,1 543,1 514,1 0,0 1,3
439,1 372,1 373,1 183,1 371,1 185,1 0,0 3,9
439,1 180,1 372,1 373,1 183,1 336,1 429,1 6,19
439,2 180,1 426,1 373,1 372,1 371,3 183,1 4,13
439,1 180,1 426,1 373,1 372,1 183,1 371,1 2,7
439,1 372,1 373,1 514,1 371,1 183,1 0,0 4,14
439,1 514,1 372,1 373,1 371,1 183,1 0,0 16,58
439,1 372,1 514,1 373,1 371,1 183,1 0,0 4,16
439,1 180,1 426,1 372,1 373,1 183,1 371,1 3,12
439,1 372,1 180,1 373,1 426,1 371,1 183,1 1,4
439,1 180,1 373,1 194,1 371,1 429,1 183,1 3,13
439,1 180,1 372,1 426,1 373,1 183,1 371,1 3,14
439,1 180,1 426,1 372,1 373,1 371,1 183,1 1,6
439,2 180,1 426,3 373,1 183,1 371,3 372,1 5,34
439,1 426,1 373,1 371,1 372,1 196,1 0,0 0,1
439,1 426,1 371,1 372,1 185,1 427,1 542,1 0,3
439,2 373,2 426,3 448,1 429,1 372,2 336,1 0,1
439,2 372,1 514,1 371,1 542,1 513,1 0,0 0,1
278,1 199,1 237,1 188,1 0,0 0,0 0,0 0,1
439,1 372,1 180,1 373,1 371,1 426,1 183,1 0,1
439,2 373,2 372,2 426,3 448,1 429,1 336,1 0,1
189,1 372,1 373,1 183,1 180,1 371,1 427,1 0,1
439,2 430,1 180,1 373,1 194,1 183,1 371,1 0,1
439,1 373,1 183,1 371,1 372,1 185,1 0,0 0,3
439,1 180,1 373,1 372,1 371,1 448,1 0,0 0,2
439,2 373,2 448,1 371,3 372,2 427,1 0,0 0,1
439,1 180,1 514,1 372,1 373,1 194,1 183,1 0,2
439,2 373,2 448,1 426,3 429,1 372,2 336,1 0,1
439,1 426,1 372,1 183,1 542,1 514,1 543,1 0,1
439,2 372,1 373,1 429,2 371,3 0,0 0,0 0,1
439,2 373,2 426,3 429,1 372,2 448,1 336,1 0,1
189,1 180,1 194,1 183,1 185,1 192,1 195,1 0,1
439,2 180,1 426,3 373,2 372,1 371,3 183,1 0,1
439,2 372,2 373,2 371,3 336,1 427,2 0,0 0,1
439,2 373,2 371,3 448,1 372,2 427,1 0,0 0,1
439,2 426,3 373,2 429,1 448,1 372,2 336,1 0,1
439,1 372,1 180,1 426,1 373,1 371,1 183,1 0,2
549,2 514,3 512,2 542,2 510,1 541,1 0,0 0,1
439,2 372,1 373,2 371,3 456,2 0,0 0,0 0,3
439,2 253,1 448,1 372,2 430,1 0,0 0,0 0,1
439,2 180,1 373,2 336,1 430,1 448,1 371,3 0,2
439,2 253,1 373,1 448,1 379,1 371,1 0,0 0,1
439,1 426,1 373,1 371,1 543,1 192,1 0,0 0,1
439,2 372,1 373,2 448,1 371,2 272,3 0,0 0,1
259,1 350,1 373,1 446,1 379,1 371,1 0,0 0,1
439,1 426,1 183,1 371,1 374,1 196,1 185,1 0,1
439,2 426,3 373,2 429,1 372,2 448,1 336,1 0,2
189,1 350,1 0,0 0,0 0,0 0,0 0,0 0,2
509,1 373,2 371,3 430,1 336,1 448,1 0,0 0,1
439,2 372,2 373,2 371,3 456,2 0,0 0,0 0,1
439,1 180,1 373,1 372,1 183,1 371,1 426,1 0,1
439,1 372,1 371,1 429,1 192,1 0,0 0,0 0,1
439,2 180,1 373,2 194,1 423,1 183,1 371,2 0,1
439,1 180,1 373,1 335,1 371,1 379,1 336,1 0,1
439,1 372,1 429,1 183,1 427,1 185,1 514,1 0,6
439,1 372,1 542,1 373,1 183,1 371,1 0,0 0,1
439,2 430,1 372,2 541,1 448,1 336,1 0,0 0,1
439,1 180,1 373,1 456,1 194,1 183,1 371,1 0,2
439,1 514,1 372,1 429,1 371,1 336,1 0,0 0,1
439,1 426,1 373,1 514,1 374,1 427,1 423,1 0,1
439,2 373,2 426,3 372,2 448,1 429,1 336,1 0,1
439,2 372,2 371,3 373,1 335,2 0,0 0,0 0,1
439,1 373,1 180,1 372,1 448,1 371,1 0,0 0,1
439,1 426,1 373,1 371,1 423,1 374,1 0,0 0,1
278,1 514,3 188,1 249,1 0,0 0,0 0,0 0,1
439,2 372,1 514,1 371,3 187,1 0,0 0,0 0,1
189,1 426,1 180,1 183,1 427,1 0,0 0,0 0,1
509,1 514,1 379,1 542,1 185,1 424,3 192,1 0,1
439,1 424,1 426,1 429,1 513,1 373,1 192,1 0,1
439,2 373,2 448,1 430,1 372,2 427,1 0,0 0,1
439,2 372,2 180,1 427,1 183,1 379,1 371,3 0,1
439,1 180,1 0,0 0,0 0,0 0,0 0,0 0,1
439,1 180,1 424,1 372,1 183,1 427,1 543,1 0,1
439,2 372,2 253,1 371,3 336,1 0,0 0,0 0,1
439,1 426,1 424,1 372,1 542,1 185,1 195,1 0,1
439,1 372,1 180,1 373,1 183,1 371,1 426,1 0,1
439,2 426,3 253,1 430,1 373,2 371,3 0,0 0,1
439,2 372,1 373,1 371,1 195,1 0,0 0,0 0,1
439,2 514,1 372,2 371,3 513,1 336,1 0,0 0,1
439,1 371,1 372,1 335,1 456,1 0,0 0,0 0,2
439,1 180,1 373,1 429,1 183,1 371,1 194,1 0,1
439,1 372,1 373,1 371,1 496,1 0,0 0,0 0,1
439,2 372,1 180,1 427,1 183,1 379,1 371,3 0,1
439,2 183,1 372,2 373,2 371,3 336,1 0,0 0,1
549,1 541,1 543,1 542,1 513,1 514,1 0,0 0,1
439,1 180,1 429,1 194,1 514,1 196,1 195,1 0,2
439,1 180,1 373,1 429,1 194,1 183,1 371,1 0,1
439,1 272,1 378,1 456,1 513,1 430,1 371,1 0,1
439,2 514,1 372,2 373,2 371,1 183,1 0,0 0,1
439,1 373,1 336,1 0,0 0,0 0,0 0,0 0,1
439,1 372,1 373,1 371,1 194,1 0,0 0,0 0,2
549,1 514,1 513,1 0,0 0,0 0,0 0,0 0,6
439,1 426,1 180,1 373,1 371,1 195,1 423,1 0,1
500,2 456,2 542,1 446,1 335,3 371,2 237,1 0,1
439,2 180,1 372,1 373,1 426,3 183,1 371,3 0,2
189,1 180,1 426,1 183,1 427,1 0,0 0,0 0,2
439,2 372,2 180,1 430,2 183,1 371,3 0,0 0,1
439,2 426,3 371,3 373,2 374,2 456,2 0,0 0,1
439,1 180,1 371,1 183,1 194,1 423,1 427,1 0,1
439,1 253,1 336,1 180,1 373,1 371,1 183,1 0,1
549,2 514,3 513,1 0,0 0,0 0,0 0,0 0,1
439,2 426,3 372,1 373,1 371,3 379,1 0,0 0,1
509,1 542,1 373,2 448,1 514,2 372,2 0,0 0,1
439,1 426,1 372,1 513,1 196,1 195,1 427,1 0,1
439,1 514,1 373,1 180,1 379,1 371,1 513,1 0,1
439,2 180,1 426,1 373,1 183,1 371,3 372,1 0,1
439,1 180,1 373,1 335,1 371,1 183,1 456,1 0,1
189,2 426,3 180,1 183,1 427,1 0,0 0,0 0,1
439,2 373,2 372,2 448,1 371,3 427,2 0,0 0,1
439,1 373,1 336,1 379,1 371,1 496,1 183,1 0,1
439,1 424,1 373,1 183,1 427,1 423,1 374,1 0,1
439,1 372,1 373,1 371,1 456,1 0,0 0,0 0,1
439,1 372,1 183,1 429,1 513,1 371,1 0,0 0,1
439,1 426,1 180,1 372,1 373,1 183,1 371,1 0,1
