261,2 343,3 411,3 344,2 409,3 0,0 0,0 1,1
441,2 409,3 413,3 414,2 0,0 0,0 0,0 1,1
441,2 413,3 448,1 0,0 0,0 0,0 0,0 1,1
156,2 409,1 343,3 351,2 344,2 0,0 0,0 1,1
441,2 343,3 422,1 149,3 427,1 542,2 0,0 1,1
441,2 343,3 409,1 344,2 414,2 0,0 0,0 1,1
156,2 412,3 414,2 149,3 411,3 0,0 0,0 1,1
156,2 413,1 344,1 0,0 0,0 0,0 0,0 1,1
156,2 343,3 420,1 409,3 411,3 414,2 0,0 1,1
156,2 343,1 420,1 409,3 411,3 414,1 0,0 1,1
156,2 413,3 344,2 0,0 0,0 0,0 0,0 2,2
156,1 343,1 411,1 344,1 409,1 0,0 0,0 3,3
156,2 409,3 533,1 0,0 0,0 0,0 0,0 1,1
261,2 422,1 409,3 411,3 414,2 351,2 426,3 1,1
441,2 422,1 409,3 343,3 427,2 344,2 0,0 3,3
156,2 343,3 420,2 409,3 411,3 414,2 0,0 1,1
441,2 343,3 409,3 411,3 351,2 422,1 0,0 1,1
156,1 343,1 351,1 411,1 414,1 0,0 0,0 1,1
441,2 409,3 414,2 343,3 344,2 422,1 0,0 1,1
156,1 422,1 409,1 343,1 420,1 411,1 414,1 1,1
156,1 343,1 411,1 409,1 344,1 0,0 0,0 1,1
261,1 343,1 409,1 420,1 411,1 414,1 0,0 1,1
156,1 409,1 420,1 411,1 344,1 422,1 0,0 1,1
261,1 409,1 455,1 420,1 411,1 414,1 0,0 1,1
441,2 343,3 426,1 344,1 427,1 422,1 0,0 1,1
156,1 409,1 411,1 414,1 351,1 426,1 0,0 2,3
441,2 409,3 343,3 427,1 344,2 422,1 0,0 11,18
156,1 343,1 420,1 409,1 411,1 414,1 0,0 59,103
441,2 413,3 424,3 0,0 0,0 0,0 0,0 5,9
441,2 409,3 343,3 427,2 344,2 422,1 0,0 8,15
156,1 533,1 409,1 0,0 0,0 0,0 0,0 253,481
156,1 409,1 343,1 420,1 411,1 414,1 0,0 15,29
156,1 343,1 344,1 409,1 411,1 0,0 0,0 3,6
441,1 409,1 414,1 343,1 344,1 0,0 0,0 1,2
156,1 343,1 344,1 426,1 411,1 0,0 0,0 4,8
551,1 320,1 0,0 0,0 0,0 0,0 0,0 1,2
441,1 409,1 343,1 344,1 414,1 0,0 0,0 1,2
156,2 343,3 420,1 409,3 411,3 414,1 0,0 1,2
156,1 542,1 413,1 409,1 0,0 0,0 0,0 2,4
156,1 343,1 344,1 414,1 427,1 0,0 0,0 31,65
156,1 412,1 409,1 415,1 414,1 0,0 0,0 8,17
156,1 343,1 344,1 411,1 409,1 0,0 0,0 22,47
441,2 343,3 411,3 344,2 422,1 0,0 0,0 7,16
156,1 413,1 344,1 0,0 0,0 0,0 0,0 7,16
551,1 544,1 0,0 0,0 0,0 0,0 0,0 7,17
156,1 343,1 409,1 411,1 414,1 420,1 0,0 11,27
441,2 455,2 409,3 343,3 344,2 0,0 0,0 2,5
156,1 409,1 343,1 411,1 415,1 0,0 0,0 6,16
156,1 409,1 343,1 411,1 414,1 427,1 422,1 5,14
156,1 533,1 0,0 0,0 0,0 0,0 0,0 1,3
156,1 409,1 344,1 427,1 414,1 426,1 0,0 4,12
441,2 428,1 416,2 0,0 0,0 0,0 0,0 1,3
156,1 409,1 343,1 411,1 344,1 0,0 0,0 1,3
156,1 426,1 409,1 414,1 150,1 411,1 0,0 5,16
156,1 413,1 542,1 409,1 0,0 0,0 0,0 11,37
441,1 533,1 0,0 0,0 0,0 0,0 0,0 21,74
156,1 409,1 344,1 414,1 149,1 426,1 0,0 1,4
156,1 149,1 344,1 409,1 411,1 0,0 0,0 1,5
156,1 412,1 411,1 409,1 414,1 426,1 0,0 1,8
551,1 544,1 409,1 0,0 0,0 0,0 0,0 1,12
551,1 343,1 542,1 0,0 0,0 0,0 0,0 1,12
156,1 409,1 150,1 411,1 351,1 0,0 0,0 0,1
441,1 422,1 343,1 351,1 415,1 0,0 0,0 0,1
441,2 409,3 343,3 344,2 414,2 0,0 0,0 0,2
441,1 413,1 150,1 0,0 0,0 0,0 0,0 0,1
156,1 343,1 411,1 344,1 0,0 0,0 0,0 0,1
441,1 343,1 344,1 411,1 0,0 0,0 0,0 0,1
441,1 425,1 414,1 0,0 0,0 0,0 0,0 0,2
156,1 343,1 414,1 420,1 344,1 0,0 0,0 0,1
441,2 343,1 409,1 344,1 414,2 0,0 0,0 0,1
551,1 409,1 0,0 0,0 0,0 0,0 0,0 0,2
441,1 532,1 149,1 0,0 0,0 0,0 0,0 0,2
441,2 455,1 412,3 414,2 343,1 422,1 0,0 0,1
441,1 412,1 423,1 0,0 0,0 0,0 0,0 0,1
441,1 425,1 149,1 0,0 0,0 0,0 0,0 0,1
441,2 412,3 455,1 414,2 343,1 422,1 0,0 0,1
551,2 320,2 0,0 0,0 0,0 0,0 0,0 0,2
441,1 409,1 190,1 0,0 0,0 0,0 0,0 0,1
