441,2 413,3 425,3 411,3 419,1 542,1 350,2 1,1
441,1 152,1 415,1 345,1 496,1 344,1 417,1 1,1
441,2 152,1 409,2 415,2 345,2 417,1 419,1 1,1
441,2 533,2 542,1 152,1 415,1 344,1 417,1 1,1
156,1 532,1 412,1 419,1 542,1 460,1 345,1 1,1
463,1 412,3 345,2 542,2 421,1 155,1 414,2 1,1
441,2 533,3 415,1 425,3 448,1 419,1 542,1 1,1
441,2 152,1 345,1 415,1 542,2 344,2 417,1 1,1
441,2 413,3 152,1 415,2 417,2 195,1 416,2 1,1
551,2 152,1 505,1 320,2 542,2 419,2 0,0 1,1
502,1 533,2 542,1 460,1 413,2 425,2 273,1 1,1
551,2 532,3 413,3 343,3 320,1 542,1 345,1 1,1
441,2 345,1 425,3 448,1 413,3 542,1 419,1 1,1
441,2 152,1 345,1 415,1 542,1 344,1 417,1 1,1
551,1 345,1 343,1 320,1 533,1 544,1 0,0 1,1
441,2 152,1 345,2 195,1 344,2 417,2 415,2 3,3
441,2 152,1 409,3 415,2 345,1 417,2 419,1 3,3
551,2 412,1 533,2 542,1 415,1 417,1 531,1 3,3
441,2 152,1 409,1 415,2 345,1 417,2 419,1 1,1
551,1 533,1 542,1 543,1 318,1 544,1 0,0 1,1
463,1 343,3 544,3 460,1 421,1 415,2 485,1 1,1
441,2 413,3 152,1 409,3 195,1 423,1 417,2 1,1
441,2 152,1 409,3 344,2 421,1 417,2 419,1 1,1
441,2 413,3 152,1 409,3 195,1 423,3 417,1 1,1
441,2 413,1 152,1 150,1 195,1 423,1 417,1 1,1
463,1 412,3 413,3 345,2 421,1 542,1 417,2 1,1
551,2 532,3 321,1 542,1 543,3 544,3 0,0 1,1
463,1 412,3 413,3 345,2 542,1 421,1 415,2 1,1
551,2 533,3 542,1 345,2 420,1 415,2 320,2 1,1
551,2 343,3 529,1 345,2 415,1 320,1 426,1 1,1
551,2 533,3 542,2 344,1 345,1 413,2 343,1 1,1
463,1 343,3 485,3 411,3 460,1 345,2 421,1 1,1
551,2 533,3 542,1 344,2 345,2 413,3 411,3 1,1
441,2 343,3 351,2 345,1 415,2 417,2 344,2 1,1
551,1 533,1 532,1 542,1 318,1 543,1 0,0 1,1
463,1 533,3 542,1 413,3 448,1 344,1 532,3 1,1
441,2 413,3 343,3 533,1 542,1 460,1 531,1 1,1
463,1 412,3 343,3 345,2 413,3 421,1 460,1 1,1
551,1 533,1 542,1 344,1 345,1 413,1 343,1 11,16
441,2 152,1 409,2 415,1 345,1 417,1 419,1 2,3
441,2 152,1 345,2 195,1 344,2 417,2 415,1 16,26
441,1 344,1 345,1 152,1 415,1 417,1 150,1 3,5
441,2 152,1 409,3 415,1 345,2 417,1 419,2 4,7
441,1 152,1 345,1 415,1 542,1 344,1 417,1 30,56
441,2 152,1 409,3 415,1 345,1 417,2 419,1 8,15
441,2 152,1 409,3 415,1 345,2 417,1 419,1 13,25
441,1 152,1 415,1 345,1 417,1 344,1 150,1 14,27
441,1 533,1 152,1 411,1 424,1 416,1 195,1 1,2
551,1 533,1 542,1 345,1 344,1 415,1 414,1 2,4
551,1 533,1 531,1 543,1 530,1 0,0 0,0 1,2
441,2 152,1 409,3 415,1 345,1 417,2 419,2 1,2
441,2 152,1 409,2 415,2 345,1 417,2 419,1 1,2
441,2 152,1 345,2 195,1 344,2 417,1 415,2 1,2
441,2 152,1 409,2 415,1 345,2 417,1 419,2 1,2
441,2 152,1 409,2 415,1 345,2 417,2 419,2 1,2
441,1 413,1 152,1 150,1 195,1 423,1 417,1 6,12
441,2 152,1 409,3 415,1 345,1 417,1 419,1 3,6
441,2 152,1 409,2 415,1 345,2 417,1 419,1 3,7
