507,1 339,1 387,2 381,3 0,0 0,0 0,0 1,1
437,2 394,1 174,1 385,3 0,0 0,0 0,0 1,1
437,1 339,1 459,1 351,1 0,0 0,0 0,0 1,1
178,2 381,3 339,1 387,2 169,3 172,2 0,0 1,1
437,2 542,1 428,2 394,1 520,3 0,0 0,0 1,1
437,2 426,1 542,1 339,1 392,1 0,0 0,0 1,1
437,2 339,1 459,2 387,2 394,1 0,0 0,0 2,2
178,1 339,1 351,1 337,1 0,0 0,0 0,0 1,1
437,2 394,1 339,1 385,3 0,0 0,0 0,0 1,1
437,2 339,1 459,2 392,2 381,3 0,0 0,0 1,1
437,2 497,1 387,2 394,1 0,0 0,0 0,0 3,3
437,1 388,1 394,1 382,1 427,1 0,0 0,0 1,1
507,1 381,3 521,3 426,3 0,0 0,0 0,0 1,1
437,1 339,1 542,1 387,1 394,1 0,0 0,0 1,1
437,1 339,1 394,1 385,1 0,0 0,0 0,0 1,1
437,2 383,3 385,3 337,3 0,0 0,0 0,0 1,1
547,2 383,3 542,2 306,3 381,3 0,0 0,0 1,1
178,1 394,1 339,1 387,1 175,1 0,0 0,0 1,1
437,2 383,3 172,1 424,1 385,3 0,0 0,0 1,1
437,2 426,3 542,1 339,1 392,1 0,0 0,0 1,1
437,2 339,1 459,2 387,1 394,1 0,0 0,0 1,1
178,1 339,1 519,1 381,1 0,0 0,0 0,0 1,1
437,2 521,1 427,1 394,1 381,3 169,1 0,0 1,1
437,2 381,3 383,3 385,3 337,3 0,0 0,0 2,2
437,2 383,3 394,1 337,3 351,2 387,1 427,1 1,1
437,2 394,1 381,3 383,3 385,3 337,3 426,3 1,1
437,2 521,3 169,1 172,1 426,1 394,1 0,0 1,1
437,2 542,1 339,1 387,2 0,0 0,0 0,0 3,3
178,1 339,1 543,1 0,0 0,0 0,0 0,0 1,1
437,2 174,1 424,3 387,2 381,3 0,0 0,0 1,1
178,1 339,1 387,1 168,1 394,1 0,0 0,0 1,1
507,1 381,3 521,3 426,3 394,1 0,0 0,0 1,1
437,1 169,1 381,1 383,1 426,1 172,1 385,1 2,2
178,1 339,1 426,1 385,1 0,0 0,0 0,0 1,1
437,2 174,1 424,3 387,2 381,3 394,1 0,0 1,1
437,2 383,3 381,3 426,2 389,2 386,2 172,2 1,1
437,2 383,3 459,2 351,2 337,3 392,1 0,0 1,1
178,1 339,1 337,1 452,1 0,0 0,0 0,0 1,1
507,1 381,3 521,3 426,1 394,1 0,0 0,0 1,1
507,1 383,3 381,3 394,1 385,3 0,0 0,0 1,1
437,1 388,1 387,1 392,1 381,1 0,0 0,0 1,1
178,1 339,1 520,1 0,0 0,0 0,0 0,0 4,5
178,1 339,1 387,1 337,1 381,1 0,0 0,0 3,4
178,1 349,1 337,1 452,1 0,0 0,0 0,0 3,4
437,2 339,1 385,3 394,1 0,0 0,0 0,0 5,7
437,2 339,1 337,3 387,1 0,0 0,0 0,0 7,10
437,2 542,1 339,1 387,1 0,0 0,0 0,0 15,22
437,2 381,3 394,1 338,2 427,2 382,3 392,2 2,3
437,2 339,1 394,1 385,3 0,0 0,0 0,0 2,3
437,2 174,1 424,1 387,1 381,3 0,0 0,0 4,6
437,2 174,1 385,3 0,0 0,0 0,0 0,0 2,3
437,1 542,1 339,1 387,1 0,0 0,0 0,0 328,503
437,2 542,1 339,1 387,2 394,1 0,0 0,0 8,13
437,2 542,2 339,1 387,2 394,1 0,0 0,0 3,5
437,1 174,1 381,1 426,1 171,1 0,0 0,0 6,10
437,2 169,1 381,3 426,3 172,1 337,3 385,3 4,7
437,1 339,1 387,1 169,1 172,1 0,0 0,0 6,11
437,1 339,1 459,1 387,1 0,0 0,0 0,0 7,13
437,1 388,1 385,1 0,0 0,0 0,0 0,0 1,2
437,1 174,1 384,1 0,0 0,0 0,0 0,0 1,2
437,2 339,1 459,2 387,2 0,0 0,0 0,0 1,2
437,1 174,1 169,1 385,1 0,0 0,0 0,0 3,6
437,1 339,1 387,1 337,1 0,0 0,0 0,0 12,24
437,1 521,1 172,1 427,1 0,0 0,0 0,0 1,2
437,1 426,1 169,1 383,1 381,1 172,1 385,1 1,2
