442,1 348,2 408,1 346,2 0,0 0,0 0,0 1,1
224,1 184,1 346,1 0,0 0,0 0,0 0,0 1,1
552,2 514,1 513,1 313,1 0,0 0,0 0,0 1,1
442,1 348,1 346,2 0,0 0,0 0,0 0,0 1,1
224,1 353,1 426,1 141,1 359,1 138,1 0,0 1,1
224,2 426,3 353,3 359,1 138,1 141,1 0,0 1,1
224,1 136,1 361,1 359,1 0,0 0,0 0,0 1,1
442,1 366,1 353,3 546,1 359,2 364,1 358,2 1,1
224,2 343,3 409,3 414,2 411,3 346,2 0,0 1,1
224,1 348,1 420,1 0,0 0,0 0,0 0,0 3,3
224,1 353,1 436,1 346,1 138,1 366,1 0,0 1,1
224,1 395,1 426,1 424,1 402,1 0,0 0,0 1,1
224,1 348,1 346,1 408,1 0,0 0,0 0,0 1,1
224,2 361,2 359,2 426,3 0,0 0,0 0,0 1,1
224,2 348,2 346,2 0,0 0,0 0,0 0,0 1,1
291,1 361,2 366,1 426,3 0,0 0,0 0,0 1,1
224,1 343,1 409,1 414,1 411,1 346,1 0,0 2,2
262,2 348,2 420,2 422,1 0,0 0,0 0,0 1,1
240,2 348,2 387,1 0,0 0,0 0,0 0,0 1,1
200,1 366,1 348,2 290,1 237,2 0,0 0,0 1,1
552,1 514,1 542,1 311,1 0,0 0,0 0,0 1,1
224,1 426,1 158,1 427,1 429,1 0,0 0,0 1,1
200,1 348,2 298,1 237,2 408,1 0,0 0,0 1,1
442,1 348,2 366,1 346,2 0,0 0,0 0,0 1,1
224,1 353,1 346,1 341,1 359,1 0,0 0,0 1,1
442,1 348,2 346,2 0,0 0,0 0,0 0,0 7,8
224,1 366,1 353,1 426,1 359,1 358,1 346,1 6,7
224,1 353,1 426,1 546,1 359,1 346,1 138,1 20,26
224,1 353,1 546,1 359,1 358,1 346,1 0,0 23,30
224,1 353,1 136,1 426,1 346,1 359,1 427,1 10,15
224,1 348,1 346,1 0,0 0,0 0,0 0,0 36,59
224,1 353,1 426,1 546,1 359,1 358,1 136,1 29,49
224,1 353,1 542,1 359,1 346,1 546,1 0,0 4,7
224,1 361,1 359,1 426,1 0,0 0,0 0,0 15,30
552,1 544,1 546,1 0,0 0,0 0,0 0,0 2,4
224,1 349,1 0,0 0,0 0,0 0,0 0,0 1,2
224,1 136,1 353,1 426,1 359,1 427,1 346,1 2,4
224,1 353,1 341,1 359,1 427,1 0,0 0,0 1,2
224,1 353,1 136,1 426,1 359,1 364,1 346,1 1,2
224,1 527,1 426,1 136,1 359,1 358,1 0,0 1,2
552,1 339,1 0,0 0,0 0,0 0,0 0,0 2,4
224,2 353,3 341,2 359,1 346,2 0,0 0,0 1,2
224,1 353,1 136,1 359,1 346,1 358,1 0,0 1,2
224,1 361,1 359,1 136,1 0,0 0,0 0,0 1,2
