442,1 339,1 394,1 546,1 346,2 392,2 520,3 1,1
552,1 339,1 452,1 351,1 337,1 0,0 0,0 1,1
291,1 436,1 362,2 525,1 237,2 0,0 0,0 1,1
552,2 514,1 542,1 513,1 544,1 0,0 0,0 1,1
291,1 436,1 394,1 172,1 175,2 382,3 237,1 1,1
442,1 436,1 448,1 493,1 402,2 408,1 0,0 1,1
291,1 436,1 143,1 525,2 358,2 237,1 290,1 1,1
442,1 436,1 354,3 341,2 364,1 358,2 346,2 2,2
442,1 348,2 542,1 333,1 0,0 0,0 0,0 1,1
224,2 342,1 341,2 359,2 358,1 346,2 0,0 1,1
552,1 315,1 371,1 183,1 0,0 0,0 0,0 1,1
552,1 339,1 546,1 543,1 0,0 0,0 0,0 1,1
552,1 339,1 542,1 519,1 0,0 0,0 0,0 2,2
442,1 426,3 343,3 346,2 345,2 415,2 344,2 1,1
224,1 342,1 366,1 458,1 341,1 364,1 346,1 1,1
442,1 530,1 150,1 557,1 424,2 343,3 0,0 1,1
224,2 380,1 184,1 426,3 371,3 424,3 346,2 1,1
224,1 339,1 387,1 424,1 382,1 346,1 0,0 1,1
291,1 381,3 542,2 474,1 426,3 169,3 394,1 1,1
442,1 343,3 436,1 345,2 346,2 344,2 422,1 1,1
552,1 339,1 542,1 543,1 0,0 0,0 0,0 2,2
224,1 184,1 180,1 346,1 371,1 427,1 0,0 5,6
224,1 184,1 426,1 371,1 424,1 346,1 0,0 38,58
224,1 343,1 409,1 345,1 344,1 411,1 351,1 21,36
224,1 348,1 344,1 424,1 411,1 346,1 0,0 6,11
224,1 184,1 180,1 346,1 183,1 371,1 0,0 6,11
552,1 514,1 542,1 544,1 0,0 0,0 0,0 1,2
503,2 492,1 424,3 346,3 0,0 0,0 0,0 1,2
224,1 331,1 396,1 346,1 426,1 161,1 402,1 1,2
224,1 184,1 180,1 371,1 183,1 346,1 0,0 1,2
224,1 184,1 180,1 371,1 346,1 183,1 0,0 19,38
224,1 184,1 367,1 371,1 424,1 346,1 0,0 6,13
224,1 380,1 184,1 426,1 371,1 424,1 346,1 14,31
552,1 533,1 543,1 0,0 0,0 0,0 0,0 1,3
224,1 343,1 344,1 345,1 415,1 411,1 0,0 2,8
552,1 538,1 539,1 537,1 0,0 0,0 0,0 1,5
552,1 514,1 543,1 513,1 0,0 0,0 0,0 1,9
224,1 542,1 184,1 371,1 424,1 0,0 0,0 0,1
224,1 140,1 341,1 141,1 359,1 424,1 0,0 0,2
224,1 361,1 542,1 359,1 358,1 424,1 138,1 0,2
224,1 426,1 402,1 427,1 396,1 161,1 163,1 0,1
442,1 199,1 344,2 417,2 422,1 0,0 0,0 0,1
224,1 514,1 348,1 371,1 346,1 546,1 0,0 0,1
224,1 346,1 184,1 180,1 371,1 183,1 0,0 0,2
224,1 542,1 533,1 344,1 414,1 343,1 0,0 0,1
224,1 184,1 180,1 346,1 371,1 272,1 0,0 0,1
442,1 348,2 347,2 457,2 351,2 426,1 0,0 0,1
554,1 518,1 232,3 237,2 387,2 424,3 394,1 0,1
552,1 380,1 367,1 546,1 514,1 315,1 542,1 0,1
224,1 140,1 341,1 359,1 362,1 0,0 0,0 0,1
554,1 408,1 404,2 401,2 426,3 0,0 0,0 0,1
442,1 542,1 436,1 353,3 341,2 458,1 359,2 0,1
552,2 514,3 542,1 543,2 0,0 0,0 0,0 0,1
552,1 514,1 542,1 543,1 0,0 0,0 0,0 0,6
224,1 394,1 542,1 339,1 390,1 0,0 0,0 0,1
552,1 426,1 0,0 0,0 0,0 0,0 0,0 0,2
224,1 361,1 542,1 359,1 424,1 358,1 346,1 0,2
552,1 533,1 531,1 0,0 0,0 0,0 0,0 0,2
224,1 184,1 424,1 371,1 346,1 426,1 0,0 0,1
552,2 533,2 531,1 0,0 0,0 0,0 0,0 0,1
