440,2 162,1 425,3 395,2 401,1 351,2 0,0 2,2
440,2 395,2 399,3 425,2 401,1 351,2 158,1 7,7
440,2 408,1 162,1 397,3 158,1 401,1 396,3 1,1
440,2 399,3 425,1 395,3 351,1 401,1 158,1 2,2
550,1 538,1 299,1 537,1 0,0 0,0 0,0 4,4
440,2 395,3 399,3 425,3 401,2 351,2 396,3 8,8
440,2 538,1 401,2 158,3 351,2 400,2 0,0 1,1
440,2 395,3 426,3 541,1 351,2 242,1 401,2 1,1
550,1 538,1 542,1 543,1 301,1 0,0 0,0 1,1
440,1 162,1 541,1 424,1 158,1 401,1 426,1 1,1
440,2 395,2 399,3 425,1 401,1 351,2 158,1 2,2
440,2 426,1 405,1 425,1 351,2 401,1 395,1 1,1
440,2 395,1 399,3 425,1 401,1 351,2 158,1 1,1
440,2 399,3 397,3 158,1 401,2 351,2 542,1 1,1
440,2 399,3 397,3 351,2 401,2 448,1 158,1 1,1
440,2 428,2 397,3 351,2 158,1 401,2 542,1 1,1
440,2 399,1 247,2 401,1 158,1 351,2 395,1 1,1
440,1 162,1 538,1 424,1 158,1 398,1 408,1 1,1
440,2 162,1 397,3 408,1 158,1 351,2 401,2 1,1
440,2 405,2 397,3 351,2 401,2 400,2 408,1 3,3
440,2 399,3 425,1 395,2 351,1 401,1 158,1 1,1
440,2 162,1 408,1 426,3 401,2 542,1 543,3 1,1
167,1 542,1 544,1 333,1 539,1 0,0 0,0 1,1
440,2 447,1 395,3 424,3 401,2 351,2 408,1 1,1
167,1 426,1 396,1 333,1 543,1 351,1 0,0 1,1
440,2 399,1 247,1 401,1 158,1 351,1 395,1 4,4
464,1 395,3 542,1 447,1 539,3 426,1 0,0 1,1
440,2 162,1 397,3 158,1 401,2 351,1 0,0 2,2
440,2 428,2 397,3 158,1 351,2 401,2 448,1 1,1
440,2 399,3 426,2 425,3 158,1 401,2 351,1 1,1
440,1 399,1 426,1 425,1 158,1 401,1 351,1 2,2
440,2 162,1 397,3 158,1 401,1 396,3 0,0 1,1
440,2 395,3 399,3 425,2 401,2 351,2 396,3 1,1
