236,1 408,1 248,3 427,2 160,3 237,1 0,0 1,1
440,1 544,1 399,1 398,1 0,0 0,0 0,0 0,2
440,2 405,1 423,3 0,0 0,0 0,0 0,0 0,1
440,2 428,2 400,2 427,1 0,0 0,0 0,0 0,1
440,1 544,1 192,1 0,0 0,0 0,0 0,0 0,1
440,1 538,1 159,1 0,0 0,0 0,0 0,0 0,1
440,2 399,3 430,1 427,1 0,0 0,0 0,0 0,1
440,1 538,1 398,1 427,1 0,0 0,0 0,0 0,1
440,1 428,1 163,1 0,0 0,0 0,0 0,0 0,2
440,1 398,1 403,1 400,1 0,0 0,0 0,0 0,1
167,1 349,1 427,1 408,1 0,0 0,0 0,0 0,1
550,1 332,1 428,1 398,1 0,0 0,0 0,0 0,1
440,1 398,1 399,1 163,1 427,1 0,0 0,0 0,1
167,1 159,1 160,1 398,1 399,1 0,0 0,0 0,1
167,1 349,1 427,1 0,0 0,0 0,0 0,0 0,1
440,1 399,1 159,1 193,1 0,0 0,0 0,0 0,1
440,2 428,2 534,1 0,0 0,0 0,0 0,0 0,1
440,1 399,1 163,1 160,1 398,1 0,0 0,0 0,1
167,1 544,1 0,0 0,0 0,0 0,0 0,0 0,1
167,1 399,1 430,1 0,0 0,0 0,0 0,0 0,1
440,1 190,1 398,1 427,1 0,0 0,0 0,0 0,2
440,1 332,1 399,1 408,1 400,1 0,0 0,0 0,1
167,1 349,1 429,1 0,0 0,0 0,0 0,0 0,2
440,1 544,1 398,1 429,1 0,0 0,0 0,0 0,1
440,2 399,2 428,1 400,2 408,1 0,0 0,0 0,2
440,2 398,3 399,2 427,1 163,1 0,0 0,0 0,2
440,2 399,2 428,2 400,2 408,1 0,0 0,0 0,1
440,2 405,1 483,2 0,0 0,0 0,0 0,0 0,1
440,2 399,3 408,1 428,1 163,1 0,0 0,0 0,1
550,1 538,1 301,1 0,0 0,0 0,0 0,0 0,1
440,1 190,1 429,1 0,0 0,0 0,0 0,0 0,2
550,1 538,1 0,0 0,0 0,0 0,0 0,0 0,1
440,1 399,1 190,1 0,0 0,0 0,0 0,0 0,1
440,1 399,1 248,1 273,1 193,1 0,0 0,0 0,1
440,1 428,1 159,1 194,1 0,0 0,0 0,0 0,1
440,1 399,1 159,1 398,1 427,1 0,0 0,0 0,1
440,1 399,1 400,1 163,1 0,0 0,0 0,0 0,1
440,1 399,1 428,1 159,1 0,0 0,0 0,0 0,1
440,2 428,2 429,2 400,2 0,0 0,0 0,0 0,1
167,1 541,1 544,1 0,0 0,0 0,0 0,0 0,1
