291,1 339,1 172,2 177,1 0,0 0,0 0,0 1,1
552,1 436,1 345,1 329,1 420,1 0,0 0,0 1,1
552,1 406,1 402,1 289,1 0,0 0,0 0,0 1,1
224,1 339,1 0,0 0,0 0,0 0,0 0,0 2,2
442,1 433,1 345,1 420,2 0,0 0,0 0,0 1,1
291,1 492,1 436,1 0,0 0,0 0,0 0,0 1,1
291,1 339,1 436,1 519,2 0,0 0,0 0,0 1,1
224,1 436,1 429,1 430,1 496,1 448,1 0,0 1,1
552,2 436,1 345,2 429,2 415,1 0,0 0,0 1,1
224,1 429,1 194,1 141,1 359,1 0,0 0,0 13,23
224,1 436,1 429,1 433,1 0,0 0,0 0,0 9,16
224,1 345,1 270,1 288,1 415,1 0,0 0,0 9,16
224,1 429,1 194,1 183,1 373,1 371,1 0,0 1,2
224,1 429,1 194,1 415,1 0,0 0,0 0,0 1,2
552,1 430,1 448,1 429,1 0,0 0,0 0,0 1,2
224,1 345,1 0,0 0,0 0,0 0,0 0,0 7,19
224,1 429,1 0,0 0,0 0,0 0,0 0,0 2,11
224,1 141,1 0,0 0,0 0,0 0,0 0,0 3,20
291,1 436,1 486,3 345,2 0,0 0,0 0,0 0,1
224,1 372,1 373,1 513,1 194,1 0,0 0,0 0,1
224,1 373,1 371,1 513,1 183,1 429,1 0,0 0,1
224,1 373,1 513,1 371,1 194,1 183,1 0,0 0,1
224,1 436,1 406,1 430,1 402,1 0,0 0,0 0,1
224,1 429,1 194,1 402,1 0,0 0,0 0,0 0,1
503,1 339,1 430,1 390,1 0,0 0,0 0,0 0,1
552,1 345,1 415,1 429,1 0,0 0,0 0,0 0,1
552,2 436,1 402,1 406,2 429,1 0,0 0,0 0,1
224,1 519,1 0,0 0,0 0,0 0,0 0,0 0,8
224,1 373,1 371,1 513,1 194,1 0,0 0,0 0,2
224,1 372,1 373,1 513,1 183,1 0,0 0,0 0,1
224,1 513,1 0,0 0,0 0,0 0,0 0,0 0,2
552,2 436,1 402,1 406,1 429,1 0,0 0,0 0,1
552,1 429,1 0,0 0,0 0,0 0,0 0,0 0,1
552,2 430,1 519,1 390,2 0,0 0,0 0,0 0,1
554,1 339,1 436,1 493,1 0,0 0,0 0,0 0,1
