156,2 412,3 422,1 411,3 351,2 414,2 153,2 1,1
441,2 152,2 414,2 429,1 0,0 0,0 0,0 0,3
156,1 343,1 344,1 426,1 350,1 409,1 0,0 0,7
551,1 343,1 344,1 426,1 542,1 409,1 0,0 0,1
441,1 413,1 414,1 192,1 0,0 0,0 0,0 0,1
156,2 412,3 409,1 415,1 417,2 426,2 0,0 0,1
156,1 426,1 544,1 542,1 0,0 0,0 0,0 0,1
156,1 409,1 533,1 344,1 426,1 0,0 0,0 0,1
551,1 409,1 0,0 0,0 0,0 0,0 0,0 0,12
551,2 533,3 343,3 0,0 0,0 0,0 0,0 0,1
441,1 533,1 195,1 0,0 0,0 0,0 0,0 0,1
441,1 412,1 409,1 544,1 194,1 0,0 0,0 0,1
441,2 432,1 462,1 351,2 0,0 0,0 0,0 0,4
156,1 343,1 350,1 426,1 344,1 409,1 0,0 0,4
441,2 152,2 414,2 429,2 0,0 0,0 0,0 0,6
441,1 542,1 533,1 237,1 0,0 0,0 0,0 0,1
441,2 432,1 420,1 426,3 343,3 0,0 0,0 0,1
156,1 343,1 409,1 414,1 344,1 411,1 351,1 0,2
156,2 412,3 409,3 415,1 417,2 426,3 0,0 0,1
441,1 343,1 410,1 351,1 416,1 422,1 0,0 0,1
441,2 460,1 237,1 351,2 414,2 422,1 0,0 0,1
441,1 152,1 412,1 411,1 0,0 0,0 0,0 0,1
441,1 544,1 417,1 427,1 0,0 0,0 0,0 0,2
441,2 413,3 415,2 344,2 0,0 0,0 0,0 0,1
551,1 409,1 426,1 542,1 320,1 0,0 0,0 0,1
156,1 409,1 412,1 149,1 414,1 411,1 415,1 0,1
156,1 413,1 409,1 414,1 417,1 0,0 0,0 0,1
156,1 409,1 343,1 415,1 150,1 411,1 414,1 0,4
551,2 343,3 544,3 351,2 426,3 0,0 0,0 0,1
441,2 413,3 426,3 344,2 542,1 0,0 0,0 0,1
441,1 343,1 344,1 417,1 427,1 0,0 0,0 0,1
551,1 542,1 533,1 0,0 0,0 0,0 0,0 0,1
441,1 413,1 426,1 150,1 415,1 0,0 0,0 0,1
551,2 343,2 543,3 351,2 0,0 0,0 0,0 0,2
441,2 343,3 410,3 351,1 429,1 409,3 0,0 0,1
156,1 409,1 343,1 415,1 417,1 414,1 0,0 0,1
441,1 532,1 426,1 194,1 149,1 0,0 0,0 0,1
551,1 432,1 411,1 0,0 0,0 0,0 0,0 0,1
441,1 147,1 533,1 409,1 0,0 0,0 0,0 0,1
551,1 343,1 542,1 426,1 349,1 0,0 0,0 0,1
463,1 343,3 243,1 426,3 0,0 0,0 0,0 0,1
441,2 460,1 448,1 351,2 409,3 0,0 0,0 0,1
156,1 409,1 420,1 415,1 411,1 150,1 414,1 0,1
441,2 460,1 448,1 351,2 422,1 409,3 0,0 0,1
463,1 432,1 448,1 0,0 0,0 0,0 0,0 0,1
551,1 343,1 426,1 344,1 409,1 424,1 0,0 0,1
551,2 343,3 532,3 351,2 0,0 0,0 0,0 0,1
441,2 343,3 410,1 351,2 429,2 409,3 0,0 0,1
156,1 343,1 409,1 411,1 414,1 415,1 150,1 0,1
551,1 533,1 411,1 0,0 0,0 0,0 0,0 0,1
441,1 432,1 410,1 426,1 0,0 0,0 0,0 0,1
441,1 533,1 428,1 426,1 0,0 0,0 0,0 0,1
156,1 409,1 412,1 414,1 448,1 415,1 427,1 0,1
156,2 412,3 409,3 415,2 417,2 426,3 0,0 0,1
441,1 152,1 413,1 0,0 0,0 0,0 0,0 0,1
441,1 345,1 343,1 344,1 0,0 0,0 0,0 0,1
441,1 544,1 414,1 426,1 148,1 0,0 0,0 0,1
441,2 343,3 448,1 351,2 429,2 427,2 0,0 0,1
551,1 544,1 542,1 0,0 0,0 0,0 0,0 0,3
441,2 432,1 410,3 426,3 0,0 0,0 0,0 0,1
441,2 533,3 414,1 150,1 0,0 0,0 0,0 0,1
551,1 343,1 409,1 426,1 350,1 0,0 0,0 0,1
441,2 343,3 420,1 344,2 415,2 427,1 0,0 0,1
156,1 533,1 344,1 414,1 0,0 0,0 0,0 0,1
156,1 409,1 455,1 150,1 415,1 411,1 414,1 0,1
551,2 343,1 344,1 426,1 424,1 409,1 0,0 0,1
441,2 343,3 415,2 351,2 429,2 409,3 0,0 0,1
