438,2 361,2 342,1 341,2 358,2 360,2 364,2 2,2
438,2 342,1 341,2 359,1 525,2 360,2 358,1 2,2
438,2 361,1 140,1 424,1 358,2 360,1 525,2 1,1
438,2 353,3 462,1 359,1 429,1 242,1 190,1 1,1
145,1 342,1 341,1 359,1 360,1 245,1 424,1 1,1
548,1 453,1 526,1 525,1 324,1 543,1 0,0 1,1
438,2 361,2 140,2 424,1 358,2 360,2 525,2 1,1
438,2 353,3 362,2 359,2 429,2 430,2 525,2 1,1
438,1 361,1 137,1 140,1 359,1 358,1 360,1 2,2
438,2 342,1 341,2 359,1 525,2 360,2 358,2 3,3
438,2 361,1 342,1 359,1 341,2 360,2 138,1 1,1
438,2 342,1 341,1 359,1 525,2 360,2 358,2 1,1
438,2 342,1 364,1 354,3 445,1 358,2 423,1 1,1
438,2 361,2 342,1 359,2 341,2 360,2 138,3 1,1
438,2 361,1 140,1 360,1 358,2 195,1 427,1 1,1
438,2 361,2 340,3 353,3 359,2 358,1 360,2 1,1
438,1 361,1 140,1 360,1 424,1 358,1 0,0 1,1
438,1 361,1 140,1 458,1 359,1 360,1 358,1 1,1
438,2 542,1 342,1 341,2 424,3 525,2 360,2 1,1
438,2 361,2 342,1 341,2 429,2 525,1 458,2 1,1
438,2 361,2 476,3 458,1 341,2 423,3 429,2 1,1
438,1 361,1 342,1 354,1 427,1 358,1 360,1 2,2
258,2 361,2 366,1 458,2 504,1 477,2 423,3 1,1
438,2 361,1 342,1 359,1 341,2 360,1 138,1 1,1
438,2 361,1 140,1 359,1 525,2 360,1 358,1 1,1
438,2 361,1 140,1 424,2 358,1 360,2 525,1 1,1
438,2 342,1 355,3 341,2 458,1 358,2 445,1 1,1
438,2 361,2 140,1 424,1 358,1 360,1 525,2 1,1
438,2 342,1 357,3 341,2 360,2 362,2 0,0 1,1
438,2 361,1 140,1 424,3 358,1 360,1 525,2 1,1
438,2 361,1 140,2 424,3 358,2 360,2 525,1 1,1
438,1 361,1 342,1 525,1 360,1 358,1 427,1 1,1
548,1 544,1 524,1 525,1 543,1 527,1 0,0 1,1
438,2 361,1 342,1 359,2 341,1 360,2 138,1 1,1
438,1 542,1 342,1 341,1 424,1 525,1 360,1 1,1
438,2 342,1 524,1 362,2 458,2 245,2 0,0 1,1
438,2 342,1 341,2 359,2 525,2 360,2 358,2 5,6
438,1 361,1 524,1 341,1 525,1 360,1 358,1 4,5
438,2 342,1 341,2 359,2 525,1 360,2 358,2 3,4
438,2 361,2 140,1 424,1 358,2 360,2 525,1 5,7
438,1 361,1 140,1 525,1 359,1 360,1 358,1 6,9
438,2 361,1 140,1 360,1 358,1 195,1 427,1 2,3
438,2 361,1 140,1 424,1 358,2 360,1 525,1 2,3
438,2 342,1 341,2 359,1 525,2 360,1 358,1 2,3
438,2 342,1 341,2 359,1 525,1 360,2 358,2 9,14
438,2 342,1 341,2 359,1 525,1 360,1 358,2 6,10
438,2 361,1 140,1 360,2 358,2 195,1 427,1 3,5
438,2 361,2 140,1 424,1 358,2 360,2 525,2 5,9
438,1 342,1 341,1 359,1 525,1 360,1 358,1 41,74
438,1 361,1 524,1 458,1 360,1 358,1 525,1 47,89
438,1 361,1 140,1 359,1 525,1 360,1 358,1 49,93
438,1 340,1 342,1 341,1 359,1 360,1 358,1 11,21
438,1 542,1 342,1 341,1 359,1 525,1 360,1 25,48
438,1 361,1 140,1 424,1 358,1 360,1 525,1 20,39
438,2 361,2 140,2 424,3 358,2 360,2 525,2 1,2
438,2 342,1 341,1 359,1 525,2 360,1 358,2 2,4
438,2 361,2 342,1 364,2 458,2 359,2 360,2 1,2
438,2 342,1 341,2 359,1 525,1 360,1 358,1 1,2
438,2 342,1 341,1 359,1 525,1 360,1 358,2 2,4
438,1 361,1 354,1 524,1 360,1 525,1 358,1 5,10
438,1 361,1 353,1 340,1 525,1 358,1 360,1 3,6
438,1 361,1 140,1 360,1 358,1 424,1 427,1 1,2
438,1 361,1 542,1 523,1 429,1 358,1 525,1 2,4
548,1 453,1 526,1 542,1 543,1 527,1 0,0 1,2
438,2 361,2 342,1 359,2 341,2 360,2 138,1 1,2
438,1 361,1 524,1 429,1 525,1 360,1 358,1 1,2
438,2 361,1 366,1 354,3 423,2 445,1 360,2 1,2
438,2 361,1 342,1 359,2 341,2 360,2 138,1 5,10
438,1 361,1 140,1 360,1 358,1 195,1 427,1 4,9
438,2 361,1 140,1 424,3 358,2 360,2 525,1 1,3
438,2 342,1 364,1 354,3 445,1 358,2 423,3 1,3
438,1 361,1 342,1 359,1 341,1 360,1 138,1 2,7
438,2 361,2 140,1 360,2 358,2 424,1 427,1 1,4
438,2 361,1 140,1 424,1 358,1 360,1 525,1 1,4
438,1 524,1 361,1 429,1 525,1 360,1 358,1 1,4
438,1 361,1 340,1 525,1 195,1 360,1 358,1 2,9
548,1 544,1 526,1 542,1 525,1 527,1 0,0 1,5
438,2 361,1 342,1 359,2 341,2 360,1 138,1 1,5
548,1 544,1 526,1 525,1 543,1 527,1 0,0 1,5
438,2 361,2 140,1 424,3 358,2 360,2 525,2 1,6
438,2 342,1 341,2 359,1 525,2 360,1 358,2 1,6
548,2 432,1 448,1 359,2 429,2 242,1 366,1 0,1
553,1 432,1 362,1 359,2 429,1 430,1 366,1 0,1
145,1 354,1 428,1 196,1 137,1 358,1 0,0 0,1
438,1 527,1 137,1 191,1 358,1 139,1 195,1 0,1
145,1 361,1 190,1 141,1 359,1 358,1 360,1 0,1
438,2 353,3 361,1 354,3 358,2 360,2 445,1 0,1
438,1 361,1 340,1 541,1 360,1 139,1 525,1 0,1
438,2 361,2 140,1 360,2 358,2 424,3 427,2 0,2
235,1 524,1 354,3 353,3 237,1 360,2 557,1 0,1
438,2 361,2 366,1 354,3 423,3 445,1 360,2 0,1
438,2 542,2 342,1 341,1 359,1 525,1 360,1 0,1
438,2 353,3 362,2 359,2 429,2 543,3 341,2 0,1
438,2 353,3 362,2 359,2 350,2 445,1 458,2 0,1
548,2 544,3 526,3 351,1 429,1 543,3 426,2 0,1
438,2 342,1 341,1 359,1 525,1 360,2 358,2 0,5
438,1 526,1 140,1 361,1 191,1 429,1 427,1 0,1
438,1 361,1 425,1 426,1 429,1 359,1 192,1 0,1
438,1 353,1 526,1 190,1 359,1 194,1 427,1 0,2
438,2 353,3 362,2 359,2 429,2 430,2 190,3 0,1
438,2 353,3 361,2 365,1 525,2 358,2 360,2 0,1
438,2 342,1 476,1 458,1 353,3 359,2 360,2 0,1
438,2 432,1 197,1 359,2 429,1 276,1 341,2 0,1
145,1 349,1 351,1 426,1 429,1 350,1 0,0 0,2
438,2 342,1 341,2 359,1 525,1 360,2 358,1 0,1
438,2 342,1 425,3 357,3 424,3 351,1 356,3 0,2
438,2 361,2 359,2 341,2 423,1 350,2 525,1 0,1
438,2 342,1 357,3 458,2 358,2 351,1 445,1 0,1
438,2 432,1 362,1 359,2 429,1 430,2 364,1 0,1
