224,2 361,2 354,3 357,3 351,2 457,2 138,3 1,1
291,1 339,1 394,1 337,3 385,3 351,2 426,3 1,1
552,1 339,1 459,1 519,1 337,1 0,0 0,0 1,1
224,2 348,2 345,1 414,1 411,1 351,2 426,3 1,1
503,2 348,2 345,2 415,3 414,3 426,3 409,3 1,1
552,1 339,1 459,1 351,1 519,1 0,0 0,0 1,1
224,1 361,1 341,1 141,1 359,1 424,1 357,1 6,6
224,1 348,1 401,1 402,1 289,1 0,0 0,0 1,1
224,2 348,2 455,1 345,2 415,1 414,1 426,2 1,1
224,1 184,1 191,1 371,1 424,1 369,1 367,1 2,2
224,2 339,1 381,1 338,2 424,3 385,3 426,3 1,1
552,1 339,1 544,1 519,1 0,0 0,0 0,0 4,4
552,1 544,1 513,1 312,1 515,1 0,0 0,0 3,3
442,1 348,2 450,1 436,1 0,0 0,0 0,0 1,1
442,1 348,2 411,3 351,2 485,1 414,2 343,3 1,1
552,1 544,1 526,1 324,1 527,1 0,0 0,0 1,1
552,1 339,1 544,1 0,0 0,0 0,0 0,0 1,1
224,1 184,1 369,1 371,1 179,1 424,1 380,1 1,1
552,2 521,3 306,2 519,2 546,2 0,0 0,0 1,1
552,1 544,1 527,1 526,1 324,1 0,0 0,0 1,1
224,1 184,1 555,1 369,1 371,1 424,1 180,1 1,1
552,1 544,1 515,1 0,0 0,0 0,0 0,0 1,1
552,1 544,1 530,1 532,1 0,0 0,0 0,0 1,1
224,1 348,1 457,1 411,1 415,1 496,1 422,1 1,1
224,1 184,1 371,1 424,1 369,1 351,1 426,1 3,4
224,1 184,1 180,1 369,1 371,1 424,1 367,1 4,6
554,1 343,3 412,3 455,2 345,2 415,2 457,2 2,3
224,1 348,1 409,1 345,1 415,1 194,1 0,0 7,11
224,1 184,1 371,1 179,1 424,1 351,1 0,0 19,32
224,1 348,1 402,1 426,1 158,1 398,1 401,1 12,21
224,1 184,1 191,1 369,1 371,1 424,1 367,1 5,9
224,1 348,1 409,1 414,1 411,1 345,1 351,1 21,39
224,1 361,1 341,1 359,1 363,1 138,1 458,1 1,2
224,1 380,1 184,1 371,1 179,1 424,1 351,1 1,2
224,1 184,1 371,1 179,1 351,1 424,1 0,0 1,2
224,1 348,1 345,1 414,1 415,1 343,1 409,1 1,2
224,1 180,1 348,1 369,1 351,1 457,1 179,1 1,2
224,1 348,1 345,1 415,1 414,1 426,1 409,1 3,6
224,1 180,1 184,1 179,1 371,1 369,1 367,1 22,47
224,1 348,1 341,1 359,1 357,1 138,1 527,1 16,35
224,1 184,1 369,1 371,1 426,1 183,1 424,1 11,27
224,1 348,1 455,1 345,1 415,1 414,1 409,1 2,5
224,1 184,1 369,1 371,1 179,1 424,1 0,0 8,23
224,1 348,1 387,1 519,1 172,1 169,1 541,1 1,3
552,1 544,1 521,1 519,1 0,0 0,0 0,0 1,3
224,1 184,1 426,1 371,1 424,1 369,1 183,1 1,3
224,1 348,1 345,1 414,1 411,1 351,1 426,1 1,3
224,1 348,1 343,1 409,1 415,1 345,1 414,1 2,6
224,1 342,1 341,1 359,1 141,1 424,1 356,1 4,15
552,1 544,1 532,1 533,1 0,0 0,0 0,0 1,4
224,1 348,1 341,1 359,1 424,1 357,1 353,1 1,4
224,1 184,1 191,1 369,1 371,1 426,1 424,1 1,4
224,1 348,1 424,1 341,1 359,1 361,1 0,0 1,4
552,1 544,1 527,1 526,1 0,0 0,0 0,0 2,8
224,1 348,1 455,1 345,1 415,1 414,1 426,1 2,9
224,1 361,1 354,1 424,1 138,1 357,1 141,1 2,10
224,1 184,1 371,1 426,1 424,1 369,1 351,1 1,7
552,1 353,1 0,0 0,0 0,0 0,0 0,0 1,9
552,1 544,1 513,1 515,1 451,1 0,0 0,0 2,19
552,1 544,1 513,1 515,1 0,0 0,0 0,0 1,10
224,1 361,1 340,1 341,1 359,1 357,1 353,1 0,1
224,1 348,1 371,1 424,1 373,1 367,1 426,1 0,1
552,1 348,1 0,0 0,0 0,0 0,0 0,0 0,1
224,1 348,1 414,1 415,1 345,1 409,1 343,1 0,1
552,1 515,1 315,1 371,1 0,0 0,0 0,0 0,1
224,1 348,1 387,1 337,1 385,1 351,1 381,1 0,2
552,2 180,1 315,1 371,3 179,1 380,1 0,0 0,1
224,1 184,1 191,1 371,1 369,1 424,1 367,1 0,1
224,1 348,1 357,1 138,1 351,1 361,1 0,0 0,2
224,1 348,1 387,1 519,1 172,1 194,1 426,1 0,1
224,1 348,1 138,1 141,1 359,1 357,1 351,1 0,1
224,1 361,1 524,1 359,1 141,1 424,1 135,1 0,1
552,1 367,1 0,0 0,0 0,0 0,0 0,0 0,1
224,1 348,1 351,1 357,1 138,1 361,1 0,0 0,1
552,1 533,1 532,1 0,0 0,0 0,0 0,0 0,13
552,2 533,3 532,2 0,0 0,0 0,0 0,0 0,2
552,2 544,1 513,1 515,1 0,0 0,0 0,0 0,1
552,2 544,1 513,2 515,3 0,0 0,0 0,0 0,1
552,2 544,1 513,1 515,1 451,1 0,0 0,0 0,1
552,2 544,2 513,2 515,2 451,1 0,0 0,0 0,1
552,2 544,2 513,1 515,2 451,1 0,0 0,0 0,1
552,2 544,3 527,3 526,2 0,0 0,0 0,0 0,1
552,2 544,1 527,1 526,1 0,0 0,0 0,0 0,1
552,2 544,2 527,3 526,3 0,0 0,0 0,0 0,1
552,1 533,1 0,0 0,0 0,0 0,0 0,0 0,2
552,2 544,2 527,2 526,2 0,0 0,0 0,0 0,1
552,2 544,3 527,2 526,3 0,0 0,0 0,0 0,1
552,2 533,2 0,0 0,0 0,0 0,0 0,0 0,1
552,1 544,1 526,1 527,1 524,1 0,0 0,0 0,2
552,1 426,1 0,0 0,0 0,0 0,0 0,0 0,1
224,1 348,1 459,1 338,1 337,1 387,1 172,1 0,1
552,2 544,3 532,3 533,3 0,0 0,0 0,0 0,1
224,1 533,1 414,1 345,1 415,1 409,1 426,1 0,1
224,1 345,1 348,1 351,1 409,1 414,1 411,1 0,1
