438,2 361,2 353,3 341,2 358,1 0,0 0,0 3,3
438,2 361,2 366,1 359,2 364,1 358,2 0,0 2,2
438,2 361,2 426,3 429,1 358,2 0,0 0,0 1,1
438,2 361,2 351,2 427,2 358,2 0,0 0,0 1,1
438,2 361,2 340,3 358,2 0,0 0,0 0,0 2,2
438,2 361,2 448,1 427,1 358,2 0,0 0,0 1,1
438,1 527,1 191,1 190,1 426,1 0,0 0,0 1,1
438,2 361,2 353,3 366,1 359,2 341,1 0,0 1,1
438,2 361,2 448,1 358,2 427,2 0,0 0,0 1,1
438,2 361,2 448,1 358,2 427,1 0,0 0,0 2,2
438,2 428,2 359,2 341,2 358,2 0,0 0,0 1,1
145,1 340,1 353,1 427,1 139,1 358,1 0,0 1,1
438,2 361,2 426,3 359,2 341,2 0,0 0,0 1,1
438,2 361,2 353,3 136,1 359,2 358,2 0,0 1,1
438,2 340,3 366,1 458,1 364,2 358,2 0,0 1,1
438,2 361,2 358,1 142,1 0,0 0,0 0,0 1,1
438,2 340,3 366,1 458,2 364,2 358,2 0,0 2,2
438,2 366,1 426,3 361,1 353,3 358,1 141,1 1,1
553,1 432,1 359,2 0,0 0,0 0,0 0,0 1,1
438,2 340,3 353,3 366,1 359,2 358,2 364,1 1,1
438,2 361,1 527,3 366,1 359,2 358,2 0,0 1,1
438,1 342,1 458,1 427,1 0,0 0,0 0,0 1,1
438,2 340,3 359,2 430,1 0,0 0,0 0,0 1,1
438,2 361,2 351,2 427,1 358,2 0,0 0,0 1,1
438,2 426,3 353,3 361,2 359,2 358,2 0,0 4,4
438,2 340,3 527,3 353,1 358,2 359,2 0,0 1,1
438,2 342,1 362,1 0,0 0,0 0,0 0,0 1,1
438,1 361,1 136,1 353,1 358,1 359,1 0,0 1,1
438,2 342,1 353,1 358,2 364,2 0,0 0,0 1,1
438,2 527,1 354,3 426,3 341,2 358,2 0,0 1,1
438,2 342,1 353,3 358,2 364,1 366,1 0,0 1,1
438,2 361,2 366,1 359,2 427,2 358,2 0,0 1,1
438,2 361,2 426,3 359,2 429,1 0,0 0,0 1,1
438,2 340,3 353,3 366,1 359,2 364,2 358,2 1,1
438,2 361,1 353,1 136,1 359,1 141,1 0,0 1,1
438,2 340,3 458,1 427,1 358,1 0,0 0,0 2,2
438,2 361,2 366,1 362,2 364,2 0,0 0,0 1,1
438,2 340,3 353,3 366,1 359,2 364,1 358,2 3,3
438,2 340,3 353,3 366,1 426,1 458,2 358,2 2,2
438,2 361,2 366,1 358,2 195,1 0,0 0,0 1,1
438,2 366,1 361,2 353,3 358,2 359,2 0,0 1,1
438,2 340,3 366,1 353,3 359,2 358,2 364,1 1,1
438,2 340,3 366,1 353,3 426,2 341,2 358,2 2,2
438,2 342,1 353,3 358,2 427,1 0,0 0,0 1,1
438,1 361,1 366,1 230,1 458,1 358,1 0,0 1,1
438,2 366,1 361,2 353,3 427,2 364,1 358,2 3,3
438,2 340,3 366,1 353,3 426,1 458,1 358,2 1,1
438,2 366,1 361,1 353,3 426,3 358,2 141,2 1,1
438,2 366,1 426,3 361,2 353,3 359,2 358,2 1,1
438,2 366,1 361,1 353,3 136,1 359,1 141,1 2,2
438,1 361,1 364,1 358,1 359,1 0,0 0,0 1,1
438,2 361,1 426,1 353,3 358,2 359,1 0,0 1,1
438,2 366,1 136,1 361,1 353,3 141,1 359,2 1,1
438,2 366,1 426,3 361,2 353,1 359,2 358,2 1,1
438,2 246,3 142,1 359,2 366,1 0,0 0,0 1,1
438,1 342,1 358,1 359,1 0,0 0,0 0,0 1,1
438,2 366,1 361,1 353,1 426,3 358,1 141,1 1,1
438,2 342,1 353,3 358,1 427,1 0,0 0,0 1,1
438,2 366,1 342,1 353,3 358,2 364,1 0,0 1,1
438,2 361,2 366,1 143,1 359,2 358,2 0,0 2,2
438,1 366,1 361,1 353,1 136,1 359,1 141,1 1,1
438,2 340,3 426,3 141,2 427,2 358,2 0,0 1,1
438,2 361,2 359,1 358,1 364,1 0,0 0,0 1,1
258,2 361,2 353,1 527,2 362,1 0,0 0,0 1,1
145,1 453,1 349,1 0,0 0,0 0,0 0,0 1,1
438,2 353,3 136,2 366,1 361,2 358,2 141,1 2,2
438,2 340,3 353,3 366,1 426,3 458,2 358,2 1,1
438,2 426,3 361,2 353,3 359,2 358,2 366,1 5,5
438,2 340,3 527,3 366,1 458,2 358,2 0,0 1,1
438,1 361,1 366,1 364,1 359,1 358,1 0,0 1,1
438,2 361,2 427,2 359,1 358,2 0,0 0,0 1,1
438,2 361,2 458,2 426,3 359,2 0,0 0,0 1,1
438,2 361,2 136,1 353,3 141,1 358,2 0,0 1,1
438,1 366,1 361,1 353,1 359,1 358,1 0,0 1,1
438,2 366,1 361,2 353,3 426,1 358,2 141,1 1,1
438,2 361,2 136,2 353,3 141,1 358,2 0,0 1,1
438,2 361,2 353,3 136,3 359,2 358,2 0,0 1,1
438,2 340,3 341,2 359,2 364,1 366,1 0,0 1,1
438,2 340,3 458,2 427,1 358,2 0,0 0,0 15,16
438,2 361,2 359,2 358,2 364,1 0,0 0,0 7,8
438,2 340,3 366,1 353,3 426,3 341,2 358,2 5,6
438,2 361,1 353,3 136,1 359,2 141,1 0,0 4,5
438,2 366,1 361,1 353,3 426,1 358,2 141,1 9,12
438,2 342,1 353,3 427,1 358,2 0,0 0,0 3,4
145,1 361,1 427,1 139,1 358,1 0,0 0,0 3,4
438,2 366,1 426,3 361,1 353,3 358,2 141,1 3,4
438,1 361,1 353,1 230,1 141,1 358,1 0,0 5,7
438,1 366,1 361,1 527,1 359,1 358,1 0,0 5,7
438,1 361,1 136,1 139,1 358,1 0,0 0,0 12,17
438,1 361,1 359,1 358,1 364,1 0,0 0,0 59,84
