440,2 395,3 426,2 248,1 158,1 273,1 351,2 1,1
440,2 399,3 401,2 351,2 0,0 0,0 0,0 1,1
440,2 395,3 426,3 248,3 351,2 401,2 0,0 1,1
440,2 395,3 541,1 351,2 158,1 426,3 0,0 1,1
440,2 162,1 426,1 158,1 395,1 0,0 0,0 1,1
440,2 395,1 408,1 227,1 248,1 351,2 401,1 1,1
440,2 395,3 426,3 248,1 158,1 351,2 398,3 1,1
440,2 395,3 426,3 248,1 351,2 158,1 398,3 3,3
440,2 331,3 405,1 396,1 0,0 0,0 0,0 1,1
550,1 542,1 304,1 273,1 408,1 0,0 0,0 1,1
440,2 395,2 401,2 158,1 351,1 0,0 0,0 1,1
440,2 395,3 408,1 227,3 248,3 351,2 401,1 1,1
440,1 395,1 426,1 248,1 351,1 401,1 0,0 1,1
440,2 428,2 351,2 401,2 0,0 0,0 0,0 5,5
440,2 428,2 401,2 351,2 408,1 0,0 0,0 1,1
440,2 395,3 426,3 401,2 351,2 398,3 0,0 1,1
440,2 395,3 426,3 351,2 248,1 401,2 0,0 1,1
440,2 395,3 426,3 351,2 248,1 158,1 398,3 1,1
440,2 536,1 351,2 158,1 0,0 0,0 0,0 1,1
550,2 426,3 542,1 304,1 395,3 408,1 0,0 1,1
440,2 331,3 395,3 401,2 351,2 0,0 0,0 1,1
440,2 408,1 395,3 248,3 401,2 351,2 426,3 1,1
440,2 395,3 408,1 227,3 248,3 351,2 401,2 2,2
440,2 395,3 408,1 227,1 248,2 351,2 401,1 1,1
440,2 405,1 462,1 351,2 395,3 0,0 0,0 1,1
440,2 395,3 401,2 158,2 351,1 0,0 0,0 1,1
167,1 349,1 350,1 0,0 0,0 0,0 0,0 1,1
550,2 405,1 448,1 426,3 408,1 0,0 0,0 1,1
236,1 408,1 395,3 426,3 248,3 160,3 396,3 1,1
440,2 395,3 408,1 227,1 248,1 351,2 401,2 3,3
440,2 405,2 544,3 408,1 0,0 0,0 0,0 1,1
440,2 395,3 408,1 227,3 248,1 351,2 401,2 1,1
440,2 395,3 408,1 227,1 248,2 351,2 401,2 1,1
440,2 395,3 408,1 227,1 248,3 351,2 401,2 1,1
440,2 395,3 408,1 227,3 248,2 351,2 401,2 1,1
440,2 426,3 401,2 351,2 542,1 0,0 0,0 1,1
440,2 395,3 408,1 227,1 248,1 351,2 401,1 57,75
167,1 403,1 160,1 161,1 0,0 0,0 0,0 3,4
440,1 157,1 395,1 401,1 158,1 0,0 0,0 2,3
440,2 395,2 401,2 158,1 351,2 0,0 0,0 2,3
440,2 408,1 399,3 351,1 401,1 0,0 0,0 2,3
440,2 399,3 351,2 401,2 0,0 0,0 0,0 13,20
440,1 399,1 542,1 402,1 0,0 0,0 0,0 14,28
167,1 447,1 160,1 408,1 0,0 0,0 0,0 4,8
167,1 349,1 454,1 0,0 0,0 0,0 0,0 1,2
440,1 395,1 408,1 426,1 248,1 158,1 401,1 1,2
440,2 408,1 399,1 351,1 401,1 0,0 0,0 1,2
440,2 399,3 542,1 401,1 0,0 0,0 0,0 4,8
440,1 426,1 395,1 398,1 351,1 401,1 0,0 3,6
440,1 398,1 395,1 351,1 401,1 426,1 0,0 2,4
440,2 162,1 426,1 158,1 395,3 0,0 0,0 1,2
167,1 399,1 402,1 158,1 395,1 0,0 0,0 1,2
440,2 399,3 542,1 402,2 0,0 0,0 0,0 1,2
440,2 395,3 401,1 158,1 351,2 0,0 0,0 13,27
440,1 395,1 401,1 158,1 351,1 0,0 0,0 39,89
440,2 395,2 401,1 158,1 351,2 0,0 0,0 13,32
440,2 395,3 401,2 158,1 351,1 0,0 0,0 2,5
440,1 408,1 399,1 351,1 401,1 0,0 0,0 3,8
440,1 395,1 351,1 401,1 542,1 0,0 0,0 5,14
440,1 351,1 395,1 401,1 158,1 0,0 0,0 1,3
440,2 399,3 542,2 401,1 0,0 0,0 0,0 1,3
440,2 399,3 351,2 401,1 0,0 0,0 0,0 1,3
440,2 408,1 399,2 351,2 401,1 0,0 0,0 1,3
440,2 395,1 401,1 158,1 351,1 0,0 0,0 3,10
440,1 395,1 426,1 158,1 401,1 427,1 0,0 4,14
550,1 544,1 537,1 0,0 0,0 0,0 0,0 1,4
440,1 399,1 401,1 351,1 0,0 0,0 0,0 1,4
440,2 408,1 399,2 351,1 401,1 0,0 0,0 1,5
440,1 331,1 428,1 396,1 395,1 426,1 0,0 1,5
440,2 395,1 401,1 158,1 351,2 0,0 0,0 1,6
440,1 399,1 542,1 401,1 0,0 0,0 0,0 2,12
440,2 162,1 426,3 158,1 395,3 0,0 0,0 1,6
440,2 395,3 401,1 158,1 351,1 0,0 0,0 1,7
440,1 162,1 426,1 158,1 395,1 0,0 0,0 1,13
440,2 395,2 401,1 158,1 351,1 0,0 0,0 0,2
440,2 536,1 158,1 351,2 0,0 0,0 0,0 0,1
440,2 541,1 428,2 462,1 408,1 398,2 0,0 0,1
440,1 544,1 428,1 426,1 0,0 0,0 0,0 0,2
440,1 538,1 194,1 0,0 0,0 0,0 0,0 0,2
440,1 428,1 190,1 0,0 0,0 0,0 0,0 0,2
440,2 541,2 397,3 408,1 537,1 0,0 0,0 0,1
440,1 395,1 426,1 351,1 401,1 398,1 0,0 0,2
440,2 395,3 401,2 351,2 542,1 0,0 0,0 0,1
440,1 544,1 403,1 0,0 0,0 0,0 0,0 0,4
440,2 395,3 351,2 158,1 401,2 0,0 0,0 0,1
440,2 331,3 428,2 396,3 398,3 0,0 0,0 0,3
440,2 426,3 401,2 158,1 351,2 0,0 0,0 0,1
440,2 428,2 401,2 351,2 0,0 0,0 0,0 0,1
550,1 535,1 426,1 0,0 0,0 0,0 0,0 0,1
440,2 395,3 398,3 426,3 351,2 401,2 0,0 0,1
440,1 395,1 542,1 351,1 401,1 0,0 0,0 0,1
550,2 395,1 543,1 426,1 0,0 0,0 0,0 0,1
440,2 544,3 403,2 0,0 0,0 0,0 0,0 0,1
260,2 408,1 159,1 241,1 158,1 426,1 0,0 0,1
550,2 242,1 426,3 0,0 0,0 0,0 0,0 0,1
440,2 541,1 534,1 408,1 0,0 0,0 0,0 0,2
440,2 408,1 162,1 426,3 158,1 395,1 0,0 0,1
440,2 332,2 462,1 351,2 537,2 0,0 0,0 0,1
550,2 432,1 426,3 0,0 0,0 0,0 0,0 0,1
440,1 398,1 426,1 158,1 395,1 401,1 0,0 0,1
440,2 402,2 406,1 0,0 0,0 0,0 0,0 0,1
440,1 227,1 395,1 248,1 401,1 351,1 0,0 0,1
440,2 405,1 397,2 426,3 408,1 0,0 0,0 0,1
440,2 484,1 448,1 408,1 398,3 0,0 0,0 0,1
