552,2 315,1 380,1 0,0 0,0 0,0 0,0 1,1
291,1 367,3 184,2 380,1 0,0 0,0 0,0 2,2
224,2 533,3 424,3 0,0 0,0 0,0 0,0 1,1
224,2 533,3 424,1 0,0 0,0 0,0 0,0 1,1
442,1 436,1 406,1 0,0 0,0 0,0 0,0 1,1
442,1 348,1 347,2 0,0 0,0 0,0 0,0 1,1
442,1 340,3 546,1 359,2 358,2 0,0 0,0 1,1
442,1 348,2 422,1 344,2 0,0 0,0 0,0 1,1
442,1 436,1 387,2 452,3 0,0 0,0 0,0 1,1
224,2 542,2 533,3 0,0 0,0 0,0 0,0 1,1
224,1 361,1 141,1 359,1 0,0 0,0 0,0 1,1
552,2 315,2 0,0 0,0 0,0 0,0 0,0 1,1
291,1 533,3 0,0 0,0 0,0 0,0 0,0 1,1
224,1 395,1 426,1 402,1 161,1 0,0 0,0 1,1
552,1 315,1 0,0 0,0 0,0 0,0 0,0 1,1
224,1 361,1 359,1 141,1 0,0 0,0 0,0 5,7
224,1 361,1 353,1 359,1 346,1 0,0 0,0 62,92
224,1 542,1 533,1 0,0 0,0 0,0 0,0 139,228
224,1 339,1 387,1 381,1 0,0 0,0 0,0 3,5
224,1 366,1 361,1 353,1 359,1 346,1 0,0 7,12
224,1 353,1 136,1 546,1 341,1 359,1 346,1 5,9
224,1 184,1 346,1 183,1 0,0 0,0 0,0 19,36
224,1 426,1 353,1 546,1 341,1 359,1 427,1 4,8
224,1 368,1 371,1 0,0 0,0 0,0 0,0 6,12
224,1 348,1 426,1 158,1 0,0 0,0 0,0 4,8
442,1 348,2 347,2 0,0 0,0 0,0 0,0 1,2
442,1 348,2 344,2 0,0 0,0 0,0 0,0 3,6
224,1 348,1 424,1 546,1 0,0 0,0 0,0 1,2
224,1 361,1 359,1 358,1 0,0 0,0 0,0 22,45
224,1 533,1 424,1 0,0 0,0 0,0 0,0 46,97
224,1 339,1 387,1 426,1 0,0 0,0 0,0 5,11
224,1 426,1 395,1 546,1 402,1 400,1 0,0 5,13
224,1 395,1 426,1 398,1 161,1 158,1 0,0 2,6
224,1 184,1 183,1 346,1 0,0 0,0 0,0 2,6
224,1 348,1 344,1 0,0 0,0 0,0 0,0 1,3
240,1 348,1 346,1 358,1 0,0 0,0 0,0 1,3
224,1 356,1 353,1 427,1 359,1 346,1 0,0 1,4
224,1 348,1 427,1 346,1 0,0 0,0 0,0 1,8
291,1 348,2 353,3 0,0 0,0 0,0 0,0 0,1
224,1 361,1 353,1 346,1 358,1 0,0 0,0 0,1
224,1 348,1 409,1 420,1 426,1 0,0 0,0 0,2
224,1 346,1 0,0 0,0 0,0 0,0 0,0 0,1
442,1 348,2 353,3 359,1 0,0 0,0 0,0 0,1
224,1 348,1 346,1 427,1 0,0 0,0 0,0 0,1
224,1 348,1 424,1 367,1 0,0 0,0 0,0 0,1
224,1 339,1 424,1 426,1 0,0 0,0 0,0 0,2
442,1 383,3 459,1 392,1 427,2 346,2 394,1 0,1
224,2 339,1 387,1 381,1 0,0 0,0 0,0 0,1
224,2 339,1 387,1 381,3 0,0 0,0 0,0 0,2
224,2 348,2 344,2 0,0 0,0 0,0 0,0 0,1
224,1 184,1 369,1 367,1 0,0 0,0 0,0 0,4
224,1 361,1 546,1 359,1 346,1 0,0 0,0 0,1
224,1 542,1 359,1 424,1 353,1 427,1 0,0 0,3
224,1 348,1 347,1 0,0 0,0 0,0 0,0 0,1
224,1 348,1 387,1 381,1 0,0 0,0 0,0 0,1
442,1 343,3 426,3 422,1 415,2 490,1 414,2 0,1
442,1 348,1 426,1 158,1 0,0 0,0 0,0 0,1
552,1 348,1 527,1 0,0 0,0 0,0 0,0 0,1
224,1 348,1 346,1 395,1 0,0 0,0 0,0 0,1
442,1 380,1 426,3 436,1 371,3 0,0 0,0 0,1
224,1 542,1 359,1 424,1 358,1 0,0 0,0 0,1
224,2 361,2 359,2 358,2 0,0 0,0 0,0 0,1
442,1 348,2 387,2 546,1 394,1 0,0 0,0 0,1
224,1 426,1 409,1 415,1 417,1 0,0 0,0 0,1
224,1 348,1 424,1 426,1 0,0 0,0 0,0 0,1
552,1 544,1 0,0 0,0 0,0 0,0 0,0 0,3
552,1 520,1 0,0 0,0 0,0 0,0 0,0 0,5
552,2 520,3 0,0 0,0 0,0 0,0 0,0 0,1
