437,1 339,1 387,1 0,0 0,0 0,0 0,0 1,1
437,2 381,3 338,2 424,1 172,1 0,0 0,0 1,1
507,1 381,3 383,3 394,1 448,1 427,2 0,0 1,1
437,2 169,1 339,1 172,1 0,0 0,0 0,0 1,1
178,1 381,1 426,1 383,1 386,1 427,1 172,1 2,2
507,1 426,3 383,3 381,3 392,2 394,1 427,2 1,1
507,1 426,3 383,3 381,3 392,1 394,1 427,2 1,1
437,2 381,3 426,3 390,2 394,1 0,0 0,0 3,3
178,1 521,1 0,0 0,0 0,0 0,0 0,0 1,1
437,2 381,3 426,2 172,1 519,1 169,2 0,0 1,1
437,2 383,3 385,2 427,1 0,0 0,0 0,0 1,1
178,1 381,1 383,1 385,1 172,1 0,0 0,0 2,2
437,2 381,3 426,1 172,1 519,1 169,1 0,0 1,1
178,1 339,1 387,1 169,1 0,0 0,0 0,0 1,1
437,2 383,2 381,2 338,1 172,1 0,0 0,0 1,1
178,1 231,1 394,1 387,1 0,0 0,0 0,0 1,1
437,1 381,1 542,1 517,1 426,1 172,1 169,1 4,5
178,1 383,1 381,1 386,1 427,1 172,1 426,1 2,3
178,1 339,1 542,1 0,0 0,0 0,0 0,0 2,3
437,2 381,2 338,2 424,1 172,1 0,0 0,0 2,3
178,1 169,1 381,1 426,1 517,1 385,1 0,0 2,3
507,1 394,1 426,1 381,3 383,3 392,1 427,2 4,7
437,1 381,1 426,1 172,1 519,1 169,1 0,0 23,41
178,1 381,1 339,1 387,1 0,0 0,0 0,0 61,110
178,1 339,1 168,1 0,0 0,0 0,0 0,0 17,31
437,1 170,1 169,1 426,1 387,1 427,1 0,0 2,4
437,2 383,1 381,3 338,1 172,1 0,0 0,0 1,2
437,2 383,3 381,3 338,1 172,1 0,0 0,0 1,2
178,1 339,1 337,1 0,0 0,0 0,0 0,0 2,4
437,2 381,1 426,1 172,1 519,2 169,1 0,0 1,2
437,2 383,3 381,3 338,2 172,1 394,1 0,0 1,2
437,2 394,1 339,1 387,2 0,0 0,0 0,0 2,4
437,1 169,1 381,1 426,1 519,1 172,1 0,0 49,106
437,2 383,1 381,3 338,2 172,1 0,0 0,0 4,9
178,1 339,1 381,1 387,1 0,0 0,0 0,0 60,143
437,1 381,1 169,1 519,1 172,1 426,1 0,0 12,30
437,1 542,1 339,1 0,0 0,0 0,0 0,0 2,5
437,2 383,2 381,3 338,1 172,1 0,0 0,0 2,5
178,1 339,1 387,1 381,1 0,0 0,0 0,0 5,13
178,1 383,1 338,1 427,1 172,1 0,0 0,0 3,8
178,1 381,1 383,1 519,1 172,1 0,0 0,0 5,14
437,2 339,1 387,1 0,0 0,0 0,0 0,0 1,3
178,1 383,1 381,1 517,1 172,1 337,1 0,0 1,3
178,1 519,1 544,1 0,0 0,0 0,0 0,0 1,3
437,1 426,1 169,1 381,1 519,1 172,1 0,0 4,12
178,1 383,1 542,1 519,1 0,0 0,0 0,0 2,6
547,1 520,1 0,0 0,0 0,0 0,0 0,0 16,56
437,1 169,1 426,1 381,1 519,1 172,1 0,0 11,39
437,2 383,3 381,3 338,2 172,1 0,0 0,0 9,33
178,1 383,1 381,1 389,1 172,1 427,1 0,0 2,11
437,2 383,2 381,3 338,2 172,1 0,0 0,0 1,9
437,1 383,1 519,1 172,1 0,0 0,0 0,0 1,9
437,1 521,1 381,1 0,0 0,0 0,0 0,0 1,9
437,1 381,1 521,1 0,0 0,0 0,0 0,0 1,9
178,1 383,1 172,1 338,1 427,1 394,1 0,0 1,11
178,1 383,1 381,1 338,1 172,1 169,1 0,0 0,10
437,1 174,1 191,1 169,1 0,0 0,0 0,0 0,1
178,1 386,1 0,0 0,0 0,0 0,0 0,0 0,5
547,2 544,2 381,1 0,0 0,0 0,0 0,0 0,1
437,2 381,3 459,1 387,2 389,2 0,0 0,0 0,1
437,1 383,1 381,1 387,1 389,1 0,0 0,0 0,1
437,1 381,1 544,1 541,1 0,0 0,0 0,0 0,1
547,1 381,1 0,0 0,0 0,0 0,0 0,0 0,11
437,2 381,3 339,1 0,0 0,0 0,0 0,0 0,1
437,1 544,1 171,1 0,0 0,0 0,0 0,0 0,1
547,2 520,2 0,0 0,0 0,0 0,0 0,0 0,3
437,1 174,1 194,1 0,0 0,0 0,0 0,0 0,1
437,2 394,1 339,1 351,2 0,0 0,0 0,0 0,2
437,2 426,1 169,1 381,1 519,1 172,1 0,0 0,1
178,1 381,1 426,1 338,1 172,1 351,1 0,0 0,1
437,1 388,1 387,1 0,0 0,0 0,0 0,0 0,2
437,2 383,3 194,1 382,3 0,0 0,0 0,0 0,1
178,1 381,1 426,1 169,1 338,1 427,1 172,1 0,2
437,2 339,1 172,1 381,3 0,0 0,0 0,0 0,1
437,2 381,3 338,2 424,3 172,1 0,0 0,0 0,1
437,1 425,1 381,1 169,1 172,1 0,0 0,0 0,1
437,2 339,1 172,1 381,1 0,0 0,0 0,0 0,2
437,1 381,1 394,1 339,1 172,1 0,0 0,0 0,1
437,1 521,1 169,1 0,0 0,0 0,0 0,0 0,4
437,2 383,1 381,1 338,1 172,1 0,0 0,0 0,2
437,1 544,1 381,1 194,1 0,0 0,0 0,0 0,1
437,2 381,1 338,1 172,1 0,0 0,0 0,0 0,1
437,2 381,1 338,2 424,3 172,1 0,0 0,0 0,1
437,2 388,2 191,1 0,0 0,0 0,0 0,0 0,1
437,2 381,3 426,3 390,1 394,1 0,0 0,0 0,3
437,2 383,3 337,3 428,2 381,3 0,0 0,0 0,1
178,1 349,1 351,1 426,1 0,0 0,0 0,0 0,1
547,2 381,1 428,2 382,1 0,0 0,0 0,0 0,1
437,1 425,1 382,1 0,0 0,0 0,0 0,0 0,2
437,1 381,1 542,1 519,1 426,1 0,0 0,0 0,1
178,1 383,1 381,1 385,1 172,1 0,0 0,0 0,2
437,1 521,1 426,1 0,0 0,0 0,0 0,0 0,3
437,1 391,1 387,1 0,0 0,0 0,0 0,0 0,1
507,1 383,3 381,3 394,1 427,2 392,1 426,3 0,1
437,1 174,1 381,1 542,1 0,0 0,0 0,0 0,1
437,2 383,2 385,2 427,1 0,0 0,0 0,0 0,1
437,2 339,1 448,1 0,0 0,0 0,0 0,0 0,1
437,2 174,1 429,1 0,0 0,0 0,0 0,0 0,1
178,1 428,1 381,1 387,1 337,1 0,0 0,0 0,1
437,1 383,1 381,1 169,1 172,1 168,1 0,0 0,1
437,2 381,1 169,1 339,1 0,0 0,0 0,0 0,1
437,2 381,3 169,1 426,1 172,1 385,3 0,0 0,1
178,2 339,1 381,3 383,1 0,0 0,0 0,0 0,1
437,2 443,1 392,1 387,2 394,1 0,0 0,0 0,1
547,2 308,2 0,0 0,0 0,0 0,0 0,0 0,1
437,2 381,1 426,1 172,1 519,1 169,1 0,0 0,1
178,1 381,1 387,1 337,1 351,1 426,1 0,0 0,1
437,1 426,1 381,1 517,1 385,1 0,0 0,0 0,1
437,1 383,1 191,1 172,1 386,1 0,0 0,0 0,1
547,2 394,1 308,1 0,0 0,0 0,0 0,0 0,1
437,1 381,1 428,1 193,1 427,1 0,0 0,0 0,1
178,2 383,3 459,2 381,3 387,2 392,2 0,0 0,1
437,2 544,1 338,2 0,0 0,0 0,0 0,0 0,1
547,2 520,3 0,0 0,0 0,0 0,0 0,0 0,1
178,1 169,1 339,1 387,1 394,1 0,0 0,0 0,1
437,2 428,1 542,1 337,1 381,3 0,0 0,0 0,1
437,2 339,1 394,1 387,2 0,0 0,0 0,0 0,1
178,1 169,1 339,1 386,1 0,0 0,0 0,0 0,1
178,1 169,1 381,1 172,1 339,1 0,0 0,0 0,1
437,1 383,1 388,1 0,0 0,0 0,0 0,0 0,1
437,2 383,3 385,3 427,1 0,0 0,0 0,0 0,3
437,2 383,3 385,3 427,2 0,0 0,0 0,0 0,1
178,1 169,1 0,0 0,0 0,0 0,0 0,0 0,1
437,2 381,2 338,2 424,3 172,1 0,0 0,0 0,1
437,1 388,1 191,1 0,0 0,0 0,0 0,0 0,1
437,1 381,1 170,1 169,1 173,1 0,0 0,0 0,1
437,1 190,1 426,1 427,1 0,0 0,0 0,0 0,1
178,1 381,1 383,1 519,1 169,1 426,1 0,0 0,1
437,2 383,3 381,3 387,2 382,3 0,0 0,0 0,1
547,1 544,1 0,0 0,0 0,0 0,0 0,0 0,2
437,2 338,2 381,3 383,3 394,1 172,1 0,0 0,1
437,2 339,1 387,2 394,1 0,0 0,0 0,0 0,1
437,2 381,3 426,3 394,1 386,2 385,3 0,0 0,1
