502,2 343,3 409,3 414,3 351,2 422,1 426,3 1,1
261,2 409,3 343,3 411,3 344,2 0,0 0,0 1,1
502,2 343,3 455,3 414,3 351,2 422,1 0,0 1,1
261,2 422,1 409,3 411,3 351,2 414,2 426,3 1,1
156,1 409,1 422,1 426,1 150,1 411,1 414,1 1,1
156,2 409,3 150,1 411,3 351,2 0,0 0,0 1,1
441,2 343,3 426,1 344,2 427,2 422,1 0,0 2,2
156,2 409,3 426,2 414,2 150,1 411,3 0,0 1,1
156,2 422,1 409,3 343,3 420,2 411,3 414,2 1,1
156,2 412,3 411,3 409,3 414,2 426,3 0,0 1,1
156,2 409,3 150,2 411,3 351,1 0,0 0,0 1,1
261,2 409,3 422,1 455,2 415,2 414,2 277,1 1,1
261,2 413,1 344,2 0,0 0,0 0,0 0,0 1,1
156,2 409,2 343,3 420,1 411,3 414,2 0,0 1,1
441,2 343,3 426,1 344,2 427,1 422,1 0,0 2,2
441,2 413,3 427,2 0,0 0,0 0,0 0,0 1,1
261,2 422,1 409,3 351,2 411,3 418,2 0,0 1,1
156,1 413,1 344,1 422,1 0,0 0,0 0,0 2,2
261,2 343,3 411,3 351,2 273,3 422,1 0,0 1,1
502,1 533,2 0,0 0,0 0,0 0,0 0,0 1,1
156,2 533,2 409,3 0,0 0,0 0,0 0,0 1,1
156,2 343,3 351,2 411,3 414,2 0,0 0,0 1,1
156,2 460,1 422,1 351,2 0,0 0,0 0,0 1,1
156,1 409,1 412,1 411,1 426,1 414,1 0,0 1,1
441,2 343,3 344,2 351,2 0,0 0,0 0,0 1,1
441,2 409,1 343,3 344,2 149,1 0,0 0,0 1,1
261,2 409,1 426,3 420,1 153,1 149,3 0,0 1,1
156,2 413,3 344,2 0,0 0,0 0,0 0,0 4,5
441,2 343,3 426,3 344,1 427,2 0,0 0,0 3,4
441,2 409,3 343,3 427,2 344,2 0,0 0,0 3,4
156,1 343,1 426,1 411,1 420,1 414,1 0,0 3,4
156,1 422,1 409,1 343,1 420,1 411,1 414,1 117,162
156,1 343,1 409,1 411,1 414,1 420,1 422,1 2,3
156,1 412,1 409,1 411,1 414,1 426,1 0,0 3,5
156,1 412,1 409,1 426,1 411,1 414,1 0,0 14,25
156,1 409,1 343,1 420,1 411,1 414,1 0,0 31,58
156,1 343,1 411,1 409,1 344,1 0,0 0,0 12,23
156,1 533,1 409,1 0,0 0,0 0,0 0,0 97,186
156,1 343,1 409,1 411,1 414,1 420,1 0,0 29,57
156,2 343,3 411,3 344,2 409,3 0,0 0,0 1,2
441,2 343,3 344,2 154,1 0,0 0,0 0,0 1,2
441,2 413,3 427,1 0,0 0,0 0,0 0,0 4,8
551,1 320,1 0,0 0,0 0,0 0,0 0,0 1,2
441,2 413,2 427,1 0,0 0,0 0,0 0,0 1,2
156,2 413,1 344,2 0,0 0,0 0,0 0,0 1,2
156,1 343,1 344,1 409,1 411,1 0,0 0,0 1,2
156,1 409,1 426,1 414,1 411,1 351,1 0,0 13,28
156,1 426,1 409,1 150,1 414,1 411,1 0,0 19,43
156,1 409,1 150,1 411,1 351,1 0,0 0,0 3,7
156,1 409,1 343,1 411,1 414,1 427,1 0,0 4,10
441,2 343,3 426,2 344,2 427,1 0,0 0,0 2,5
156,1 409,1 344,1 414,1 149,1 426,1 0,0 3,8
156,1 343,1 411,1 344,1 409,1 422,1 0,0 4,11
441,2 343,3 426,3 344,2 427,1 0,0 0,0 4,11
156,1 409,1 426,1 150,1 411,1 414,1 0,0 16,46
156,1 542,1 413,1 409,1 0,0 0,0 0,0 5,15
441,1 409,1 343,1 344,1 149,1 0,0 0,0 1,3
441,2 343,3 426,3 344,2 427,2 0,0 0,0 5,15
156,1 343,1 344,1 411,1 0,0 0,0 0,0 3,9
156,1 343,1 344,1 426,1 411,1 0,0 0,0 1,3
156,1 412,1 411,1 409,1 414,1 426,1 0,0 3,9
156,1 343,1 409,1 411,1 414,1 427,1 0,0 1,3
441,1 426,1 344,1 427,1 414,1 0,0 0,0 1,3
156,1 343,1 409,1 344,1 411,1 0,0 0,0 1,3
156,1 343,1 411,1 344,1 409,1 0,0 0,0 7,22
441,1 533,1 0,0 0,0 0,0 0,0 0,0 20,70
156,1 409,1 344,1 411,1 414,1 0,0 0,0 2,7
441,2 343,3 414,1 344,2 0,0 0,0 0,0 2,7
156,1 413,1 344,1 0,0 0,0 0,0 0,0 3,11
156,1 343,1 344,1 411,1 409,1 0,0 0,0 2,8
551,1 532,1 0,0 0,0 0,0 0,0 0,0 2,8
441,1 425,1 427,1 0,0 0,0 0,0 0,0 1,4
441,1 343,1 426,1 344,1 427,1 0,0 0,0 1,6
551,1 531,1 0,0 0,0 0,0 0,0 0,0 1,6
441,2 343,3 414,2 344,2 0,0 0,0 0,0 1,6
441,1 152,1 426,1 0,0 0,0 0,0 0,0 0,3
261,1 533,1 409,1 0,0 0,0 0,0 0,0 0,2
441,2 343,1 414,1 344,1 0,0 0,0 0,0 0,2
156,1 343,1 420,1 409,1 411,1 414,1 0,0 0,3
156,1 409,1 426,1 414,1 150,1 411,1 0,0 0,2
441,2 343,2 414,2 344,2 0,0 0,0 0,0 0,1
441,1 190,1 409,1 0,0 0,0 0,0 0,0 0,2
441,1 409,1 190,1 0,0 0,0 0,0 0,0 0,2
441,1 532,1 409,1 426,1 0,0 0,0 0,0 0,2
441,1 147,1 428,1 426,1 0,0 0,0 0,0 0,1
551,2 320,2 0,0 0,0 0,0 0,0 0,0 0,1
441,2 413,1 343,3 0,0 0,0 0,0 0,0 0,1
441,1 343,1 414,1 344,1 0,0 0,0 0,0 0,8
441,2 343,3 448,1 344,2 0,0 0,0 0,0 0,1
261,1 343,1 344,1 352,1 0,0 0,0 0,0 0,1
441,2 343,3 426,2 344,2 427,2 0,0 0,0 0,1
441,2 455,2 412,3 414,2 343,3 0,0 0,0 0,4
441,2 428,1 416,2 0,0 0,0 0,0 0,0 0,2
441,1 544,1 150,1 0,0 0,0 0,0 0,0 0,2
441,2 409,3 455,2 343,3 344,2 0,0 0,0 0,2
156,1 426,1 412,1 411,1 409,1 414,1 0,0 0,2
441,2 428,1 426,1 194,1 0,0 0,0 0,0 0,4
156,1 409,1 343,1 411,1 414,1 420,1 422,1 0,1
441,1 190,1 426,1 0,0 0,0 0,0 0,0 0,1
156,1 412,1 422,1 420,1 411,1 414,1 0,0 0,1
441,1 532,1 414,1 0,0 0,0 0,0 0,0 0,1
156,1 409,1 455,1 411,1 420,1 427,1 0,0 0,1
441,1 409,1 414,1 343,1 415,1 0,0 0,0 0,2
441,1 412,1 455,1 414,1 343,1 0,0 0,0 0,1
441,2 455,2 414,2 411,2 343,3 0,0 0,0 0,1
441,2 409,3 412,3 416,2 0,0 0,0 0,0 0,1
156,1 349,1 351,1 0,0 0,0 0,0 0,0 0,1
156,1 412,1 426,1 414,1 411,1 409,1 0,0 0,1
441,1 425,1 0,0 0,0 0,0 0,0 0,0 0,2
441,1 409,1 414,1 343,1 344,1 0,0 0,0 0,1
441,1 413,1 150,1 0,0 0,0 0,0 0,0 0,3
441,2 343,1 414,1 344,2 0,0 0,0 0,0 0,1
156,1 409,1 412,1 414,1 426,1 0,0 0,0 0,2
441,2 343,3 426,1 344,2 427,1 0,0 0,0 0,2
156,2 343,3 411,3 409,2 344,2 0,0 0,0 0,1
441,2 409,3 343,3 344,2 414,2 422,1 0,0 0,1
441,1 343,1 411,1 344,1 0,0 0,0 0,0 0,1
551,2 320,1 0,0 0,0 0,0 0,0 0,0 0,1
156,2 422,1 409,3 343,3 420,2 411,1 414,1 0,1
551,2 531,2 0,0 0,0 0,0 0,0 0,0 0,1
441,2 413,1 427,1 0,0 0,0 0,0 0,0 0,2
441,2 409,3 455,2 343,1 344,2 0,0 0,0 0,2
156,2 343,3 409,1 414,1 420,1 411,3 0,0 0,1
156,1 343,1 409,1 344,1 414,1 426,1 0,0 0,1
156,1 409,1 344,1 414,1 411,1 0,0 0,0 0,1
156,2 343,1 351,1 411,3 414,2 0,0 0,0 0,1
441,1 409,1 152,1 0,0 0,0 0,0 0,0 0,1
441,1 425,1 414,1 0,0 0,0 0,0 0,0 0,1
156,1 343,1 351,1 411,1 414,1 0,0 0,0 0,4
156,1 409,1 343,1 411,1 344,1 422,1 0,0 0,1
441,2 409,3 414,2 343,3 344,2 0,0 0,0 0,1
156,1 409,1 343,1 411,1 344,1 0,0 0,0 0,2
441,2 412,3 151,2 0,0 0,0 0,0 0,0 0,1
441,2 428,2 344,2 426,3 0,0 0,0 0,0 0,1
441,2 413,3 414,2 426,1 0,0 0,0 0,0 0,3
441,1 544,1 414,1 426,1 0,0 0,0 0,0 0,1
441,1 409,1 532,1 426,1 0,0 0,0 0,0 0,1
441,1 409,1 455,1 343,1 344,1 0,0 0,0 0,1
156,1 413,1 542,1 409,1 0,0 0,0 0,0 0,1
551,2 343,3 344,2 426,1 0,0 0,0 0,0 0,1
441,2 409,3 455,2 343,3 415,2 0,0 0,0 0,1
156,1 343,1 409,1 344,1 455,1 0,0 0,0 0,1
