224,1 339,1 519,1 0,0 0,0 0,0 0,0 4,4
224,1 429,1 194,1 359,1 141,1 0,0 0,0 1,1
552,1 339,1 519,1 0,0 0,0 0,0 0,0 1,1
503,1 492,1 519,1 393,1 0,0 0,0 0,0 1,1
442,1 339,1 436,1 338,1 519,1 389,1 0,0 1,1
224,1 339,1 0,0 0,0 0,0 0,0 0,0 1,1
224,1 436,1 345,1 430,1 415,1 194,1 0,0 1,1
442,1 436,1 430,2 402,2 406,2 292,2 0,0 1,1
291,1 529,1 352,1 345,2 448,1 0,0 0,0 1,1
442,1 436,1 407,1 402,2 406,1 448,1 0,0 1,1
224,1 373,1 194,1 513,1 372,1 371,1 0,0 1,1
442,1 194,1 430,1 496,1 429,1 448,1 436,1 1,1
442,1 436,1 339,1 390,1 519,2 0,0 0,0 1,1
552,1 315,1 513,1 373,1 371,1 0,0 0,0 1,1
442,1 436,1 339,1 390,1 519,1 0,0 0,0 1,1
224,1 436,1 433,1 345,1 0,0 0,0 0,0 10,11
224,1 429,1 433,1 194,1 0,0 0,0 0,0 9,18
224,1 436,1 194,1 429,1 0,0 0,0 0,0 6,12
442,1 436,1 421,1 345,1 448,1 418,1 0,0 1,2
224,1 429,1 402,1 194,1 0,0 0,0 0,0 1,3
224,1 345,1 0,0 0,0 0,0 0,0 0,0 3,10
224,1 345,1 415,1 0,0 0,0 0,0 0,0 1,4
552,1 372,1 429,1 194,1 371,1 183,1 0,0 1,4
552,1 345,1 0,0 0,0 0,0 0,0 0,0 1,11
224,1 429,1 0,0 0,0 0,0 0,0 0,0 0,15
552,2 345,1 0,0 0,0 0,0 0,0 0,0 0,2
554,1 430,1 496,1 418,1 345,1 415,2 0,0 0,1
442,1 339,1 250,1 519,1 338,2 0,0 0,0 0,1
442,1 436,1 433,1 493,1 0,0 0,0 0,0 0,1
224,2 429,2 433,1 194,2 0,0 0,0 0,0 0,1
442,1 433,1 406,2 448,1 352,1 0,0 0,0 0,1
224,1 373,1 513,1 372,1 371,1 0,0 0,0 0,3
224,1 373,1 371,1 513,1 194,1 183,1 0,0 0,1
552,2 345,1 415,1 194,1 429,1 0,0 0,0 0,1
552,1 513,1 0,0 0,0 0,0 0,0 0,0 0,1
224,1 373,1 513,1 0,0 0,0 0,0 0,0 0,1
224,1 436,1 141,1 359,1 341,1 194,1 429,1 0,1
224,1 194,1 141,1 429,1 341,1 359,1 0,0 0,1
442,1 430,1 429,1 0,0 0,0 0,0 0,0 0,1
262,2 529,1 345,2 430,1 415,2 0,0 0,0 0,1
262,2 293,1 339,1 448,1 519,2 175,1 0,0 0,1
552,1 183,1 0,0 0,0 0,0 0,0 0,0 0,1
