440,2 395,3 401,2 351,2 158,1 248,1 398,3 1,1
440,2 395,2 399,2 426,1 158,1 398,3 401,1 1,1
440,2 398,1 399,1 401,1 351,2 427,1 0,0 1,1
440,2 399,3 351,2 158,3 401,2 227,3 408,1 1,1
440,2 399,3 395,3 351,1 158,1 401,1 0,0 1,1
440,2 447,1 397,3 0,0 0,0 0,0 0,0 4,4
440,2 395,3 398,3 351,2 158,1 401,2 427,2 1,1
440,2 399,1 401,1 426,1 351,1 542,2 0,0 1,1
440,2 399,3 397,3 401,2 427,2 0,0 0,0 1,1
440,2 399,3 401,1 426,1 351,1 542,1 0,0 1,1
440,2 408,1 426,2 162,1 401,1 158,1 0,0 1,1
440,2 399,3 396,3 351,1 401,2 395,1 0,0 1,1
440,2 395,3 399,1 401,2 351,1 396,3 408,1 1,1
440,2 395,3 425,1 351,2 401,1 0,0 0,0 1,1
440,2 395,3 426,3 158,1 448,1 351,2 401,2 1,1
440,2 399,3 397,3 402,2 427,1 0,0 0,0 1,1
440,2 399,3 395,3 401,1 398,2 351,2 426,3 2,2
440,2 395,3 425,3 351,2 401,1 0,0 0,0 2,2
440,2 395,3 399,3 401,2 351,2 396,3 0,0 1,1
440,2 395,1 227,1 401,1 273,2 351,1 400,2 1,1
440,2 395,3 426,3 158,1 401,2 351,2 537,1 1,1
440,2 395,3 399,3 351,2 401,2 542,2 0,0 1,1
440,2 395,2 425,3 351,2 401,1 0,0 0,0 1,1
440,2 408,1 399,3 542,1 351,2 401,2 395,3 2,2
440,2 395,3 426,3 158,1 351,2 401,2 448,1 1,1
440,2 398,1 399,3 401,2 351,2 427,2 0,0 1,1
440,2 395,3 426,3 351,2 158,1 401,2 542,2 1,1
440,2 162,1 158,1 401,1 395,1 0,0 0,0 1,1
440,1 395,1 162,1 397,1 351,1 0,0 0,0 1,1
440,2 398,3 399,3 401,2 351,2 427,2 0,0 5,5
440,2 398,1 399,3 401,2 351,2 427,1 0,0 2,2
440,2 395,3 399,1 426,1 351,2 401,1 427,2 1,1
440,2 398,1 399,3 401,2 351,1 427,1 0,0 1,1
440,2 395,3 398,3 158,1 248,1 351,2 401,2 1,1
550,2 542,2 299,2 395,3 0,0 0,0 0,0 1,1
440,2 395,2 399,1 426,1 351,2 401,1 427,1 1,1
440,2 398,3 399,3 401,1 351,2 427,2 0,0 1,1
440,2 395,3 399,2 401,1 351,2 542,2 0,0 1,1
440,2 426,3 162,2 401,2 158,1 0,0 0,0 1,1
440,2 395,3 399,1 426,1 351,2 401,1 427,1 2,2
440,2 395,3 158,1 401,2 351,2 426,3 448,1 1,1
440,1 395,1 399,1 426,1 401,1 351,1 273,1 1,1
440,1 395,1 399,1 426,1 158,1 401,1 427,1 1,1
440,1 426,1 248,1 351,1 158,1 401,1 398,1 1,1
440,2 248,1 397,3 426,3 351,2 401,2 0,0 1,1
440,2 395,3 401,2 351,2 248,1 158,1 398,3 1,1
440,2 399,3 395,2 401,1 398,1 351,2 426,3 1,1
440,2 248,1 426,3 351,2 401,2 396,3 427,1 1,1
440,2 395,1 399,2 426,3 351,2 401,1 427,2 1,1
440,2 395,2 399,2 426,2 351,2 401,1 427,1 1,1
440,2 399,3 395,2 401,2 398,3 351,2 426,1 1,1
440,1 395,1 408,1 425,1 351,1 401,1 0,0 1,1
440,2 395,3 399,2 426,1 351,1 401,1 427,2 3,3
440,1 408,1 399,1 351,1 158,1 401,1 426,1 1,1
440,2 425,3 351,2 401,2 408,1 395,3 0,0 1,1
440,2 399,3 401,2 351,2 542,1 395,3 0,0 1,1
440,2 399,3 395,2 401,1 398,1 351,2 426,2 1,1
440,2 395,2 425,3 351,2 401,1 408,1 0,0 2,2
