438,2 366,1 361,1 138,1 358,2 353,3 136,1 1,1
438,2 340,3 357,3 351,2 366,1 0,0 0,0 3,3
438,2 361,2 351,2 426,3 358,2 0,0 0,0 1,1
438,2 541,1 357,3 351,2 426,3 0,0 0,0 3,3
438,2 361,2 353,3 358,2 351,2 0,0 0,0 3,3
499,2 356,3 366,1 357,3 358,3 427,2 0,0 1,1
438,2 340,3 357,3 351,1 0,0 0,0 0,0 1,1
438,2 453,3 426,3 364,1 358,2 427,2 366,1 1,1
553,1 453,3 356,3 424,3 0,0 0,0 0,0 1,1
145,2 361,2 353,1 357,3 527,3 0,0 0,0 1,1
438,2 361,2 356,3 353,3 358,2 0,0 0,0 1,1
438,2 361,2 525,1 358,2 366,1 0,0 0,0 1,1
438,2 428,2 357,3 351,2 426,3 0,0 0,0 2,2
438,2 361,1 353,1 358,1 351,1 0,0 0,0 1,1
438,2 361,1 351,1 358,1 353,1 0,0 0,0 1,1
438,2 361,2 425,3 0,0 0,0 0,0 0,0 1,1
438,2 361,2 357,3 353,3 136,1 366,1 0,0 3,3
438,2 361,2 351,2 358,2 353,3 366,1 0,0 1,1
438,2 366,1 361,2 357,3 364,1 0,0 0,0 1,1
438,2 361,2 138,1 357,2 0,0 0,0 0,0 1,1
438,2 361,2 476,3 353,3 366,1 0,0 0,0 1,1
553,1 453,2 351,1 237,1 426,1 0,0 0,0 1,1
438,2 361,1 138,1 357,3 0,0 0,0 0,0 1,1
438,2 361,2 525,2 351,2 366,1 0,0 0,0 1,1
438,2 361,2 357,3 527,3 0,0 0,0 0,0 1,1
145,2 361,2 366,1 426,3 525,1 364,2 353,3 1,1
145,2 342,1 357,3 353,3 0,0 0,0 0,0 1,1
438,2 361,2 357,3 353,3 426,3 0,0 0,0 1,1
438,2 342,1 358,2 364,1 366,1 0,0 0,0 2,2
438,2 361,2 364,2 358,2 366,1 426,3 0,0 1,1
548,2 527,3 542,1 525,1 0,0 0,0 0,0 1,1
438,1 361,1 357,1 364,1 0,0 0,0 0,0 1,1
145,1 349,1 453,1 0,0 0,0 0,0 0,0 3,3
438,2 361,1 353,3 358,1 356,3 366,1 0,0 1,1
145,1 453,1 0,0 0,0 0,0 0,0 0,0 5,5
438,2 361,2 357,3 427,1 366,1 0,0 0,0 1,1
438,2 353,3 355,3 357,3 358,2 0,0 0,0 1,1
438,2 361,1 357,3 364,1 366,1 0,0 0,0 1,1
553,1 342,1 351,2 0,0 0,0 0,0 0,0 1,1
438,2 361,2 527,3 358,2 364,2 366,1 0,0 1,1
553,1 453,3 366,1 364,2 358,2 426,3 0,0 1,1
145,1 349,1 544,1 0,0 0,0 0,0 0,0 1,1
145,1 361,1 424,1 357,1 0,0 0,0 0,0 1,1
145,1 349,1 542,1 340,1 0,0 0,0 0,0 1,1
438,1 361,1 364,1 525,1 366,1 353,1 0,0 1,1
438,2 361,2 357,3 138,1 366,1 0,0 0,0 1,1
438,2 361,1 357,3 0,0 0,0 0,0 0,0 1,1
438,2 361,2 357,3 353,3 136,1 0,0 0,0 1,1
438,2 361,2 138,3 357,3 0,0 0,0 0,0 1,1
145,1 361,1 0,0 0,0 0,0 0,0 0,0 3,4
