224,2 403,1 398,1 333,1 346,2 161,1 163,1 1,1
291,1 339,1 448,1 387,2 237,2 352,1 518,1 1,1
442,1 436,1 379,1 371,3 335,2 423,3 448,1 1,1
442,1 542,1 436,1 344,2 345,1 418,1 421,1 1,1
442,1 354,3 350,2 341,2 358,2 346,2 423,3 1,1
442,1 529,1 448,1 344,2 150,1 417,2 420,1 1,1
503,1 436,1 514,2 373,1 542,1 469,1 0,0 1,1
224,1 196,1 344,1 194,1 345,1 415,1 417,1 1,1
442,1 339,1 389,1 387,1 519,2 338,1 386,1 1,1
224,2 343,3 344,2 346,2 345,2 415,2 417,2 1,1
442,1 436,1 420,1 344,1 345,2 288,1 417,1 1,1
442,1 403,1 423,3 161,1 163,1 400,1 448,1 1,1
291,1 343,3 426,3 436,1 419,1 344,2 417,2 1,1
442,1 436,1 448,1 371,3 446,1 335,2 377,1 1,1
224,1 339,1 338,1 387,1 382,1 424,1 346,1 2,3
224,1 343,1 542,1 350,1 345,1 415,1 417,1 3,5
224,1 403,1 542,1 333,1 346,1 161,1 163,1 28,50
224,1 403,1 398,1 333,1 346,1 161,1 163,1 36,71
224,1 343,1 542,1 345,1 531,1 415,1 417,1 94,186
224,1 343,1 345,1 344,1 346,1 415,1 417,1 1,2
224,1 403,1 539,1 429,1 163,1 402,1 161,1 2,4
224,1 343,1 344,1 542,1 345,1 531,1 417,1 2,6
224,1 539,1 403,1 400,1 402,1 163,1 161,1 3,9
224,1 354,1 542,1 341,1 359,1 360,1 525,1 2,7
224,1 343,1 531,1 345,1 415,1 417,1 346,1 2,7
224,1 542,1 345,1 531,1 415,1 417,1 346,1 2,8
552,1 531,1 543,1 0,0 0,0 0,0 0,0 1,5
224,1 403,1 539,1 402,1 196,1 161,1 163,1 1,6
291,1 180,1 373,2 379,1 183,1 371,3 374,2 0,1
224,2 343,3 345,1 344,1 346,1 415,1 417,1 0,1
552,1 354,1 0,0 0,0 0,0 0,0 0,0 0,1
224,1 343,1 346,1 344,1 345,1 415,1 417,1 0,1
224,1 403,1 402,1 429,1 424,1 163,1 194,1 0,1
442,1 339,1 390,1 387,2 280,1 346,2 0,0 0,1
442,1 436,1 403,2 396,3 423,1 400,2 402,2 0,1
442,1 443,1 339,1 387,2 386,1 392,1 382,3 0,1
224,1 343,1 345,1 531,1 344,1 415,1 346,1 0,1
224,2 343,3 344,2 346,2 345,1 415,1 417,1 0,1
291,1 542,1 436,1 418,2 277,1 448,1 529,1 0,1
442,1 339,1 519,1 546,1 520,3 543,3 0,0 0,1
442,1 403,2 423,3 161,1 163,1 400,2 448,1 0,1
552,2 373,2 372,2 335,2 371,3 427,2 0,0 0,1
442,1 436,1 390,1 519,1 448,1 430,2 0,0 0,1
224,2 343,3 345,2 344,2 346,2 415,1 417,1 0,1
552,2 543,2 514,2 0,0 0,0 0,0 0,0 0,1
224,2 343,3 344,2 346,2 345,2 415,1 417,1 0,1
552,1 543,1 514,1 0,0 0,0 0,0 0,0 0,5
552,2 543,3 514,2 0,0 0,0 0,0 0,0 0,1
552,1 539,1 543,1 0,0 0,0 0,0 0,0 0,4
552,2 539,3 543,3 0,0 0,0 0,0 0,0 0,1
224,1 542,1 333,1 539,1 350,1 402,1 0,0 0,1
552,2 531,2 543,1 0,0 0,0 0,0 0,0 0,1
224,1 514,1 373,1 542,1 335,1 371,1 350,1 0,1
224,1 333,1 346,1 403,1 398,1 161,1 163,1 0,1
