156,2 533,3 422,1 0,0 0,0 0,0 0,0 1,1
261,2 422,1 343,3 320,2 0,0 0,0 0,0 1,1
156,1 409,1 412,1 414,1 411,1 0,0 0,0 3,3
261,1 422,1 409,1 420,1 153,1 414,1 0,0 1,1
156,2 409,2 343,3 411,3 414,2 426,1 0,0 1,1
156,2 409,3 343,3 411,3 414,2 426,1 0,0 1,1
441,1 350,1 0,0 0,0 0,0 0,0 0,0 1,1
156,1 422,1 409,1 320,1 426,1 0,0 0,0 1,1
261,2 343,3 422,1 273,3 411,3 414,2 0,0 1,1
441,2 460,1 422,1 426,3 0,0 0,0 0,0 1,1
156,1 426,1 409,1 455,1 411,1 414,1 0,0 2,2
261,2 412,1 411,3 351,2 0,0 0,0 0,0 1,1
261,2 318,1 344,2 0,0 0,0 0,0 0,0 1,1
156,2 409,2 414,1 415,1 420,1 0,0 0,0 1,1
156,2 343,2 411,1 344,1 0,0 0,0 0,0 1,1
156,2 343,3 411,2 344,2 0,0 0,0 0,0 1,1
261,1 422,1 414,1 320,1 0,0 0,0 0,0 1,1
463,1 343,3 448,1 426,3 422,1 0,0 0,0 1,1
156,1 330,1 409,1 0,0 0,0 0,0 0,0 1,1
261,2 343,3 411,3 351,2 277,1 422,1 0,0 1,1
261,1 409,1 426,1 420,1 411,1 414,1 0,0 1,1
441,1 343,1 414,1 344,1 0,0 0,0 0,0 4,6
156,1 409,1 150,1 414,1 411,1 0,0 0,0 2,3
441,2 428,2 344,2 0,0 0,0 0,0 0,0 4,6
441,2 422,1 343,3 427,2 344,2 0,0 0,0 2,3
156,1 343,1 344,1 411,1 0,0 0,0 0,0 39,59
156,1 343,1 411,1 344,1 422,1 0,0 0,0 46,73
156,1 343,1 411,1 344,1 0,0 0,0 0,0 10,16
156,1 343,1 409,1 344,1 414,1 0,0 0,0 5,8
156,1 409,1 343,1 344,1 414,1 0,0 0,0 3,5
156,1 542,1 413,1 0,0 0,0 0,0 0,0 65,112
156,1 409,1 420,1 415,1 414,1 0,0 0,0 41,74
156,1 409,1 414,1 415,1 420,1 0,0 0,0 36,69
156,1 412,1 409,1 411,1 414,1 0,0 0,0 26,50
156,1 343,1 344,1 414,1 409,1 0,0 0,0 13,25
441,1 544,1 149,1 0,0 0,0 0,0 0,0 1,2
156,1 409,1 343,1 414,1 415,1 0,0 0,0 4,8
156,1 321,1 0,0 0,0 0,0 0,0 0,0 1,2
156,1 455,1 409,1 414,1 415,1 0,0 0,0 1,2
156,1 409,1 343,1 414,1 411,1 426,1 0,0 1,2
156,1 343,1 344,1 409,1 414,1 0,0 0,0 1,2
156,1 409,1 343,1 411,1 414,1 426,1 0,0 12,24
156,1 409,1 426,1 320,1 0,0 0,0 0,0 1,2
156,1 343,1 411,1 426,1 414,1 409,1 0,0 1,2
441,2 344,2 428,2 0,0 0,0 0,0 0,0 1,2
