224,2 343,3 409,3 414,1 424,3 411,3 351,2 2,2
224,1 353,1 426,1 341,1 359,1 346,1 358,1 1,1
224,2 343,3 409,3 457,2 411,3 414,2 346,2 4,4
224,2 353,3 341,2 346,2 359,1 458,2 0,0 2,2
442,1 428,2 366,1 359,2 346,2 364,1 358,2 1,1
442,1 383,3 381,3 337,3 346,2 386,2 392,1 1,1
224,2 343,3 409,3 414,2 424,2 411,1 351,2 1,1
224,2 343,3 409,3 555,1 346,2 344,2 351,2 1,1
224,1 426,1 191,1 194,1 424,1 427,1 381,1 1,1
262,2 428,2 490,1 457,2 351,2 0,0 0,0 1,1
224,2 353,3 426,3 341,2 359,1 358,2 346,2 1,1
442,1 399,1 347,2 457,2 346,2 0,0 0,0 1,1
442,1 428,1 351,2 420,1 411,1 414,1 0,0 1,1
224,1 343,1 409,1 455,1 457,1 411,1 555,1 1,1
224,1 542,1 527,1 546,1 525,1 0,0 0,0 2,2
224,1 343,1 344,1 0,0 0,0 0,0 0,0 1,1
224,1 542,1 541,1 537,1 0,0 0,0 0,0 1,1
224,1 409,1 411,1 455,1 344,1 343,1 0,0 1,1
224,1 395,1 426,1 191,1 424,1 158,1 427,1 1,1
224,1 353,1 426,1 341,1 359,1 358,1 346,1 1,1
224,1 337,1 452,1 0,0 0,0 0,0 0,0 2,3
224,1 381,1 426,1 194,1 424,1 427,1 386,1 4,6
224,1 343,1 344,1 411,1 542,1 414,1 0,0 2,3
224,1 409,1 344,1 411,1 351,1 343,1 546,1 10,15
224,1 542,1 527,1 525,1 0,0 0,0 0,0 5,8
224,1 542,1 341,1 359,1 346,1 427,1 0,0 5,8
224,1 527,1 0,0 0,0 0,0 0,0 0,0 3,5
224,1 427,1 426,1 546,1 341,1 359,1 358,1 1,2
224,1 542,1 353,1 546,1 341,1 359,1 427,1 4,8
224,1 412,1 409,1 420,1 414,1 415,1 346,1 2,4
224,1 542,1 337,1 541,1 452,1 0,0 0,0 1,2
224,1 546,1 527,1 525,1 0,0 0,0 0,0 1,2
224,1 353,1 341,1 346,1 359,1 458,1 0,0 6,12
224,1 353,1 354,1 359,1 346,1 358,1 136,1 1,2
224,1 409,1 344,1 411,1 351,1 343,1 426,1 7,15
224,1 542,1 0,0 0,0 0,0 0,0 0,0 3,7
224,1 341,1 346,1 458,1 353,1 359,1 0,0 2,5
224,1 426,1 353,1 341,1 359,1 358,1 346,1 4,10
224,1 343,1 409,1 414,1 411,1 344,1 346,1 2,5
224,1 353,1 0,0 0,0 0,0 0,0 0,0 10,27
224,1 542,1 513,1 514,1 0,0 0,0 0,0 1,3
224,1 180,1 367,1 369,1 179,1 351,1 426,1 1,3
224,1 343,1 344,1 546,1 0,0 0,0 0,0 1,3
224,1 409,1 344,1 414,1 343,1 410,1 0,0 1,3
442,1 428,2 347,2 457,2 346,2 0,0 0,0 1,3
224,1 343,1 0,0 0,0 0,0 0,0 0,0 2,6
224,1 542,1 527,1 0,0 0,0 0,0 0,0 2,7
224,1 353,1 542,1 341,1 359,1 346,1 426,1 2,7
224,1 343,1 344,1 411,1 351,1 414,1 0,0 2,8
224,1 343,1 344,1 411,1 351,1 409,1 426,1 1,4
224,1 353,1 341,1 359,1 346,1 525,1 0,0 1,5
224,1 138,1 353,1 341,1 359,1 427,1 346,1 1,6
224,1 514,1 0,0 0,0 0,0 0,0 0,0 1,7
224,1 343,1 409,1 411,1 351,1 150,1 346,1 0,1
224,1 409,1 0,0 0,0 0,0 0,0 0,0 0,3
240,2 383,3 387,1 337,3 424,3 351,2 0,0 0,1
224,1 341,1 346,1 353,1 356,1 359,1 426,1 0,1
224,1 399,1 457,1 158,1 396,1 0,0 0,0 0,1
224,1 343,1 542,1 0,0 0,0 0,0 0,0 0,4
224,1 514,1 369,1 351,1 346,1 542,1 0,0 0,1
224,1 343,1 409,1 415,1 411,1 351,1 426,1 0,1
224,1 353,1 426,1 341,1 358,1 359,1 346,1 0,2
224,2 180,2 351,2 448,1 457,2 346,2 0,0 0,1
224,1 426,1 0,0 0,0 0,0 0,0 0,0 0,17
224,1 542,1 353,1 341,1 359,1 346,1 426,1 0,1
224,1 542,1 514,1 451,1 0,0 0,0 0,0 0,1
442,1 366,1 546,1 525,1 457,2 351,2 346,2 0,1
224,1 370,1 346,1 179,1 457,1 367,1 0,0 0,1
442,1 422,1 409,1 344,1 351,2 411,1 448,1 0,1
224,1 428,1 341,1 359,1 358,1 0,0 0,0 0,1
224,1 353,1 426,1 341,1 359,1 358,1 427,1 0,1
224,1 147,1 344,1 150,1 424,1 0,0 0,0 0,1
224,1 527,1 353,1 341,1 359,1 525,1 0,0 0,1
442,1 379,1 336,1 370,3 369,3 426,3 0,0 0,1
224,2 353,3 426,3 341,2 359,1 346,2 358,2 0,1
442,1 412,1 409,1 414,1 411,1 351,2 427,1 0,1
224,1 343,1 546,1 0,0 0,0 0,0 0,0 0,2
224,1 353,1 356,1 341,1 359,1 346,1 426,1 0,1
224,1 514,1 513,1 0,0 0,0 0,0 0,0 0,3
224,1 428,1 347,1 457,1 546,1 426,1 0,0 0,1
224,1 542,1 527,1 525,1 546,1 0,0 0,0 0,1
224,1 343,1 409,1 411,1 351,1 414,1 542,1 0,1
224,1 353,1 341,1 359,1 525,1 346,1 0,0 0,1
224,1 428,1 457,1 337,1 351,1 0,0 0,0 0,1
224,1 542,1 514,1 0,0 0,0 0,0 0,0 0,1
224,1 537,1 0,0 0,0 0,0 0,0 0,0 0,2
224,1 527,1 426,1 546,1 341,1 359,1 358,1 0,1
