439,2 184,1 373,1 371,3 379,1 183,1 426,3 3,3
549,2 514,3 315,1 542,1 371,3 237,1 380,1 1,1
439,1 184,1 373,1 371,1 379,1 183,1 367,1 1,1
439,1 425,1 375,1 367,1 428,1 426,1 195,1 1,1
439,2 184,1 373,1 371,3 379,1 183,1 426,1 1,1
439,2 184,2 180,3 183,2 373,2 336,1 371,3 1,1
439,2 370,3 373,2 448,1 371,3 351,2 430,1 1,1
439,2 180,1 183,1 379,1 371,3 448,1 372,2 1,1
439,1 184,1 367,1 373,1 379,1 371,1 183,1 14,14
549,1 515,1 514,1 544,1 311,1 543,1 0,0 1,1
549,1 184,1 514,1 315,1 369,1 0,0 0,0 1,1
439,2 370,3 351,2 373,2 448,1 430,1 371,3 1,1
439,1 184,1 367,1 373,1 429,1 183,1 371,1 1,1
439,2 514,3 184,1 373,2 371,3 183,1 427,2 1,1
549,2 380,1 514,3 315,1 379,1 371,3 426,3 1,1
509,1 375,2 378,2 380,1 371,3 374,2 367,3 1,1
439,2 184,2 180,3 379,1 371,3 369,1 336,1 4,4
439,2 184,1 367,3 373,2 379,1 371,3 183,2 1,1
439,2 375,2 373,2 379,1 371,3 336,1 380,1 1,1
549,1 515,1 514,1 312,1 513,1 451,1 0,0 1,1
189,1 514,1 544,1 515,1 542,1 543,1 0,0 1,1
439,2 514,3 188,1 371,3 183,1 379,1 297,1 1,1
439,2 426,3 372,2 448,1 379,1 371,3 336,1 1,1
439,2 370,3 373,2 448,1 430,1 351,2 371,3 1,1
259,2 209,1 514,1 186,2 379,1 179,3 0,0 1,1
439,2 375,2 380,1 373,2 379,1 430,1 336,1 1,1
439,2 184,2 373,2 379,1 371,3 380,1 336,1 1,1
439,2 184,2 373,2 379,1 371,3 336,1 380,1 1,1
439,2 184,1 373,1 426,1 183,1 194,2 371,3 1,1
439,2 184,1 373,1 513,2 371,3 183,1 367,1 1,1
439,2 370,3 351,2 448,1 430,1 371,3 373,2 1,1
439,2 184,1 373,2 183,1 336,1 371,3 380,1 1,1
549,2 180,1 510,1 512,1 312,2 542,2 0,0 1,1
439,2 426,1 372,2 448,1 379,1 371,3 336,1 1,1
549,1 373,1 514,1 315,1 371,1 0,0 0,0 2,2
439,2 184,2 373,2 183,2 336,1 371,3 380,1 1,1
439,2 375,2 336,1 371,3 374,2 0,0 0,0 1,1
549,1 514,1 542,1 315,1 513,1 0,0 0,0 1,1
439,2 184,1 367,3 194,1 183,1 371,3 373,2 1,1
439,2 184,2 179,3 183,2 379,1 371,3 378,1 1,1
439,2 368,3 380,1 448,1 183,1 371,3 372,2 1,1
549,2 370,1 542,2 351,2 312,2 371,3 514,3 1,1
259,1 334,1 180,1 253,1 179,1 379,1 351,1 1,1
439,2 180,1 184,1 371,3 183,1 373,1 336,1 3,3
439,2 184,1 180,1 379,1 371,3 369,1 336,1 2,2
439,2 428,2 351,2 448,1 513,1 542,1 372,2 1,1
439,2 184,1 426,3 373,2 371,3 183,1 379,1 1,1
259,2 184,2 179,3 351,2 513,2 371,3 237,1 1,1
439,2 370,3 373,2 448,1 371,3 372,2 380,1 2,2
439,2 184,1 373,2 183,1 379,1 371,3 367,3 1,1
439,2 184,1 426,3 373,1 371,3 183,1 429,2 1,1
439,2 184,1 180,3 379,1 371,3 369,3 336,1 1,1
439,2 368,3 380,1 378,1 448,1 371,3 372,2 1,1
439,2 380,1 180,3 371,3 373,2 429,2 372,2 1,1
439,2 376,2 372,2 371,2 367,2 0,0 0,0 1,1
439,2 376,1 514,3 371,3 379,1 336,1 0,0 1,1
439,2 184,2 379,1 371,2 249,1 336,1 380,1 1,1
439,2 373,2 371,3 429,1 183,1 372,2 0,0 1,1
189,1 349,1 0,0 0,0 0,0 0,0 0,0 1,1
439,2 180,1 253,1 373,2 379,1 371,3 183,1 1,1
439,2 373,2 371,1 429,2 183,1 372,2 0,0 1,1
439,1 184,1 373,1 371,1 336,1 183,1 427,1 1,1
439,2 514,1 373,2 371,3 372,2 448,1 380,1 1,1
439,2 184,1 380,1 371,3 430,1 379,1 183,1 1,1
259,2 514,3 184,2 179,3 371,3 379,1 237,2 1,1
549,1 514,1 542,1 312,1 513,1 543,1 0,0 1,1
439,2 184,1 380,1 187,1 371,3 379,1 183,1 1,1
439,1 373,1 429,1 379,1 371,1 513,1 336,1 1,1
439,2 184,1 373,2 379,1 371,3 380,1 336,1 1,1
509,1 514,1 376,2 367,3 371,3 379,1 380,1 1,1
439,2 184,1 367,3 373,1 379,1 371,1 183,1 1,1
439,2 184,1 426,3 373,2 371,3 183,1 429,2 7,8
439,1 184,1 180,1 379,1 371,1 369,1 336,1 10,12
439,2 184,1 373,1 426,1 183,1 194,1 371,3 5,6
439,2 184,1 367,3 373,1 379,1 371,3 183,1 7,9
439,2 380,1 373,2 448,1 371,3 336,1 372,2 3,4
439,2 184,1 180,3 379,1 371,3 369,1 336,1 10,14
439,2 184,1 180,1 379,1 371,3 369,3 336,1 19,28
439,1 184,1 367,1 373,1 194,1 183,1 371,1 2,3
439,1 184,1 367,1 373,1 183,1 194,1 371,1 2,3
439,2 373,2 371,3 429,2 183,1 372,2 0,0 5,8
439,1 184,1 367,1 194,1 183,1 371,1 373,1 12,21
439,2 184,1 367,3 373,1 183,1 194,1 371,3 5,9
439,1 180,1 184,1 371,1 373,1 183,1 336,1 28,55
549,1 514,1 513,1 515,1 543,1 0,0 0,0 1,2
509,1 542,2 376,1 371,3 379,1 367,3 380,1 1,2
549,1 514,1 315,1 542,1 371,1 427,1 0,0 1,2
439,2 375,2 380,1 373,2 379,1 430,2 336,1 1,2
549,1 515,1 542,1 514,1 513,1 543,1 0,0 1,2
439,2 451,3 370,3 369,3 373,2 374,2 335,2 1,2
439,2 184,1 373,2 426,3 183,1 194,1 371,3 1,2
439,1 370,1 368,1 451,1 369,1 456,1 335,1 1,2
549,1 515,1 514,1 513,1 543,1 451,1 0,0 2,4
439,1 370,1 373,1 371,1 336,1 372,1 0,0 1,2
