439,2 184,1 373,1 371,1 351,2 369,1 372,1 1,1
439,2 184,1 372,1 373,1 513,1 371,3 183,1 2,2
439,1 184,1 372,1 373,1 371,1 513,1 183,1 1,1
259,2 184,2 514,2 179,3 379,1 371,3 199,1 1,1
549,2 515,2 351,1 512,1 312,1 542,1 372,1 1,1
439,2 376,1 371,3 430,1 448,1 372,2 0,0 1,1
439,2 184,1 373,1 183,1 372,2 448,1 371,3 5,5
439,2 368,3 448,1 513,2 372,2 430,1 371,3 1,1
549,1 542,1 315,1 514,1 373,1 371,1 456,1 1,1
439,2 370,3 372,2 373,2 379,1 430,2 371,3 1,1
439,2 376,1 430,1 371,3 372,2 448,1 0,0 1,1
439,2 376,1 372,1 371,3 373,2 336,1 367,3 1,1
439,2 368,3 372,2 448,1 429,1 371,3 430,1 1,1
439,2 376,1 448,1 371,3 351,2 372,2 336,1 1,1
439,2 184,2 373,2 371,3 336,1 183,2 372,2 2,2
509,1 514,1 376,2 371,3 179,1 369,3 423,3 1,1
439,2 376,1 371,3 448,1 372,2 430,1 0,0 1,1
439,2 376,2 372,1 371,3 373,2 336,1 367,3 1,1
189,1 514,1 544,1 351,1 513,1 451,1 0,0 1,1
509,1 542,1 376,1 514,2 371,3 369,3 425,3 2,2
509,1 515,2 514,3 469,1 371,3 379,1 380,1 1,1
439,2 515,3 513,1 372,2 430,1 371,3 448,1 1,1
439,2 184,2 379,1 183,1 496,2 371,3 372,2 1,1
439,2 184,1 373,2 183,1 371,1 179,1 372,2 2,2
259,2 184,1 180,3 351,2 371,1 514,1 469,1 1,1
439,2 376,2 379,1 448,1 372,2 371,3 183,1 1,1
439,2 376,1 430,1 371,3 448,1 372,2 0,0 2,2
439,2 334,3 428,2 351,2 429,1 242,1 543,3 1,1
509,1 542,2 376,1 514,2 371,3 369,3 425,3 1,1
439,2 514,2 184,1 372,2 336,1 371,3 373,2 1,1
439,2 448,1 184,1 373,1 183,1 372,1 371,3 1,1
439,2 376,1 448,1 371,3 430,1 372,2 0,0 1,1
439,2 376,1 371,3 430,1 372,2 448,1 0,0 2,2
439,1 184,1 373,1 371,1 183,1 372,1 194,1 1,1
439,2 376,1 448,1 372,2 371,3 351,2 336,1 1,1
439,1 184,1 514,1 371,1 513,1 379,1 430,1 1,1
259,2 184,1 465,1 379,1 369,3 188,1 542,1 1,1
549,2 184,1 371,2 312,3 351,2 372,1 0,0 1,1
439,2 376,1 448,1 371,3 372,2 430,1 0,0 1,1
439,1 184,1 379,1 429,1 371,1 448,1 372,1 1,1
439,2 334,3 448,1 371,3 430,1 372,2 336,1 1,1
439,2 368,3 373,2 371,3 379,1 448,1 372,2 1,1
439,2 184,1 373,1 183,1 371,3 179,1 372,2 2,2
439,2 376,1 371,3 448,1 430,1 372,2 0,0 1,1
439,1 184,1 373,1 379,1 371,1 372,1 183,1 1,1
439,1 508,1 372,1 373,1 371,1 0,0 0,0 1,1
439,2 376,1 371,3 351,2 448,1 372,2 336,1 1,1
439,2 184,1 372,1 373,1 429,1 371,1 183,1 1,1
439,2 184,1 430,1 448,1 183,1 371,1 372,1 1,1
189,1 184,1 375,1 371,1 190,1 424,1 426,1 1,1
439,2 376,1 430,1 372,2 371,3 351,2 0,0 1,1
439,1 376,1 448,1 371,1 379,1 378,1 372,1 1,1
439,1 375,1 373,1 371,1 429,1 372,1 0,0 1,1
549,1 315,1 373,1 371,1 430,1 448,1 183,1 1,1
439,1 375,1 424,1 371,1 372,1 379,1 429,1 1,1
439,2 375,2 372,2 373,2 369,3 371,3 336,1 1,1
439,1 375,1 369,1 372,1 373,1 371,1 336,1 1,1
439,2 375,2 373,2 371,3 448,1 372,2 336,1 1,1
509,1 376,1 372,1 380,1 371,1 379,1 448,1 3,3
439,2 334,3 429,2 379,1 448,1 373,2 336,1 1,1
509,1 514,3 376,1 379,1 371,3 423,3 369,3 3,3
439,2 515,2 184,1 430,1 379,1 371,2 429,1 1,1
439,2 368,3 373,2 379,1 371,3 336,1 372,2 1,1
439,2 184,1 373,2 183,1 371,3 179,1 372,1 1,1
509,1 376,1 514,1 513,2 373,1 542,2 371,3 1,1
189,1 375,1 184,1 371,1 190,1 424,1 426,1 1,1
439,2 184,1 373,2 379,1 371,3 183,1 372,2 2,2
549,1 514,1 543,1 312,1 544,1 542,1 515,1 1,1
439,1 184,1 465,1 373,1 371,1 496,1 351,1 1,1
439,2 184,1 372,1 373,2 429,1 371,3 183,1 1,1
509,1 514,1 376,2 542,1 249,1 371,3 379,1 1,1
439,2 226,1 180,1 373,2 371,3 448,1 372,2 1,1
439,2 184,1 373,1 183,1 371,3 179,1 372,1 2,2
439,2 184,1 373,1 183,2 371,3 179,1 372,1 1,1
509,1 376,1 372,2 380,1 371,3 379,1 448,1 3,3
189,1 451,1 0,0 0,0 0,0 0,0 0,0 3,3
439,1 184,1 514,1 373,1 448,1 371,1 372,1 1,1
189,1 349,1 451,1 0,0 0,0 0,0 0,0 1,1
439,2 184,1 253,2 371,3 379,1 373,2 513,1 1,1
278,1 184,1 367,3 371,3 514,3 188,1 542,1 1,1
189,1 543,1 0,0 0,0 0,0 0,0 0,0 1,1
509,1 542,2 376,2 297,1 372,2 448,1 371,3 1,1
439,2 188,1 373,2 379,1 371,2 253,2 183,1 1,1
439,2 184,1 336,1 373,1 514,3 371,3 372,1 11,13
439,1 184,1 373,1 183,1 372,1 448,1 371,1 53,66
439,2 184,1 373,2 183,1 371,3 179,3 372,2 7,9
439,1 514,1 184,1 372,1 336,1 371,1 373,1 18,24
439,2 376,1 372,2 371,3 373,2 336,1 367,3 6,8
439,2 184,1 372,1 373,1 513,2 371,3 183,1 8,11
439,2 184,1 373,2 371,3 336,1 183,1 372,2 5,7
439,1 184,1 373,1 371,1 183,1 194,1 372,1 7,10
439,2 367,3 370,3 371,3 448,1 379,1 372,2 2,3
439,2 184,1 373,2 183,1 372,1 448,1 371,3 2,3
439,2 184,1 373,1 183,1 372,1 448,1 371,3 2,3
439,2 184,1 373,1 371,3 513,2 183,1 372,1 29,44
439,2 184,1 373,1 371,3 513,1 183,1 372,1 10,16
439,1 514,1 184,1 372,1 373,1 371,1 542,1 25,40
439,1 184,1 372,1 373,1 194,1 371,1 183,1 8,13
439,1 375,1 371,1 373,1 194,1 183,1 367,1 3,5
439,1 184,1 372,1 373,1 183,1 371,1 179,1 6,10
439,1 184,1 372,1 373,1 429,1 371,1 183,1 11,19
439,1 184,1 336,1 373,1 514,1 371,1 372,1 48,83
439,1 184,1 373,1 372,1 194,1 371,1 183,1 4,7
439,1 184,1 373,1 183,1 371,1 179,1 372,1 126,239
439,1 184,1 372,1 373,1 429,1 183,1 371,1 30,57
439,1 514,1 184,1 191,1 371,1 372,1 373,1 31,60
439,1 184,1 372,1 373,1 513,1 371,1 183,1 193,385
439,1 184,1 373,1 372,1 371,1 183,1 179,1 1,2
549,1 510,1 542,1 514,1 544,1 543,1 0,0 1,2
439,1 184,1 373,1 183,1 194,1 371,1 372,1 2,4
189,1 514,1 515,1 543,1 544,1 542,1 0,0 1,2
509,1 375,2 351,2 372,2 369,3 371,3 336,1 1,2
439,2 376,1 372,1 371,3 373,1 336,1 367,3 1,2
439,2 184,2 373,2 371,3 336,1 183,1 372,2 1,2
549,1 514,1 544,1 543,1 541,1 515,1 0,0 1,2
439,1 184,1 373,1 367,1 183,1 371,1 194,1 1,2
439,2 184,1 373,1 183,1 371,3 179,2 372,1 1,2
549,1 514,1 542,1 543,1 513,1 515,1 451,1 1,2
439,1 184,1 372,1 183,1 194,1 371,1 373,1 1,2
509,1 542,1 376,1 514,3 371,3 369,3 425,3 1,2
439,2 184,1 373,2 183,1 371,2 179,1 372,2 1,2
189,1 514,1 515,1 544,1 513,1 0,0 0,0 1,2
439,1 184,1 368,1 372,1 371,1 373,1 0,0 1,2
439,1 425,1 375,1 429,1 183,1 373,1 196,1 1,2
