224,2 348,1 346,2 0,0 0,0 0,0 0,0 3,3
442,1 348,2 414,2 0,0 0,0 0,0 0,0 1,1
442,1 348,2 346,1 380,1 0,0 0,0 0,0 1,1
224,1 361,1 359,1 426,1 0,0 0,0 0,0 1,1
291,1 436,1 237,2 0,0 0,0 0,0 0,0 1,1
224,1 361,1 359,1 546,1 0,0 0,0 0,0 1,1
224,2 361,2 366,1 364,1 346,2 0,0 0,0 2,2
552,2 348,2 0,0 0,0 0,0 0,0 0,0 1,1
503,2 348,2 346,3 0,0 0,0 0,0 0,0 1,1
442,1 348,1 414,1 0,0 0,0 0,0 0,0 1,1
224,1 353,1 426,1 136,1 341,1 359,1 0,0 1,1
442,1 376,1 0,0 0,0 0,0 0,0 0,0 1,1
224,1 353,1 426,1 136,1 359,1 458,1 0,0 1,1
224,1 413,1 424,1 0,0 0,0 0,0 0,0 2,2
224,1 426,1 395,1 158,1 402,1 0,0 0,0 1,1
224,1 339,1 0,0 0,0 0,0 0,0 0,0 1,1
224,1 348,1 395,1 426,1 0,0 0,0 0,0 1,1
240,1 348,1 411,1 0,0 0,0 0,0 0,0 1,1
442,1 348,2 346,2 0,0 0,0 0,0 0,0 18,20
224,1 348,1 183,1 0,0 0,0 0,0 0,0 5,7
224,1 542,1 436,1 346,1 0,0 0,0 0,0 18,27
224,1 361,1 136,1 359,1 0,0 0,0 0,0 22,35
224,1 361,1 353,1 359,1 0,0 0,0 0,0 5,8
224,1 353,1 426,1 546,1 359,1 358,1 136,1 3,5
224,1 348,1 346,1 0,0 0,0 0,0 0,0 27,46
224,1 348,1 414,1 0,0 0,0 0,0 0,0 24,41
224,1 361,1 424,1 353,1 0,0 0,0 0,0 4,7
224,1 376,1 0,0 0,0 0,0 0,0 0,0 36,65
224,1 348,1 149,1 0,0 0,0 0,0 0,0 2,4
224,2 348,2 346,2 0,0 0,0 0,0 0,0 1,2
224,1 361,1 426,1 359,1 0,0 0,0 0,0 1,2
224,1 426,1 361,1 359,1 0,0 0,0 0,0 5,10
224,1 353,1 341,1 359,1 346,1 0,0 0,0 3,6
224,1 366,1 361,1 136,1 359,1 0,0 0,0 1,2
224,1 348,1 409,1 426,1 0,0 0,0 0,0 9,18
224,1 348,1 172,1 0,0 0,0 0,0 0,0 11,26
224,1 361,1 353,1 346,1 426,1 0,0 0,0 2,5
224,1 542,1 413,1 409,1 0,0 0,0 0,0 2,5
224,1 348,1 422,1 420,1 0,0 0,0 0,0 4,10
224,1 136,1 353,1 426,1 359,1 427,1 346,1 1,3
224,1 395,1 426,1 158,1 402,1 0,0 0,0 1,3
224,1 361,1 359,1 353,1 0,0 0,0 0,0 1,3
224,1 184,1 346,1 0,0 0,0 0,0 0,0 3,10
224,1 361,1 346,1 427,1 0,0 0,0 0,0 2,8
224,1 343,1 414,1 411,1 351,1 0,0 0,0 0,1
224,1 353,1 426,1 136,1 359,1 346,1 0,0 0,1
442,1 381,3 459,2 387,2 337,3 0,0 0,0 0,1
224,1 353,1 361,1 426,1 346,1 0,0 0,0 0,1
240,1 348,1 387,1 0,0 0,0 0,0 0,0 0,1
442,1 383,3 459,1 392,1 346,2 0,0 0,0 0,2
224,1 348,1 420,1 0,0 0,0 0,0 0,0 0,1
224,1 353,1 361,1 359,1 0,0 0,0 0,0 0,1
224,1 395,1 542,1 402,1 546,1 0,0 0,0 0,1
200,1 348,2 408,1 346,2 395,3 0,0 0,0 0,1
442,1 426,2 381,3 394,1 337,3 351,2 346,2 0,1
262,1 339,1 346,1 394,1 0,0 0,0 0,0 0,1
224,1 542,1 359,1 424,1 353,1 0,0 0,0 0,1
224,1 426,1 0,0 0,0 0,0 0,0 0,0 0,1
224,1 353,1 0,0 0,0 0,0 0,0 0,0 0,1
224,1 348,1 426,1 409,1 0,0 0,0 0,0 0,1
224,1 514,1 451,1 0,0 0,0 0,0 0,0 0,3
224,2 376,1 0,0 0,0 0,0 0,0 0,0 0,1
552,1 542,1 306,1 0,0 0,0 0,0 0,0 0,1
