438,2 361,1 341,1 359,1 358,1 525,1 364,1 1,1
438,2 361,2 341,2 359,1 358,1 525,2 364,2 1,1
438,2 361,2 366,1 354,3 357,3 353,3 362,1 1,1
438,2 361,2 357,3 341,2 358,2 525,1 0,0 2,2
438,2 361,2 359,2 341,2 357,3 525,2 0,0 1,1
438,2 342,1 365,1 458,1 366,1 353,3 0,0 2,2
438,1 453,1 361,1 357,1 141,1 359,1 366,1 1,1
438,2 361,2 354,3 359,2 525,1 357,3 0,0 2,2
438,2 361,1 353,1 357,2 359,2 445,1 0,0 1,1
438,2 361,2 341,2 357,3 525,2 358,2 0,0 2,2
438,2 361,2 354,3 357,3 525,1 358,2 0,0 1,1
438,2 361,2 341,2 357,3 358,2 525,2 0,0 1,1
438,2 353,1 361,1 354,1 362,1 357,1 0,0 1,1
438,2 361,2 458,1 357,3 525,1 358,2 0,0 1,1
438,2 361,2 359,2 357,3 362,1 364,1 366,1 1,1
438,2 361,1 341,2 359,1 525,2 358,1 364,1 1,1
438,2 342,1 358,2 359,2 138,3 357,2 353,3 1,1
438,2 361,2 354,3 359,2 525,2 357,3 0,0 1,1
438,2 361,1 341,2 359,2 525,2 358,1 364,1 1,1
438,2 361,1 341,1 359,1 525,2 358,1 364,1 1,1
438,2 361,1 364,1 357,3 525,1 141,1 527,3 1,1
438,2 361,1 341,2 359,1 525,2 358,2 364,1 3,3
438,2 342,1 358,2 359,2 138,2 357,3 353,3 4,4
438,1 523,1 525,1 527,1 362,1 0,0 0,0 1,1
438,2 353,1 361,2 354,3 362,1 357,1 0,0 1,1
438,2 361,2 366,1 353,3 354,3 357,3 362,1 1,1
438,2 361,1 354,3 138,1 141,1 357,2 353,1 1,1
438,2 340,2 366,1 353,2 354,2 357,2 445,1 1,1
438,2 366,1 361,1 357,3 458,1 358,2 525,2 1,1
438,2 361,2 354,3 341,2 359,2 357,3 0,0 1,1
438,2 356,1 355,3 354,3 341,2 458,1 358,2 1,1
438,2 361,1 354,1 138,1 141,1 357,3 353,1 1,1
438,2 361,2 366,1 354,3 357,3 360,2 0,0 1,1
438,2 342,1 358,1 359,2 138,1 357,3 353,1 1,1
438,2 361,1 136,3 341,1 359,1 525,2 458,1 1,1
553,1 361,2 354,3 359,1 360,2 0,0 0,0 1,1
438,2 361,1 366,1 354,3 357,3 353,1 362,1 1,1
438,2 353,3 361,1 354,3 362,2 357,2 0,0 1,1
438,2 353,3 361,1 354,2 362,1 357,2 0,0 1,1
438,2 361,2 341,2 359,2 358,2 525,1 364,2 1,1
438,2 361,2 458,2 362,1 357,3 353,3 0,0 1,1
553,1 342,1 357,2 445,1 0,0 0,0 0,0 1,1
438,2 361,1 341,2 359,2 525,2 358,2 364,1 1,1
438,2 361,2 357,3 359,2 138,3 525,1 364,1 1,1
438,2 353,1 361,1 354,3 362,1 357,1 0,0 1,1
438,2 361,1 341,1 359,1 525,1 358,2 364,1 1,1
438,2 361,2 341,2 359,2 525,1 358,2 364,1 1,1
438,2 361,2 354,3 357,3 525,2 141,1 366,1 1,1
438,2 361,2 359,2 141,2 138,3 358,2 357,3 2,2
438,2 342,1 362,2 357,3 527,3 353,3 0,0 1,1
438,1 140,1 357,1 141,1 360,1 0,0 0,0 1,1
438,1 361,1 354,1 357,1 362,1 0,0 0,0 1,1
438,2 361,1 366,1 359,2 525,2 358,2 362,2 1,1
438,1 140,1 137,1 136,1 141,1 360,1 0,0 2,2
438,2 361,1 354,2 357,1 362,1 353,2 0,0 1,1
438,2 353,3 354,3 357,3 361,2 362,1 0,0 1,1
438,2 361,2 359,2 141,1 138,1 358,2 357,1 1,1
438,2 342,1 358,2 359,2 138,1 357,3 353,1 1,1
438,1 136,1 353,1 361,1 137,1 357,1 359,1 1,1
438,2 361,1 366,1 357,3 362,1 341,2 353,3 2,2
438,2 361,2 141,1 359,2 525,2 358,2 356,3 1,1
438,2 353,3 361,2 354,2 362,1 357,2 0,0 1,1
438,1 353,1 354,1 357,1 138,1 362,1 525,1 1,1
438,2 342,1 358,2 359,2 138,3 357,3 353,2 1,1
438,2 342,1 358,2 359,2 138,1 357,3 353,3 16,19
438,1 340,1 366,1 353,1 354,1 357,1 445,1 5,6
438,2 342,1 358,2 359,2 138,3 357,3 353,3 5,6
438,2 366,1 361,1 353,3 357,3 341,2 362,1 4,5
438,2 361,2 359,2 141,1 138,1 358,2 357,3 4,5
438,2 361,1 341,2 359,1 525,1 358,2 364,1 7,9
438,2 353,3 361,1 354,3 362,1 357,2 0,0 13,17
438,2 366,1 353,3 361,1 354,3 362,1 357,3 17,23
438,2 361,2 341,2 359,2 358,2 525,2 364,1 2,3
438,2 361,1 341,1 359,1 358,2 525,2 527,3 2,3
438,1 361,1 341,1 359,1 358,1 525,1 364,1 2,3
438,1 342,1 341,1 359,1 525,1 358,1 0,0 12,18
438,2 361,1 354,3 141,1 358,1 357,3 353,3 6,9
438,2 353,3 361,2 354,3 362,1 357,2 0,0 2,3
438,1 361,1 341,1 359,1 525,1 358,1 364,1 104,157
438,2 361,2 341,2 357,3 525,1 358,2 0,0 5,8
438,2 361,1 354,3 138,1 141,1 357,2 353,3 5,8
438,1 361,1 341,1 138,1 359,1 525,1 141,1 10,17
438,2 342,1 358,2 359,2 138,1 357,2 353,3 5,9
438,1 361,1 354,1 359,1 525,1 357,1 0,0 10,18
438,2 342,1 358,2 359,2 138,1 357,1 353,3 1,2
438,2 361,2 141,1 359,2 525,1 358,2 356,3 1,2
438,2 353,3 361,2 354,3 362,1 357,3 366,1 2,4
438,2 361,1 341,2 359,2 525,1 358,1 364,1 1,2
438,1 356,1 136,1 361,1 353,1 139,1 360,1 1,2
438,2 356,3 355,3 354,3 341,2 359,2 458,1 1,2
438,1 353,1 354,1 357,1 361,1 362,1 0,0 2,4
438,2 342,1 358,2 359,2 138,2 357,2 353,3 1,2
438,1 361,1 353,1 341,1 359,1 141,1 357,1 2,4
438,2 361,1 341,2 359,2 525,1 358,2 364,1 1,2
438,1 361,1 354,1 359,1 141,1 525,1 138,1 2,4
438,1 361,1 341,1 525,1 359,1 358,1 138,1 1,2
438,2 361,2 341,2 359,2 358,2 525,1 364,1 1,2
438,2 361,1 366,1 354,3 357,3 353,3 362,1 1,2
438,1 361,1 138,1 341,1 359,1 525,1 358,1 1,2
438,2 361,1 341,2 359,1 525,1 358,1 364,1 1,2
438,1 361,1 342,1 362,1 0,0 0,0 0,0 10,20
438,1 361,1 353,1 357,1 359,1 445,1 0,0 2,4
438,1 361,1 353,1 525,1 359,1 141,1 357,1 1,2
438,1 361,1 341,1 359,1 358,1 525,1 527,1 108,231
438,1 361,1 353,1 341,1 525,1 360,1 0,0 3,7
438,1 361,1 341,1 141,1 525,1 358,1 138,1 3,7
438,2 361,1 354,3 141,1 358,2 357,3 353,3 3,7
438,1 361,1 353,1 341,1 359,1 525,1 458,1 3,7
438,1 361,1 527,1 341,1 359,1 525,1 358,1 5,12
438,1 361,1 354,1 359,1 525,1 358,1 364,1 2,5
438,2 342,1 358,1 359,2 138,1 357,3 353,3 2,5
438,1 361,1 141,1 359,1 525,1 358,1 356,1 9,23
438,2 361,2 366,1 354,3 357,3 353,3 362,2 1,3
438,1 361,1 354,1 353,1 358,1 357,1 141,1 1,3
438,1 355,1 354,1 458,1 359,1 341,1 358,1 2,6
438,2 353,1 361,1 354,3 362,1 357,2 0,0 1,3
438,1 361,1 354,1 525,1 138,1 357,1 353,1 5,15
438,1 361,1 356,1 359,1 358,1 525,1 141,1 7,22
438,1 361,1 354,1 525,1 141,1 358,1 138,1 2,7
438,1 353,1 361,1 354,1 362,1 357,1 0,0 6,21
145,1 361,1 0,0 0,0 0,0 0,0 0,0 4,14
438,1 361,1 354,1 359,1 525,1 358,1 527,1 2,8
438,2 361,1 138,1 341,2 359,1 357,3 353,3 1,5
438,1 342,1 358,1 359,1 138,1 357,1 353,1 1,5
438,2 361,2 353,3 357,3 358,2 445,1 0,0 1,5
438,1 361,1 341,1 527,1 359,1 525,1 141,1 4,21
438,1 361,1 354,1 359,1 525,1 358,1 138,1 1,6
145,1 525,1 527,1 526,1 453,1 0,0 0,0 1,8
438,1 361,1 141,1 359,1 525,1 358,1 135,1 0,3
438,2 361,1 342,1 362,1 0,0 0,0 0,0 0,1
438,1 361,1 353,1 341,1 359,1 358,1 357,1 0,2
145,1 354,1 139,1 353,1 356,1 359,1 138,1 0,2
145,1 354,1 138,1 360,1 358,1 353,1 0,0 0,2
438,1 361,1 356,1 136,1 353,1 137,1 355,1 0,2
438,2 361,2 353,3 341,2 359,2 141,1 357,3 0,1
438,2 353,1 361,2 354,3 362,1 357,2 0,0 0,1
438,1 361,1 354,1 141,1 358,1 357,1 353,1 0,1
438,2 361,2 341,2 357,3 359,2 458,1 0,0 0,1
438,1 356,1 137,1 140,1 353,1 527,1 357,1 0,1
438,1 361,1 359,1 141,1 138,1 357,1 358,1 0,2
438,1 526,1 137,1 354,1 358,1 525,1 0,0 0,1
438,1 140,1 526,1 353,1 360,1 0,0 0,0 0,2
438,1 361,1 354,1 359,1 525,1 141,1 527,1 0,2
438,1 361,1 353,1 354,1 138,1 341,1 357,1 0,1
438,1 526,1 527,1 138,1 354,1 360,1 0,0 0,2
438,1 342,1 353,1 362,1 245,1 230,1 0,0 0,1
438,2 361,2 357,3 341,2 525,1 358,2 0,0 0,1
438,2 361,2 357,3 458,1 359,2 354,3 0,0 0,1
438,2 361,2 356,1 341,1 353,1 359,2 357,3 0,1
438,1 361,1 527,1 138,1 341,1 359,1 357,1 0,1
438,1 361,1 136,1 140,1 138,1 141,1 358,1 0,1
438,1 361,1 357,1 341,1 141,1 358,1 353,1 0,1
438,1 356,1 353,1 140,1 354,1 141,1 139,1 0,1
438,2 361,2 341,2 357,3 358,2 525,1 0,0 0,1
438,2 523,1 357,3 360,2 0,0 0,0 0,0 0,1
438,2 361,2 523,1 357,3 366,1 0,0 0,0 0,1
438,1 526,1 361,1 527,1 359,1 139,1 0,0 0,1
438,1 361,1 353,1 359,1 358,1 525,1 141,1 0,1
438,1 353,1 526,1 137,1 357,1 138,1 358,1 0,1
438,2 342,1 341,2 359,2 525,1 358,1 0,0 0,1
438,1 361,1 526,1 357,1 354,1 0,0 0,0 0,2
145,1 354,1 357,1 137,1 138,1 359,1 0,0 0,2
438,2 342,1 476,3 357,3 358,2 366,1 0,0 0,2
438,1 361,1 354,1 357,1 362,1 353,1 0,0 0,1
438,1 356,1 355,1 354,1 458,1 341,1 358,1 0,4
438,1 526,1 140,1 355,1 139,1 0,0 0,0 0,1
438,1 361,1 353,1 355,1 359,1 358,1 525,1 0,2
438,1 361,1 354,1 357,1 358,1 353,1 356,1 0,2
438,1 356,1 355,1 354,1 341,1 458,1 358,1 0,5
145,1 354,1 138,1 135,1 357,1 136,1 527,1 0,1
