442,1 386,1 427,1 346,2 382,3 392,1 0,0 1,1
442,1 427,1 346,2 525,1 364,1 358,2 0,0 2,2
262,1 542,1 333,1 0,0 0,0 0,0 0,0 1,1
442,1 386,1 427,1 346,1 382,1 392,1 0,0 1,1
442,1 542,1 346,2 525,1 358,2 0,0 0,0 1,1
442,1 542,2 482,1 0,0 0,0 0,0 0,0 2,2
442,1 542,1 350,2 386,1 0,0 0,0 0,0 1,1
442,1 386,2 427,2 346,2 382,3 392,1 0,0 1,1
442,1 333,2 346,2 427,1 0,0 0,0 0,0 1,1
552,1 295,1 344,1 0,0 0,0 0,0 0,0 1,1
442,1 386,2 427,2 346,2 382,3 392,2 0,0 1,1
552,1 482,1 0,0 0,0 0,0 0,0 0,0 1,1
442,1 427,2 346,2 364,2 358,2 525,2 0,0 1,1
442,1 427,1 346,2 364,1 358,2 525,2 0,0 1,1
442,1 237,1 344,2 417,1 0,0 0,0 0,0 1,1
442,1 542,2 482,2 0,0 0,0 0,0 0,0 1,1
552,2 542,2 330,1 0,0 0,0 0,0 0,0 1,1
442,1 542,1 482,1 0,0 0,0 0,0 0,0 1,1
442,1 333,2 400,1 0,0 0,0 0,0 0,0 1,1
442,1 386,2 346,2 452,3 392,1 427,1 0,0 1,1
442,1 346,2 427,2 525,1 364,1 358,2 0,0 1,1
291,1 482,2 0,0 0,0 0,0 0,0 0,0 1,1
442,1 333,2 160,1 346,2 0,0 0,0 0,0 1,1
442,1 392,1 386,2 346,2 427,2 382,3 0,0 1,1
442,1 542,1 346,2 427,1 344,2 149,1 0,0 1,1
442,1 427,1 346,2 525,1 364,2 358,1 0,0 1,1
442,1 346,2 514,3 427,1 378,1 446,1 0,0 1,1
442,1 542,2 149,1 346,2 427,2 344,2 0,0 1,1
224,2 427,1 333,2 346,2 0,0 0,0 0,0 1,1
224,1 403,1 427,1 161,1 0,0 0,0 0,0 3,3
224,1 452,1 0,0 0,0 0,0 0,0 0,0 1,1
554,1 295,2 344,2 0,0 0,0 0,0 0,0 1,1
442,1 295,1 346,2 344,2 0,0 0,0 0,0 1,1
224,1 542,1 344,1 346,1 427,1 149,1 0,0 1,1
442,1 386,2 427,1 346,2 382,3 392,1 0,0 1,1
224,2 542,2 350,2 346,1 0,0 0,0 0,0 1,1
224,1 427,1 360,1 196,1 0,0 0,0 0,0 1,1
224,1 427,1 417,1 196,1 0,0 0,0 0,0 1,1
442,1 199,1 537,2 0,0 0,0 0,0 0,0 1,1
224,2 542,2 346,2 427,1 417,2 0,0 0,0 1,1
224,1 542,1 346,1 427,1 417,1 0,0 0,0 32,57
224,1 427,1 333,1 346,1 0,0 0,0 0,0 13,25
240,1 333,1 537,1 346,1 0,0 0,0 0,0 2,4
442,1 542,1 482,2 0,0 0,0 0,0 0,0 1,2
224,2 542,2 520,3 346,2 0,0 0,0 0,0 1,2
224,1 543,1 525,1 0,0 0,0 0,0 0,0 1,2
224,1 542,1 531,1 0,0 0,0 0,0 0,0 1,2
224,1 542,1 514,1 543,1 0,0 0,0 0,0 1,2
224,1 520,1 382,1 346,1 0,0 0,0 0,0 1,2
552,1 543,1 537,1 0,0 0,0 0,0 0,0 1,2
224,1 542,1 520,1 346,1 0,0 0,0 0,0 26,58
224,1 514,1 350,1 346,1 0,0 0,0 0,0 4,9
224,1 542,1 346,1 525,1 358,1 0,0 0,0 2,5
224,1 344,1 346,1 417,1 0,0 0,0 0,0 2,5
224,1 514,1 543,1 0,0 0,0 0,0 0,0 4,11
552,1 531,1 0,0 0,0 0,0 0,0 0,0 1,3
224,1 542,1 333,1 0,0 0,0 0,0 0,0 1,3
224,1 344,1 543,1 0,0 0,0 0,0 0,0 1,3
224,1 543,1 452,1 0,0 0,0 0,0 0,0 1,3
224,1 514,1 542,1 543,1 0,0 0,0 0,0 1,3
224,1 520,1 452,1 0,0 0,0 0,0 0,0 1,3
552,1 542,1 543,1 0,0 0,0 0,0 0,0 1,3
224,1 427,1 346,1 196,1 195,1 0,0 0,0 1,3
224,1 542,1 350,1 346,1 0,0 0,0 0,0 2,6
224,1 403,1 346,1 161,1 0,0 0,0 0,0 2,9
552,1 543,1 514,1 0,0 0,0 0,0 0,0 1,5
552,2 350,1 0,0 0,0 0,0 0,0 0,0 0,1
224,1 346,1 520,1 382,1 0,0 0,0 0,0 0,1
224,1 514,1 0,0 0,0 0,0 0,0 0,0 0,2
224,1 427,1 0,0 0,0 0,0 0,0 0,0 0,28
224,1 542,1 520,1 0,0 0,0 0,0 0,0 0,1
442,1 403,1 350,1 0,0 0,0 0,0 0,0 0,1
262,1 350,1 346,1 400,1 0,0 0,0 0,0 0,1
224,1 350,1 427,1 346,1 0,0 0,0 0,0 0,1
552,2 520,3 452,3 0,0 0,0 0,0 0,0 0,1
224,1 346,1 344,1 350,1 0,0 0,0 0,0 0,2
224,2 427,2 333,2 346,2 0,0 0,0 0,0 0,1
442,1 514,3 350,2 542,1 0,0 0,0 0,0 0,1
240,1 333,1 539,1 0,0 0,0 0,0 0,0 0,1
224,2 344,2 346,2 417,2 0,0 0,0 0,0 0,3
224,1 542,1 0,0 0,0 0,0 0,0 0,0 0,2
224,1 539,1 543,1 0,0 0,0 0,0 0,0 0,1
224,1 160,1 396,1 427,1 346,1 163,1 0,0 0,1
442,1 542,1 346,2 427,1 423,1 0,0 0,0 0,1
552,2 378,1 346,1 377,1 313,1 0,0 0,0 0,1
552,1 333,1 0,0 0,0 0,0 0,0 0,0 0,1
552,1 542,1 344,1 319,1 0,0 0,0 0,0 0,1
442,1 386,1 427,2 346,2 382,3 392,1 0,0 0,1
262,1 542,1 350,1 346,1 0,0 0,0 0,0 0,1
224,1 344,1 417,1 427,1 0,0 0,0 0,0 0,1
442,1 542,1 427,1 346,2 423,3 0,0 0,0 0,1
224,2 344,2 346,2 417,1 0,0 0,0 0,0 0,1
224,1 196,1 346,1 525,1 358,1 0,0 0,0 0,1
224,1 543,1 0,0 0,0 0,0 0,0 0,0 0,1
224,1 531,1 0,0 0,0 0,0 0,0 0,0 0,2
224,1 333,1 163,1 0,0 0,0 0,0 0,0 0,1
240,1 537,1 333,1 346,1 0,0 0,0 0,0 0,3
224,1 403,1 160,1 161,1 0,0 0,0 0,0 0,1
