224,1 339,1 519,1 0,0 0,0 0,0 0,0 1,1
442,1 339,1 519,2 430,1 338,1 0,0 0,0 2,2
552,1 436,1 430,1 345,1 329,1 0,0 0,0 1,1
442,1 436,1 365,1 359,2 341,2 448,1 141,1 2,2
442,1 436,1 433,1 0,0 0,0 0,0 0,0 1,1
503,1 492,1 493,1 338,1 0,0 0,0 0,0 1,1
442,1 436,1 448,1 0,0 0,0 0,0 0,0 1,1
503,2 436,1 373,2 429,2 194,1 371,1 336,1 1,1
552,1 436,1 390,1 430,1 338,1 0,0 0,0 1,1
224,1 339,1 519,1 517,1 0,0 0,0 0,0 1,1
552,2 315,1 373,1 513,1 371,1 0,0 0,0 1,1
552,1 535,1 289,1 402,1 429,1 0,0 0,0 1,1
552,1 436,1 363,1 458,1 429,1 341,1 359,1 1,1
503,2 436,1 345,2 418,2 429,2 415,2 194,1 1,1
552,2 194,1 389,1 519,2 517,1 329,1 0,0 1,1
552,2 372,1 371,1 315,2 0,0 0,0 0,0 1,1
552,2 436,1 418,2 448,1 345,2 329,1 0,0 1,1
224,1 345,1 0,0 0,0 0,0 0,0 0,0 4,6
224,1 339,1 0,0 0,0 0,0 0,0 0,0 9,14
224,1 429,1 371,1 194,1 373,1 183,1 0,0 13,22
224,1 429,1 436,1 194,1 0,0 0,0 0,0 23,40
224,1 429,1 433,1 194,1 0,0 0,0 0,0 5,12
552,1 528,1 0,0 0,0 0,0 0,0 0,0 1,3
224,1 141,1 0,0 0,0 0,0 0,0 0,0 6,21
224,1 372,1 371,1 513,1 373,1 0,0 0,0 2,8
224,1 373,1 513,1 372,1 371,1 0,0 0,0 1,7
552,1 415,1 345,1 194,1 429,1 0,0 0,0 0,1
552,2 519,1 0,0 0,0 0,0 0,0 0,0 0,1
224,1 429,1 0,0 0,0 0,0 0,0 0,0 0,15
552,1 430,1 429,1 448,1 0,0 0,0 0,0 0,1
442,1 492,1 493,1 436,1 0,0 0,0 0,0 0,1
224,1 345,1 415,1 0,0 0,0 0,0 0,0 0,2
552,1 429,1 448,1 0,0 0,0 0,0 0,0 0,1
224,1 496,1 288,1 429,1 415,1 345,1 420,1 0,1
552,2 430,1 448,1 429,1 0,0 0,0 0,0 0,1
262,1 339,1 293,1 436,1 250,1 0,0 0,0 0,1
224,1 513,1 0,0 0,0 0,0 0,0 0,0 0,3
224,1 429,1 194,1 402,1 0,0 0,0 0,0 0,1
503,2 372,1 373,1 371,3 496,1 183,1 0,0 0,1
442,1 339,1 519,1 496,1 338,2 0,0 0,0 0,1
552,1 519,1 0,0 0,0 0,0 0,0 0,0 0,1
