441,2 409,3 343,3 351,2 542,1 416,2 427,1 1,1
156,1 533,1 542,1 414,1 150,1 0,0 0,0 0,1
551,1 529,1 351,1 0,0 0,0 0,0 0,0 0,1
551,1 409,1 0,0 0,0 0,0 0,0 0,0 0,5
441,2 412,1 409,3 343,3 415,1 417,2 0,0 0,3
441,2 412,2 409,2 343,3 415,1 417,2 0,0 0,1
441,2 343,3 345,1 154,1 344,2 422,1 0,0 0,1
441,2 412,3 409,2 343,3 415,2 417,1 0,0 0,2
551,1 530,1 544,1 0,0 0,0 0,0 0,0 0,1
156,2 412,3 343,3 415,1 150,1 411,3 414,2 0,1
551,2 533,2 0,0 0,0 0,0 0,0 0,0 0,1
441,2 409,3 426,3 412,3 150,1 417,2 414,2 0,1
463,1 343,3 415,2 485,1 414,2 422,1 0,0 0,1
441,1 412,1 410,1 455,1 414,1 411,1 343,1 0,1
156,2 409,2 426,1 415,1 150,1 417,2 414,2 0,1
502,1 413,1 409,1 415,1 414,1 411,1 0,0 0,1
441,2 412,1 409,3 343,3 415,1 417,1 0,0 0,1
441,1 428,1 190,1 429,1 0,0 0,0 0,0 0,1
441,2 413,3 343,3 414,2 344,2 427,2 0,0 0,1
441,2 412,1 409,1 343,3 415,1 417,1 0,0 0,2
156,1 409,1 343,1 344,1 351,1 414,1 411,1 0,1
441,1 409,1 151,1 427,1 149,1 148,1 0,0 0,1
156,2 409,3 412,3 429,2 150,2 415,2 414,2 0,1
441,1 343,1 462,1 422,1 415,1 427,1 417,1 0,1
441,1 343,1 542,1 345,1 344,1 0,0 0,0 0,1
156,1 409,1 150,1 345,1 414,1 415,1 0,0 0,1
441,1 343,1 422,1 415,1 344,1 411,1 351,1 0,1
239,1 412,3 488,2 422,1 0,0 0,0 0,0 0,1
156,1 412,1 343,1 150,1 414,1 411,1 344,1 0,1
551,2 531,2 542,2 0,0 0,0 0,0 0,0 0,1
441,2 412,3 409,1 343,3 415,2 417,2 0,0 0,1
441,1 413,1 196,1 417,1 0,0 0,0 0,0 0,1
551,1 343,1 532,1 344,1 409,1 0,0 0,0 0,1
