437,2 174,1 385,3 387,1 520,2 382,2 519,1 1,1
437,1 388,1 520,1 518,1 382,1 519,1 517,1 1,1
437,2 339,1 542,2 519,1 520,3 387,1 385,3 1,1
437,1 339,1 542,1 519,1 338,1 387,1 520,1 2,2
437,1 339,1 520,1 387,1 280,1 385,1 172,1 1,1
437,2 339,1 542,2 519,1 387,1 385,2 520,3 1,1
437,2 339,1 385,3 387,2 520,2 280,1 392,1 3,3
437,2 339,1 542,2 519,2 387,1 520,3 385,2 1,1
437,2 339,1 542,1 519,2 250,2 430,2 387,2 1,1
437,2 542,1 339,1 519,1 385,3 387,2 520,3 1,1
437,1 339,1 542,1 385,1 519,1 387,1 520,1 1,1
178,1 339,1 542,1 351,1 381,1 452,1 337,1 1,1
178,1 339,1 337,1 520,1 452,1 0,0 0,0 1,1
437,2 542,2 339,1 393,1 519,2 250,2 237,1 1,1
437,1 388,1 542,1 519,1 520,1 387,1 430,1 1,1
437,2 339,1 542,1 519,2 387,1 520,2 385,3 1,1
547,1 339,1 521,1 520,1 452,1 0,0 0,0 1,1
437,2 339,1 542,1 519,1 387,1 520,3 385,1 3,3
437,1 388,1 384,1 287,1 168,1 385,1 172,1 1,1
437,2 542,2 339,1 384,3 393,1 387,2 337,3 1,1
437,2 339,1 542,2 519,2 387,2 385,3 520,2 1,1
178,1 388,1 339,1 387,1 338,1 172,1 280,1 1,1
437,2 388,1 542,2 519,2 520,3 387,1 385,1 1,1
437,2 388,1 384,1 338,2 382,3 542,2 519,2 1,1
437,2 339,1 542,2 519,1 387,1 520,3 385,1 1,1
437,2 339,1 390,2 520,3 172,2 280,1 0,0 1,1
437,1 542,1 339,1 390,1 276,1 387,1 520,1 1,1
437,1 518,1 516,1 339,1 517,1 385,1 381,1 1,1
437,1 542,1 339,1 385,1 387,1 520,1 544,1 2,2
437,2 388,2 339,1 542,1 519,2 387,2 175,1 1,1
437,1 339,1 387,1 172,1 393,1 385,1 520,1 1,1
178,1 339,1 542,1 519,1 520,1 452,1 337,1 1,1
437,2 339,1 168,1 172,1 387,1 424,1 385,3 1,1
437,2 443,1 387,2 518,1 385,3 337,3 516,1 1,1
437,2 383,3 459,1 382,3 339,1 390,1 430,1 1,1
437,1 174,1 518,1 541,1 168,1 385,1 520,1 2,2
437,2 339,1 520,3 385,3 387,2 338,1 389,1 1,1
437,1 388,1 542,1 519,1 387,1 390,1 168,1 1,1
437,1 542,1 339,1 390,1 387,1 430,1 382,1 1,1
437,1 339,1 518,1 520,1 392,1 337,1 351,1 2,2
178,1 339,1 542,1 520,1 543,1 0,0 0,0 2,2
437,1 339,1 459,1 351,1 429,1 543,1 388,1 1,1
498,2 391,1 393,1 426,3 429,1 430,1 383,3 2,2
437,2 339,1 390,1 387,2 520,3 351,2 337,1 1,1
437,2 339,1 168,1 172,1 387,1 424,1 385,1 1,1
507,1 542,1 339,1 473,1 387,1 385,1 430,1 1,1
437,2 339,1 387,1 337,1 351,2 385,2 520,1 1,1
437,2 339,1 168,1 172,1 387,2 424,3 385,2 1,1
437,2 339,1 542,1 519,2 387,2 520,3 385,3 5,5
437,2 339,1 390,1 519,1 250,1 448,1 394,1 1,1
437,2 339,1 542,2 519,2 387,2 520,2 385,2 1,1
437,2 542,1 339,1 390,2 393,1 387,2 337,3 1,1
437,2 542,2 339,1 519,2 338,2 387,2 280,2 1,1
437,2 542,1 339,1 390,1 393,1 387,2 337,3 1,1
437,2 339,1 542,2 519,1 387,1 520,2 385,2 1,1
437,2 388,1 384,3 385,3 387,1 424,3 430,1 1,1
437,2 339,1 542,1 390,1 387,1 520,3 424,2 1,1
507,1 339,1 521,1 542,1 387,2 389,2 448,1 1,1
437,2 339,1 542,1 385,2 387,1 520,2 518,1 1,1
437,2 542,1 339,1 393,1 519,2 385,3 351,2 1,1
437,1 388,1 520,1 387,1 168,1 385,1 171,1 1,1
178,1 542,1 339,1 393,1 390,1 352,1 387,1 1,1
437,2 339,1 387,1 385,2 520,3 280,1 172,1 1,1
254,1 339,1 338,2 519,2 387,2 520,3 381,2 1,1
437,2 388,1 520,2 338,1 387,1 424,2 385,1 1,1
437,2 518,1 339,1 542,1 280,1 387,2 520,3 2,2
437,2 339,1 542,1 385,3 387,2 520,3 518,1 2,2
437,1 388,1 339,1 338,1 387,1 385,1 517,1 1,1
437,2 391,1 339,1 385,3 351,1 424,1 382,3 1,1
437,2 339,1 520,2 389,2 387,1 338,2 385,3 1,1
437,2 339,1 542,1 519,1 387,2 520,2 385,3 4,4
437,2 542,1 293,1 339,1 519,1 387,2 280,1 1,1
437,2 542,1 339,1 390,1 393,1 448,1 387,2 2,2
437,2 339,1 520,2 389,2 387,1 338,1 385,2 1,1
437,2 339,1 387,2 338,2 172,1 516,1 385,3 1,1
437,2 339,1 168,2 172,1 387,1 424,1 385,2 1,1
437,2 339,1 520,3 389,1 387,1 338,2 385,3 1,1
437,2 339,1 542,2 519,2 387,1 520,2 385,1 1,1
437,2 168,1 423,3 474,1 452,3 386,1 338,2 1,1
437,2 339,1 520,1 389,1 387,1 338,2 385,3 1,1
178,1 339,1 337,1 452,1 0,0 0,0 0,0 3,3
437,2 521,3 520,3 542,2 519,2 387,1 194,1 1,1
437,2 339,1 542,2 519,1 387,2 520,3 385,2 2,2
437,2 542,2 339,1 390,1 393,1 448,1 387,2 1,1
437,2 542,1 339,1 390,1 387,1 168,1 385,3 1,1
547,1 339,1 452,1 337,1 0,0 0,0 0,0 1,1
178,1 519,1 337,1 452,1 0,0 0,0 0,0 1,1
437,2 339,1 542,1 519,2 387,1 520,1 385,3 1,1
437,2 339,1 520,2 389,2 387,2 338,2 385,2 2,2
437,2 339,1 387,2 337,3 351,1 385,2 520,1 1,1
178,1 520,1 337,1 452,1 0,0 0,0 0,0 1,1
437,2 339,1 542,1 519,1 387,2 520,1 385,3 1,1
437,2 388,1 542,1 339,1 387,2 520,1 382,3 1,1
437,2 339,1 520,3 389,2 387,1 338,2 385,2 1,1
437,1 542,1 339,1 387,1 518,1 520,1 280,1 1,1
437,2 339,1 520,3 389,2 387,1 338,2 385,3 1,1
437,2 339,1 542,1 519,1 387,2 520,3 385,3 3,3
437,2 518,1 339,1 542,2 280,1 387,2 520,3 2,2
437,2 339,1 542,2 519,2 387,2 520,3 385,2 2,2
437,2 339,1 387,2 519,2 520,2 385,3 337,1 1,1
