441,2 343,3 425,3 413,3 533,1 415,1 423,1 1,1
441,2 413,1 350,2 415,1 345,2 344,2 417,2 1,1
441,1 533,1 415,1 344,1 417,1 152,1 150,1 2,2
441,2 409,3 413,3 533,1 345,1 415,2 531,1 1,1
441,2 444,1 419,1 426,3 429,1 430,1 415,2 2,2
463,1 412,3 413,3 415,2 460,1 421,1 344,2 1,1
441,2 152,2 533,3 415,2 344,2 150,2 417,2 1,1
551,2 343,3 428,2 533,3 415,1 413,3 531,1 1,1
441,2 533,1 415,2 152,1 409,3 413,3 417,1 1,1
441,2 413,3 350,2 415,1 345,2 344,1 417,2 2,2
441,2 152,1 533,1 344,1 415,2 150,1 417,2 1,1
551,2 532,2 542,1 543,2 544,2 533,2 0,0 1,1
551,2 343,3 345,1 320,2 415,1 529,1 409,1 1,1
441,2 413,2 152,1 415,1 417,2 195,1 416,2 1,1
551,2 412,1 532,3 415,1 345,1 320,1 344,1 1,1
551,2 542,1 533,3 344,2 424,1 531,1 417,1 1,1
551,2 532,2 345,2 415,1 429,1 424,1 320,1 1,1
441,1 152,1 415,1 344,1 417,1 423,1 485,1 1,1
441,2 413,3 350,2 415,1 345,1 344,1 417,2 1,1
551,2 412,1 532,2 415,1 345,2 320,1 344,2 1,1
502,2 269,1 462,1 460,1 421,1 344,2 414,3 1,1
441,2 152,1 533,2 415,2 344,2 150,2 417,2 1,1
441,2 413,3 350,2 415,1 345,1 344,2 417,1 1,1
441,2 413,3 345,1 150,1 344,2 417,2 152,1 1,1
441,2 152,1 415,1 531,2 150,1 423,2 417,2 1,1
463,1 412,3 343,3 413,3 421,1 345,2 460,1 1,1
441,2 152,2 533,3 415,2 344,1 150,1 417,1 1,1
441,2 152,1 533,1 415,2 344,2 150,1 417,2 3,3
441,2 412,3 533,3 345,2 415,2 417,2 344,2 1,1
441,2 152,1 533,2 415,2 344,1 150,1 417,1 2,2
441,2 413,2 350,2 415,1 345,1 344,2 417,2 1,1
551,1 412,1 533,1 414,1 345,1 320,1 415,1 1,1
551,2 542,2 533,2 344,1 424,1 531,2 417,1 1,1
441,2 413,3 350,2 415,2 345,2 344,2 417,1 1,1
441,2 413,2 350,2 415,1 345,1 344,1 417,1 1,1
156,1 343,1 345,1 544,1 0,0 0,0 0,0 1,1
441,2 343,3 351,2 345,2 415,1 417,2 344,2 1,1
441,1 542,1 345,1 344,1 541,1 343,1 349,1 1,1
551,1 343,1 533,1 531,1 344,1 415,1 417,1 1,1
441,1 151,1 531,1 152,1 415,1 150,1 417,1 2,2
441,1 428,1 532,1 531,1 415,1 423,1 417,1 2,2
551,1 412,1 533,1 531,1 415,1 417,1 411,1 1,1
441,2 413,3 345,2 150,1 344,2 417,1 152,1 8,9
441,2 413,3 350,2 415,1 345,2 344,2 417,1 7,9
441,2 152,1 533,3 415,1 344,1 150,1 417,1 7,9
441,2 413,3 350,2 415,1 345,2 344,1 417,1 3,4
441,1 413,1 152,1 416,1 148,1 415,1 417,1 3,4
441,2 152,1 533,3 415,1 344,2 150,1 417,2 16,22
441,2 152,1 533,3 415,2 344,2 150,1 417,2 10,14
441,2 413,3 350,2 415,1 345,2 344,2 417,2 23,33
441,2 413,2 350,2 415,1 345,1 344,1 417,2 2,3
441,2 152,1 415,1 531,2 150,1 423,1 417,2 2,3
441,2 413,3 350,2 415,1 345,1 344,2 417,2 2,3
441,2 152,1 533,2 415,1 344,2 150,1 417,2 10,15
441,2 152,1 533,3 415,2 344,2 150,1 417,1 4,6
441,2 152,1 533,3 415,1 344,2 150,1 417,1 12,19
441,2 413,2 350,2 415,1 345,2 344,2 417,2 16,26
441,2 152,1 533,2 415,1 344,2 150,1 417,1 12,20
441,1 428,1 533,1 531,1 541,1 417,1 415,1 6,10
441,2 413,3 345,2 150,1 344,2 417,2 152,1 3,5
441,1 152,1 531,1 415,1 541,1 344,1 417,1 7,12
441,2 152,1 533,3 415,2 344,1 150,1 417,2 8,14
441,2 152,1 533,2 415,2 344,2 150,1 417,2 5,9
441,1 152,1 533,1 344,1 415,1 150,1 417,1 175,327
156,1 533,1 544,1 543,1 0,0 0,0 0,0 2,4
441,1 152,1 533,1 150,1 415,1 541,1 417,1 2,4
441,2 152,1 415,1 531,1 150,1 423,1 417,2 3,6
441,2 152,1 415,1 531,1 150,1 423,1 417,1 1,2
441,1 533,1 415,1 429,1 192,1 149,1 427,1 1,2
441,1 413,1 152,1 415,1 195,1 416,1 417,1 1,2
551,1 542,1 533,1 531,1 415,1 417,1 424,1 1,2
441,2 413,2 350,1 415,1 345,2 344,2 417,2 1,2
441,2 413,2 152,1 415,1 417,1 195,1 416,1 1,2
441,2 152,1 415,1 531,1 150,1 423,2 417,2 1,2
441,2 152,1 533,2 415,1 344,1 150,1 417,1 1,2
441,1 413,1 152,1 415,1 417,1 195,1 416,1 3,6
441,2 152,1 533,2 415,2 344,2 150,1 417,1 3,6
441,2 413,3 350,2 415,1 345,1 344,1 417,1 2,4
441,1 152,1 415,1 531,1 150,1 423,1 417,1 24,48
441,1 533,1 415,1 152,1 344,1 417,1 150,1 1,2
441,2 413,2 350,2 415,2 345,2 344,2 417,2 2,4
463,1 343,3 412,3 413,3 425,3 460,1 421,1 1,2
441,1 413,1 531,1 152,1 415,1 150,1 417,1 13,29
441,2 152,1 533,2 415,2 344,1 150,1 417,2 3,7
441,1 532,1 196,1 415,1 152,1 417,1 195,1 9,21
441,2 413,3 350,2 415,2 345,2 344,2 417,2 2,5
551,1 542,1 533,1 344,1 424,1 531,1 417,1 2,5
441,1 413,1 533,1 415,1 150,1 417,1 423,1 9,24
441,1 152,1 533,1 415,1 344,1 150,1 417,1 4,11
441,1 544,1 413,1 191,1 415,1 149,1 531,1 1,3
441,1 152,1 413,1 415,1 416,1 417,1 150,1 1,3
441,2 413,1 152,1 415,1 417,1 195,1 416,1 1,3
441,1 413,1 410,1 345,1 417,1 416,1 344,1 1,3
441,2 152,1 533,3 415,1 344,1 150,1 417,2 1,3
441,1 413,1 410,1 415,1 345,1 416,1 417,1 2,6
441,1 409,1 190,1 544,1 146,1 193,1 542,1 1,4
441,1 413,1 415,1 150,1 531,1 417,1 152,1 1,4
441,1 531,1 152,1 415,1 150,1 423,1 417,1 2,8
441,2 152,1 415,1 531,2 150,1 423,1 417,1 1,4
551,1 542,1 533,1 531,1 543,1 544,1 0,0 1,4
441,1 152,1 151,1 425,1 344,1 417,1 414,1 1,5
441,1 413,1 350,1 415,1 345,1 344,1 417,1 1,5
441,1 152,1 414,1 344,1 415,1 149,1 417,1 3,19
441,1 412,1 544,1 532,1 415,1 416,1 417,1 1,17
441,2 152,1 410,3 351,2 429,2 242,1 417,2 0,1
441,1 413,1 350,1 345,1 344,1 415,1 417,1 0,4
441,2 413,2 350,2 415,1 345,2 344,2 417,1 0,2
441,2 413,3 425,1 344,2 415,1 417,1 345,1 0,1
