439,2 380,1 180,1 451,3 373,2 0,0 0,0 3,3
439,1 426,1 367,1 351,1 373,1 0,0 0,0 1,1
439,2 380,1 451,1 373,1 378,2 0,0 0,0 1,1
509,1 514,2 373,2 0,0 0,0 0,0 0,0 2,2
439,1 188,1 0,0 0,0 0,0 0,0 0,0 2,2
259,1 514,1 373,1 542,1 0,0 0,0 0,0 2,2
439,2 180,3 451,3 373,1 0,0 0,0 0,0 1,1
259,1 514,1 375,1 0,0 0,0 0,0 0,0 1,1
189,1 184,1 0,0 0,0 0,0 0,0 0,0 4,4
259,2 367,1 380,1 334,1 448,1 0,0 0,0 1,1
439,2 427,2 451,3 373,2 0,0 0,0 0,0 1,1
278,1 334,3 0,0 0,0 0,0 0,0 0,0 2,2
439,1 367,1 380,1 379,1 373,1 0,0 0,0 2,2
439,2 380,1 373,2 183,2 336,1 0,0 0,0 1,1
439,2 426,2 367,3 514,3 373,1 0,0 0,0 1,1
439,2 426,3 380,1 514,3 373,2 0,0 0,0 1,1
439,2 367,3 451,3 380,1 373,2 0,0 0,0 2,2
439,2 180,1 514,3 373,2 0,0 0,0 0,0 6,6
439,2 180,2 514,3 373,1 0,0 0,0 0,0 1,1
439,2 180,1 542,2 373,2 0,0 0,0 0,0 9,9
509,1 514,1 373,2 0,0 0,0 0,0 0,0 1,1
439,2 514,3 373,2 237,1 0,0 0,0 0,0 1,1
509,1 367,3 380,1 334,3 0,0 0,0 0,0 1,1
439,2 380,1 427,2 451,3 373,2 0,0 0,0 1,1
500,2 380,1 199,1 0,0 0,0 0,0 0,0 1,1
439,2 180,1 514,1 373,1 0,0 0,0 0,0 2,2
439,2 180,1 514,3 373,1 0,0 0,0 0,0 6,6
439,2 180,1 451,3 373,1 0,0 0,0 0,0 2,2
259,1 180,1 379,1 373,1 380,1 0,0 0,0 1,1
439,2 180,1 370,3 373,1 380,1 0,0 0,0 1,1
439,2 380,1 180,1 373,2 514,3 0,0 0,0 1,1
259,1 375,1 380,1 369,1 0,0 0,0 0,0 1,1
439,2 367,3 370,3 373,1 0,0 0,0 0,0 1,1
439,2 380,1 180,1 514,3 373,2 0,0 0,0 9,9
189,2 380,1 514,3 373,1 542,2 0,0 0,0 1,1
259,1 349,1 373,1 0,0 0,0 0,0 0,0 1,1
278,1 367,3 180,2 380,1 428,2 0,0 0,0 1,1
439,2 367,3 514,2 373,2 426,3 0,0 0,0 1,1
439,2 380,1 367,3 379,1 373,2 0,0 0,0 2,2
439,2 380,1 180,1 451,1 373,1 0,0 0,0 1,1
259,1 542,1 373,1 514,1 0,0 0,0 0,0 1,1
439,2 188,1 0,0 0,0 0,0 0,0 0,0 1,1
439,2 180,3 370,2 373,2 380,1 0,0 0,0 1,1
439,2 380,1 451,3 373,2 378,2 0,0 0,0 1,1
439,1 380,1 367,1 514,1 373,1 0,0 0,0 1,1
549,1 515,1 313,1 0,0 0,0 0,0 0,0 1,1
439,2 380,1 367,1 379,1 373,2 0,0 0,0 1,1
439,2 180,2 451,3 373,2 0,0 0,0 0,0 1,1
439,2 180,1 373,2 514,3 0,0 0,0 0,0 1,1
439,2 451,3 373,2 427,1 0,0 0,0 0,0 1,1
509,1 380,1 367,3 334,3 0,0 0,0 0,0 1,1
439,1 380,1 367,1 379,1 373,1 0,0 0,0 1,1
439,2 380,1 180,1 514,2 373,2 0,0 0,0 1,1
509,1 514,1 373,1 0,0 0,0 0,0 0,0 1,1
278,1 514,3 428,2 0,0 0,0 0,0 0,0 1,1
549,1 515,1 311,1 0,0 0,0 0,0 0,0 2,2
189,1 514,1 544,1 0,0 0,0 0,0 0,0 1,1
439,2 380,1 180,2 370,3 373,2 0,0 0,0 1,1
189,1 451,1 0,0 0,0 0,0 0,0 0,0 1,1
439,2 180,1 451,2 373,1 0,0 0,0 0,0 1,1
439,2 380,1 180,2 514,3 373,2 0,0 0,0 1,1
439,2 180,2 542,2 373,2 0,0 0,0 0,0 1,1
189,1 514,1 349,1 0,0 0,0 0,0 0,0 1,1
439,2 380,1 180,3 514,3 373,2 0,0 0,0 1,1
439,2 367,3 373,1 379,1 0,0 0,0 0,0 1,1
439,1 380,1 180,1 514,1 373,1 0,0 0,0 70,77
439,2 180,1 514,2 373,2 0,0 0,0 0,0 5,6
439,2 380,1 180,1 514,3 373,1 0,0 0,0 56,72
439,2 380,1 426,1 367,3 373,2 448,1 0,0 3,4
439,2 380,1 180,1 514,2 373,1 0,0 0,0 3,4
189,1 514,1 373,1 542,1 0,0 0,0 0,0 6,8
189,1 542,1 373,1 514,1 0,0 0,0 0,0 562,810
439,1 180,1 542,1 373,1 0,0 0,0 0,0 35,52
439,2 367,3 380,1 379,1 373,2 0,0 0,0 4,6
439,2 426,3 367,3 451,2 373,1 0,0 0,0 2,3
439,2 334,3 514,1 0,0 0,0 0,0 0,0 2,3
439,2 367,3 373,2 379,1 380,1 0,0 0,0 2,3
439,1 380,1 180,1 451,1 373,1 0,0 0,0 2,3
509,1 514,3 373,2 0,0 0,0 0,0 0,0 2,3
439,2 426,3 367,3 451,3 373,2 0,0 0,0 4,6
189,1 180,1 226,1 0,0 0,0 0,0 0,0 4,6
439,2 367,3 373,2 379,1 0,0 0,0 0,0 27,41
439,1 380,1 180,1 370,1 373,1 0,0 0,0 3,5
439,1 367,1 379,1 373,1 0,0 0,0 0,0 14,24
439,2 367,3 370,3 373,2 0,0 0,0 0,0 7,12
439,1 514,1 373,1 183,1 0,0 0,0 0,0 110,191
549,1 515,1 0,0 0,0 0,0 0,0 0,0 4,7
509,1 514,3 373,1 0,0 0,0 0,0 0,0 5,9
439,1 180,1 373,1 542,1 0,0 0,0 0,0 61,110
439,2 367,3 379,1 373,2 0,0 0,0 0,0 17,31
189,1 380,1 542,1 373,1 514,1 0,0 0,0 7,13
439,1 180,1 514,1 373,1 0,0 0,0 0,0 84,156
439,1 367,1 373,1 379,1 0,0 0,0 0,0 38,73
439,2 380,1 180,1 514,1 373,1 0,0 0,0 2,4
439,2 367,3 379,1 373,1 0,0 0,0 0,0 1,2
439,1 542,1 180,1 373,1 0,0 0,0 0,0 1,2
439,2 426,1 367,3 451,3 373,2 0,0 0,0 1,2
439,2 180,1 514,3 373,2 380,1 0,0 0,0 1,2
439,1 367,1 180,1 373,1 183,1 0,0 0,0 2,4
439,1 542,1 373,1 183,1 0,0 0,0 0,0 1,2
439,1 544,1 541,1 0,0 0,0 0,0 0,0 1,2
439,2 180,1 451,3 373,2 0,0 0,0 0,0 1,2
439,1 426,1 367,1 373,1 542,1 0,0 0,0 3,6
439,1 367,1 428,1 373,1 0,0 0,0 0,0 2,4
439,1 180,1 373,1 514,1 0,0 0,0 0,0 9,18
439,2 180,1 514,1 373,2 0,0 0,0 0,0 2,4
439,2 426,3 367,3 451,2 373,2 0,0 0,0 1,2
439,1 367,1 426,1 514,1 373,1 0,0 0,0 4,9
439,1 426,1 367,1 514,1 373,1 0,0 0,0 11,26
439,1 180,1 451,1 373,1 0,0 0,0 0,0 7,17
439,2 380,1 180,1 370,3 373,2 0,0 0,0 2,5
439,1 451,1 180,1 373,1 0,0 0,0 0,0 2,5
439,2 334,3 448,1 0,0 0,0 0,0 0,0 6,15
439,1 183,1 370,1 373,1 0,0 0,0 0,0 3,8
509,1 514,2 373,1 0,0 0,0 0,0 0,0 3,8
439,1 180,1 370,1 373,1 0,0 0,0 0,0 5,14
259,1 370,1 426,1 334,1 0,0 0,0 0,0 1,3
439,1 367,1 373,1 196,1 0,0 0,0 0,0 1,3
439,2 426,2 367,3 451,3 373,2 0,0 0,0 1,3
439,2 367,3 380,1 373,2 379,1 0,0 0,0 1,3
439,1 184,1 183,1 0,0 0,0 0,0 0,0 1,3
439,1 426,1 367,1 451,1 373,1 0,0 0,0 1,3
439,2 334,3 542,1 0,0 0,0 0,0 0,0 1,3
439,1 367,1 370,1 373,1 426,1 0,0 0,0 4,13
439,1 514,1 373,1 0,0 0,0 0,0 0,0 8,27
439,1 370,1 183,1 373,1 0,0 0,0 0,0 18,72
439,1 370,1 373,1 183,1 0,0 0,0 0,0 4,16
439,1 375,1 367,1 426,1 0,0 0,0 0,0 2,8
439,1 428,1 373,1 0,0 0,0 0,0 0,0 2,8
439,1 426,1 183,1 180,1 373,1 0,0 0,0 3,12
439,1 370,1 373,1 427,1 0,0 0,0 0,0 1,5
439,1 184,1 367,1 426,1 0,0 0,0 0,0 1,5
439,1 426,1 367,1 542,1 373,1 0,0 0,0 1,5
189,1 514,1 542,1 373,1 0,0 0,0 0,0 4,28
439,1 426,1 367,1 373,1 514,1 0,0 0,0 0,2
439,2 367,3 428,2 373,2 0,0 0,0 0,0 0,3
259,1 334,1 424,1 426,1 0,0 0,0 0,0 0,3
439,1 375,1 183,1 0,0 0,0 0,0 0,0 0,4
439,1 184,1 427,1 0,0 0,0 0,0 0,0 0,3
439,1 367,1 370,1 451,1 369,1 0,0 0,0 0,2
439,1 367,1 375,1 426,1 0,0 0,0 0,0 0,7
189,1 184,1 183,1 0,0 0,0 0,0 0,0 0,3
439,1 515,1 181,1 0,0 0,0 0,0 0,0 0,1
439,1 514,1 373,1 427,1 0,0 0,0 0,0 0,3
189,1 542,1 514,1 513,1 0,0 0,0 0,0 0,1
439,1 183,1 514,1 373,1 0,0 0,0 0,0 0,1
549,1 542,1 514,1 0,0 0,0 0,0 0,0 0,1
