261,2 343,3 409,3 344,2 351,2 411,3 485,3 1,1
441,1 152,1 429,1 423,1 0,0 0,0 0,0 0,1
441,2 533,1 343,3 344,2 542,1 0,0 0,0 0,1
441,1 533,1 544,1 426,1 427,1 0,0 0,0 0,1
156,1 413,1 409,1 415,1 417,1 414,1 0,0 0,1
156,1 409,1 412,1 149,1 150,1 415,1 417,1 0,1
441,1 533,1 410,1 414,1 424,1 0,0 0,0 0,2
441,1 409,1 413,1 410,1 146,1 427,1 0,0 0,1
441,1 533,1 427,1 542,1 196,1 0,0 0,0 0,1
441,1 152,1 191,1 424,1 194,1 0,0 0,0 0,1
551,1 409,1 414,1 542,1 531,1 343,1 0,0 0,1
441,1 152,1 409,1 149,1 543,1 0,0 0,0 0,2
441,1 533,1 152,1 409,1 0,0 0,0 0,0 0,1
441,2 412,3 409,3 455,2 414,2 415,2 417,2 0,5
441,1 533,1 147,1 148,1 0,0 0,0 0,0 0,2
156,2 412,3 426,3 415,2 417,1 150,1 414,2 0,1
441,1 412,1 147,1 151,1 426,1 194,1 0,0 0,1
156,2 409,1 414,1 415,1 150,1 417,1 411,1 0,1
441,1 190,1 425,1 411,1 0,0 0,0 0,0 0,2
156,1 409,1 427,1 150,1 415,1 417,1 414,1 0,2
156,2 413,1 344,2 411,1 351,2 542,1 0,0 0,1
441,1 344,1 152,1 417,1 0,0 0,0 0,0 0,3
441,1 152,1 426,1 415,1 195,1 0,0 0,0 0,1
441,2 343,3 415,2 344,2 411,3 351,1 414,2 0,1
441,2 343,2 409,1 150,1 427,1 344,2 417,2 0,1
441,1 413,1 412,1 191,1 414,1 411,1 426,1 0,1
441,1 413,1 411,1 424,1 426,1 148,1 0,0 0,1
441,1 409,1 544,1 426,1 416,1 427,1 542,1 0,2
441,2 152,1 424,1 411,1 344,2 0,0 0,0 0,3
156,2 409,3 414,2 415,1 150,1 417,1 411,3 0,1
441,2 343,3 411,3 344,2 415,2 351,2 414,2 0,1
441,2 412,3 414,2 411,3 343,1 415,2 344,2 0,3
441,1 343,1 414,1 415,1 411,1 351,1 344,1 0,1
441,1 190,1 412,1 543,1 0,0 0,0 0,0 0,2
156,1 412,1 409,1 415,1 150,1 417,1 414,1 0,1
441,1 152,1 412,1 409,1 426,1 415,1 0,0 0,1
441,1 152,1 151,1 194,1 0,0 0,0 0,0 0,1
156,1 150,1 544,1 424,1 409,1 0,0 0,0 0,8
441,2 152,1 424,2 411,1 344,2 0,0 0,0 0,1
441,1 409,1 410,1 533,1 411,1 426,1 0,0 0,1
441,1 533,1 410,1 146,1 0,0 0,0 0,0 0,1
156,1 343,1 455,1 415,1 150,1 417,1 414,1 0,2
156,1 413,1 486,1 415,1 426,1 0,0 0,0 0,1
551,1 544,1 543,1 542,1 0,0 0,0 0,0 0,1
441,1 413,1 533,1 424,1 0,0 0,0 0,0 0,1
551,1 409,1 0,0 0,0 0,0 0,0 0,0 0,3
156,1 412,1 409,1 414,1 415,1 150,1 417,1 0,1
441,1 413,1 343,1 417,1 344,1 0,0 0,0 0,1
441,1 152,1 533,1 426,1 0,0 0,0 0,0 0,1
156,2 409,1 414,1 415,2 150,1 417,2 411,3 0,1
441,1 533,1 424,1 417,1 0,0 0,0 0,0 0,1
441,2 343,3 409,3 415,1 150,1 417,2 414,1 0,1
441,1 412,1 413,1 533,1 0,0 0,0 0,0 0,1
551,1 532,1 428,1 343,1 455,1 426,1 0,0 0,1
441,1 533,1 194,1 195,1 0,0 0,0 0,0 0,1
261,2 343,3 414,2 420,2 344,2 417,2 411,3 0,1
156,1 409,1 420,1 345,1 415,1 411,1 414,1 0,1
441,2 343,3 409,3 415,2 150,1 417,1 414,2 0,1
502,1 542,1 152,1 421,1 0,0 0,0 0,0 0,1
156,1 152,1 424,1 414,1 344,1 427,1 0,0 0,1
441,2 412,3 409,3 422,1 344,2 415,1 417,1 0,1
441,1 533,1 425,1 414,1 0,0 0,0 0,0 0,1
156,1 409,1 412,1 415,1 150,1 417,1 149,1 0,1
551,2 533,2 531,1 0,0 0,0 0,0 0,0 0,1
441,2 409,3 414,2 415,2 150,1 417,2 149,3 0,1
441,1 412,1 411,1 414,1 343,1 415,1 344,1 0,1
441,1 533,1 147,1 150,1 427,1 0,0 0,0 0,1
441,1 190,1 414,1 426,1 543,1 0,0 0,0 0,1
441,1 412,1 455,1 411,1 343,1 415,1 344,1 0,1
441,1 413,1 344,1 417,1 427,1 0,0 0,0 0,1
156,1 343,1 149,1 414,1 415,1 417,1 150,1 0,1
441,1 425,1 411,1 542,1 416,1 0,0 0,0 0,3
441,1 152,1 544,1 191,1 426,1 0,0 0,0 0,1
156,1 409,1 413,1 150,1 415,1 414,1 411,1 0,1
441,1 533,1 191,1 414,1 196,1 0,0 0,0 0,1
441,1 425,1 147,1 544,1 426,1 0,0 0,0 0,1
441,1 544,1 190,1 150,1 426,1 0,0 0,0 0,1
441,1 533,1 409,1 426,1 427,1 148,1 0,0 0,1
441,1 533,1 412,1 427,1 196,1 0,0 0,0 0,1
551,2 409,1 414,1 424,1 415,1 417,1 0,0 0,1
551,2 544,3 543,2 0,0 0,0 0,0 0,0 0,1
551,1 409,1 414,1 424,1 415,1 417,1 0,0 0,4
551,1 544,1 543,1 0,0 0,0 0,0 0,0 0,3
