261,2 343,3 414,2 411,3 153,2 455,2 422,1 1,1
261,2 409,3 422,1 411,3 351,2 485,3 0,0 1,1
551,2 426,3 414,1 409,3 413,3 0,0 0,0 1,1
551,1 409,1 343,1 320,1 0,0 0,0 0,0 1,1
441,2 343,3 413,3 344,2 0,0 0,0 0,0 1,1
156,2 413,1 344,2 414,2 409,2 422,1 0,0 1,1
156,2 409,3 426,3 343,3 414,1 460,1 0,0 2,2
441,2 409,3 426,3 413,3 344,2 0,0 0,0 1,1
551,1 343,1 409,1 320,1 0,0 0,0 0,0 1,1
156,2 428,2 414,2 344,2 154,2 422,1 0,0 1,1
441,2 533,1 542,1 0,0 0,0 0,0 0,0 1,1
261,2 343,3 485,3 411,3 414,1 0,0 0,0 1,1
261,2 532,3 411,3 351,2 0,0 0,0 0,0 1,1
156,2 413,2 344,2 414,1 409,3 422,1 0,0 1,1
261,2 426,3 343,3 411,3 409,3 422,1 485,3 1,1
441,2 343,3 455,2 460,1 409,1 0,0 0,0 1,1
441,2 152,2 344,2 422,1 0,0 0,0 0,0 1,1
502,2 343,3 455,3 414,3 411,3 351,2 422,1 1,1
156,2 413,3 344,2 414,2 409,3 0,0 0,0 1,1
551,1 409,1 455,1 320,1 0,0 0,0 0,0 1,1
156,2 413,3 344,1 414,2 409,3 422,1 0,0 1,1
441,2 413,3 344,2 426,3 409,3 0,0 0,0 1,1
156,1 413,1 420,1 344,1 409,1 422,1 0,0 1,1
441,2 343,3 422,1 414,2 415,2 344,2 0,0 1,1
261,1 409,1 343,1 414,1 420,1 411,1 351,1 1,1
551,2 542,2 320,1 0,0 0,0 0,0 0,0 1,1
261,1 409,1 455,1 411,1 414,1 273,1 351,1 1,1
261,1 412,1 409,1 415,1 411,1 414,1 0,0 1,1
441,2 412,3 460,1 422,1 420,1 0,0 0,0 1,1
156,2 413,3 409,3 344,1 414,2 0,0 0,0 1,1
441,2 413,3 344,2 414,2 422,1 0,0 0,0 4,5
441,2 413,3 344,2 426,3 0,0 0,0 0,0 4,5
441,2 413,3 344,2 427,1 0,0 0,0 0,0 6,8
156,1 422,1 412,1 409,1 415,1 411,1 414,1 3,4
156,1 343,1 150,1 409,1 460,1 0,0 0,0 69,102
441,2 413,3 344,1 426,1 0,0 0,0 0,0 6,9
156,1 343,1 409,1 455,1 411,1 351,1 414,1 2,3
441,2 413,3 344,2 426,2 0,0 0,0 0,0 2,3
261,1 343,1 409,1 415,1 417,1 0,0 0,0 12,18
156,1 409,1 343,1 344,1 411,1 414,1 426,1 5,8
156,1 413,1 344,1 414,1 409,1 422,1 0,0 34,55
441,2 413,3 344,2 427,2 0,0 0,0 0,0 8,13
156,1 343,1 409,1 344,1 414,1 411,1 426,1 4,7
156,1 413,1 409,1 344,1 414,1 0,0 0,0 4,7
156,1 343,1 409,1 344,1 411,1 351,1 0,0 6,11
156,1 413,1 344,1 414,1 409,1 0,0 0,0 40,75
441,1 412,1 460,1 422,1 420,1 0,0 0,0 2,4
156,1 426,1 409,1 412,1 411,1 351,1 414,1 1,2
463,1 422,1 343,3 414,2 351,2 411,3 0,0 1,2
441,2 533,3 542,1 0,0 0,0 0,0 0,0 1,2
156,1 412,1 414,1 411,1 415,1 409,1 0,0 1,2
441,1 413,1 344,1 343,1 0,0 0,0 0,0 1,2
156,1 533,1 344,1 0,0 0,0 0,0 0,0 46,94
441,2 413,3 344,2 426,1 0,0 0,0 0,0 8,17
156,1 413,1 344,1 455,1 409,1 0,0 0,0 11,25
156,1 343,1 344,1 411,1 351,1 409,1 0,0 7,16
156,1 343,1 409,1 411,1 344,1 351,1 422,1 4,10
156,1 343,1 411,1 414,1 344,1 409,1 426,1 2,5
156,1 413,1 414,1 409,1 344,1 0,0 0,0 5,13
156,1 409,1 413,1 426,1 411,1 414,1 0,0 2,6
156,1 412,1 409,1 414,1 411,1 415,1 0,0 2,6
156,1 413,1 409,1 415,1 414,1 0,0 0,0 1,3
441,2 409,3 455,2 414,2 343,3 416,2 422,1 5,16
156,1 412,1 409,1 415,1 411,1 414,1 0,0 3,10
441,1 533,1 542,1 0,0 0,0 0,0 0,0 4,14
156,1 413,1 409,1 148,1 426,1 0,0 0,0 2,7
441,1 152,1 344,1 0,0 0,0 0,0 0,0 1,4
441,1 409,1 533,1 149,1 0,0 0,0 0,0 2,10
441,1 152,1 426,1 424,1 0,0 0,0 0,0 1,5
441,1 428,1 417,1 426,1 0,0 0,0 0,0 1,8
156,1 409,1 412,1 414,1 411,1 415,1 0,0 1,10
156,1 343,1 351,1 411,1 414,1 420,1 409,1 0,1
441,2 413,3 344,2 420,1 0,0 0,0 0,0 0,1
156,1 343,1 411,1 344,1 414,1 409,1 426,1 0,3
441,1 409,1 532,1 415,1 0,0 0,0 0,0 0,1
441,1 409,1 533,1 427,1 0,0 0,0 0,0 0,1
441,1 533,1 424,1 0,0 0,0 0,0 0,0 0,5
441,1 532,1 416,1 0,0 0,0 0,0 0,0 0,1
156,2 413,2 344,2 414,2 409,2 0,0 0,0 0,1
441,1 533,1 191,1 0,0 0,0 0,0 0,0 0,2
441,1 147,1 414,1 417,1 0,0 0,0 0,0 0,1
441,1 544,1 423,1 0,0 0,0 0,0 0,0 0,1
441,2 533,2 542,1 0,0 0,0 0,0 0,0 0,2
551,2 343,3 409,3 422,1 320,1 0,0 0,0 0,1
441,1 413,1 344,1 414,1 0,0 0,0 0,0 0,2
156,1 409,1 414,1 411,1 149,1 427,1 0,0 0,2
441,1 147,1 412,1 150,1 427,1 0,0 0,0 0,2
441,1 152,1 194,1 0,0 0,0 0,0 0,0 0,1
441,2 152,2 194,2 0,0 0,0 0,0 0,0 0,1
441,1 533,1 150,1 0,0 0,0 0,0 0,0 0,1
156,1 409,1 413,1 411,1 414,1 426,1 0,0 0,1
441,1 533,1 426,1 149,1 0,0 0,0 0,0 0,2
156,1 343,1 411,1 409,1 344,1 351,1 0,0 0,1
441,1 544,1 414,1 411,1 426,1 0,0 0,0 0,1
441,1 190,1 409,1 412,1 0,0 0,0 0,0 0,1
441,2 533,3 542,2 0,0 0,0 0,0 0,0 0,1
261,1 343,1 420,1 411,1 414,1 415,1 0,0 0,1
441,1 425,1 409,1 194,1 0,0 0,0 0,0 0,1
441,1 190,1 196,1 0,0 0,0 0,0 0,0 0,1
441,2 413,3 344,1 426,3 0,0 0,0 0,0 0,1
441,1 152,1 409,1 424,1 0,0 0,0 0,0 0,1
156,1 343,1 344,1 351,1 409,1 411,1 0,0 0,1
441,2 409,3 455,2 411,3 343,3 344,2 0,0 0,1
502,2 428,3 344,2 153,1 0,0 0,0 0,0 0,1
261,2 422,1 414,2 411,3 273,3 351,2 542,2 0,1
156,1 409,1 413,1 344,1 414,1 0,0 0,0 0,1
156,1 343,1 409,1 411,1 344,1 542,1 0,0 0,1
441,1 343,1 344,1 417,1 0,0 0,0 0,0 0,1
441,1 409,1 152,1 411,1 0,0 0,0 0,0 0,1
