437,2 391,1 339,1 390,1 250,1 338,2 393,1 1,1
437,2 432,1 384,3 339,1 393,1 385,3 390,1 1,1
437,2 287,3 384,3 339,1 519,2 520,1 470,1 1,1
437,2 388,1 521,3 339,1 520,2 387,2 519,1 1,1
437,2 388,1 339,1 350,1 387,1 338,1 385,3 1,1
437,2 388,1 521,3 339,1 520,3 387,2 519,1 2,2
437,2 443,1 339,1 390,1 387,2 385,3 382,3 1,1
437,2 388,1 384,2 339,1 390,1 470,3 391,1 2,2
437,1 388,1 339,1 390,1 519,1 387,1 520,1 3,3
507,1 432,1 521,3 390,1 393,1 520,3 472,1 1,1
437,2 388,1 339,1 350,1 387,1 338,2 385,3 1,1
437,2 521,3 384,3 425,3 520,3 423,3 338,2 1,1
437,1 388,1 384,1 391,1 474,1 520,1 280,1 1,1
437,2 388,1 384,1 339,1 390,2 338,2 385,1 1,1
507,1 388,2 521,3 443,1 391,1 385,3 520,2 1,1
437,2 388,2 384,3 339,1 390,1 385,3 387,2 1,1
437,2 388,1 521,3 339,1 520,2 387,1 519,1 1,1
178,2 339,1 177,1 508,3 390,2 540,1 263,1 1,1
507,1 388,2 521,3 443,1 391,1 385,3 520,3 1,1
437,2 388,2 384,3 339,1 385,3 430,1 390,1 1,1
547,1 544,1 308,1 339,1 521,1 519,1 520,1 1,1
437,2 432,1 384,3 339,1 390,1 519,1 520,3 1,1
178,1 231,1 339,1 390,1 393,1 280,1 391,1 1,1
437,2 521,3 384,3 339,1 176,1 280,1 391,1 1,1
437,2 388,1 384,1 174,1 385,1 192,1 423,1 1,1
437,2 388,1 384,1 518,1 519,2 520,3 423,1 1,1
437,2 388,1 384,3 425,3 339,1 338,2 385,1 1,1
437,2 521,3 339,1 520,2 176,1 280,1 391,1 1,1
437,2 388,1 384,3 168,1 385,2 287,2 390,1 1,1
507,1 508,3 521,3 339,1 393,1 470,3 472,1 1,1
437,1 388,1 384,1 339,1 519,1 390,1 391,1 1,1
437,2 388,2 384,3 520,2 390,1 519,1 338,2 1,1
437,2 388,2 384,3 339,1 385,3 423,3 472,1 3,3
437,2 388,1 521,3 339,1 520,3 387,1 519,1 2,2
437,2 388,1 521,2 339,1 520,2 387,1 519,2 1,1
178,1 339,1 0,0 0,0 0,0 0,0 0,0 1,1
437,1 388,1 384,1 339,1 390,1 520,1 543,1 1,1
437,2 388,1 521,2 339,1 520,2 387,2 519,1 1,1
437,1 432,1 339,1 390,1 250,1 472,1 393,1 7,7
437,2 521,1 339,1 390,1 519,1 387,2 520,1 1,1
437,2 432,1 339,1 390,1 250,2 472,2 393,1 2,2
437,2 388,2 384,3 385,3 338,2 389,2 452,3 1,1
437,1 388,1 384,1 391,1 390,1 385,1 338,1 1,1
547,2 388,2 339,1 390,1 306,3 387,2 280,2 1,1
437,2 521,2 388,1 339,1 390,2 391,1 520,2 1,1
437,2 432,1 339,1 390,1 250,1 472,2 393,1 4,4
507,1 432,1 521,3 390,2 393,1 338,2 520,3 1,1
437,2 388,1 384,3 339,1 519,2 390,1 391,1 1,1
437,2 521,2 384,3 339,1 423,2 520,2 391,1 1,1
437,2 388,1 339,1 390,2 519,1 387,2 520,2 1,1
437,2 388,2 384,3 339,1 385,3 280,1 391,2 1,1
437,2 521,3 384,3 339,1 390,1 393,1 391,1 1,1
437,2 443,1 339,1 390,1 520,3 472,2 423,3 1,1
507,1 432,1 521,1 339,1 393,1 520,3 280,1 1,1
437,1 339,1 542,1 519,1 387,1 390,1 520,1 1,1
437,2 521,3 384,2 339,1 390,1 516,1 391,1 1,1
178,1 508,1 339,1 519,1 387,1 338,1 520,1 1,1
437,2 388,1 384,3 339,1 385,3 280,1 391,2 1,1
437,1 388,1 384,1 339,1 520,1 387,1 280,1 1,1
547,2 443,1 384,3 390,1 387,1 338,1 520,3 1,1
437,2 388,1 384,3 339,1 390,1 470,3 391,1 3,3
507,1 388,1 521,3 287,1 339,1 519,1 390,1 1,1
437,2 388,2 521,3 339,1 520,3 387,1 519,2 2,2
437,2 388,1 521,3 339,1 520,3 338,2 519,2 1,1
437,1 521,1 339,1 520,1 387,1 280,1 391,1 1,1
437,1 388,1 339,1 390,1 250,1 242,1 280,1 1,1
437,2 388,1 384,3 339,1 338,2 385,2 350,2 1,1
178,1 388,1 339,1 390,1 387,1 338,1 520,1 1,1
437,2 388,2 384,3 339,1 385,3 382,3 171,3 1,1
437,2 388,1 339,1 350,1 387,2 338,2 385,3 1,1
437,1 388,1 339,1 520,1 521,1 350,1 385,1 1,1
437,2 388,2 384,3 339,1 390,1 470,3 391,1 1,1
437,2 388,1 384,2 339,1 390,1 385,3 387,2 1,1
178,1 349,1 452,1 337,1 0,0 0,0 0,0 1,1
437,1 388,1 339,1 520,1 338,1 387,1 280,1 1,1
437,2 388,1 521,3 339,1 520,3 387,2 519,2 1,1
178,1 339,1 338,1 519,1 520,1 192,1 391,1 1,1
437,2 388,2 521,3 339,1 520,3 387,2 519,1 2,2
437,2 388,1 384,1 385,3 338,2 423,2 339,1 1,1
437,2 508,3 339,1 390,2 520,3 470,3 472,2 1,1
437,1 521,1 384,1 508,1 519,1 338,1 520,1 1,1
178,1 339,1 390,1 393,1 519,1 338,1 387,1 8,9
437,2 388,2 521,3 339,1 520,3 387,2 519,2 4,5
437,1 388,1 384,1 339,1 390,1 470,1 391,1 28,35
437,2 388,2 384,3 339,1 385,3 280,1 391,1 9,13
178,1 521,1 339,1 387,1 338,1 520,1 519,1 11,16
437,1 388,1 339,1 387,1 385,1 382,1 429,1 2,3
437,1 388,1 521,1 339,1 350,1 387,1 520,1 2,3
437,1 388,1 521,1 339,1 520,1 387,1 519,1 165,257
437,1 388,1 384,1 540,1 519,1 423,1 520,1 10,16
