441,2 533,1 0,0 0,0 0,0 0,0 0,0 1,1
441,2 343,3 420,2 411,3 351,2 422,1 0,0 4,4
156,1 343,1 420,1 345,1 0,0 0,0 0,0 1,1
156,2 343,1 420,1 345,1 0,0 0,0 0,0 1,1
551,2 409,3 320,1 0,0 0,0 0,0 0,0 2,2
441,2 428,2 448,1 343,3 0,0 0,0 0,0 1,1
156,2 409,1 426,1 415,1 411,1 414,1 0,0 1,1
156,2 409,3 414,2 426,3 415,2 411,3 0,0 2,2
261,1 412,1 343,1 411,1 351,1 422,1 0,0 1,1
156,2 409,3 414,1 426,3 415,1 411,3 0,0 1,1
261,1 497,1 0,0 0,0 0,0 0,0 0,0 1,1
551,2 544,1 317,1 0,0 0,0 0,0 0,0 1,1
261,2 343,3 422,1 414,2 411,3 351,2 426,3 1,1
441,2 409,3 455,2 412,3 414,2 343,3 0,0 1,1
551,2 409,1 320,2 0,0 0,0 0,0 0,0 1,1
261,2 422,1 409,1 455,1 414,1 485,2 0,0 1,1
156,2 343,3 409,3 411,3 414,2 351,1 0,0 1,1
156,2 409,3 426,2 415,1 411,3 414,2 0,0 1,1
261,1 409,1 343,1 420,1 411,1 351,1 0,0 1,1
441,2 422,1 409,3 343,3 411,3 351,2 0,0 1,1
441,1 532,1 343,1 0,0 0,0 0,0 0,0 2,2
156,2 409,3 426,1 415,1 411,3 414,2 0,0 1,1
261,1 409,1 426,1 415,1 411,1 414,1 0,0 63,76
156,1 343,1 412,1 426,1 411,1 414,1 0,0 23,39
156,1 426,1 409,1 415,1 411,1 414,1 0,0 4,7
156,1 343,1 409,1 414,1 420,1 411,1 426,1 58,106
156,1 409,1 414,1 426,1 429,1 0,0 0,0 1,2
156,1 343,1 415,1 411,1 414,1 0,0 0,0 6,12
156,1 412,1 409,1 411,1 426,1 448,1 0,0 1,2
156,2 409,3 426,1 415,1 411,3 414,1 0,0 1,2
441,2 343,3 420,1 411,3 351,2 422,1 0,0 6,12
156,1 343,1 409,1 420,1 414,1 411,1 426,1 5,10
441,1 190,1 414,1 0,0 0,0 0,0 0,0 1,2
156,1 413,1 411,1 343,1 0,0 0,0 0,0 9,19
551,1 544,1 0,0 0,0 0,0 0,0 0,0 5,11
156,1 343,1 409,1 411,1 351,1 414,1 0,0 14,31
156,1 409,1 426,1 415,1 411,1 414,1 0,0 31,69
156,1 343,1 409,1 150,1 411,1 414,1 0,0 8,18
156,1 343,1 409,1 351,1 411,1 414,1 0,0 4,9
463,1 409,3 343,3 414,2 411,3 422,1 0,0 2,5
156,1 412,1 411,1 351,1 414,1 0,0 0,0 2,5
156,1 409,1 426,1 414,1 150,1 415,1 0,0 6,15
156,1 343,1 409,1 455,1 411,1 414,1 426,1 3,8
156,1 343,1 409,1 414,1 411,1 351,1 0,0 1,3
441,1 190,1 409,1 426,1 0,0 0,0 0,0 1,3
156,1 412,1 345,1 409,1 0,0 0,0 0,0 4,12
441,1 533,1 0,0 0,0 0,0 0,0 0,0 2,6
156,1 409,1 414,1 426,1 415,1 411,1 0,0 3,10
441,1 409,1 411,1 343,1 455,1 0,0 0,0 1,4
156,1 533,1 414,1 0,0 0,0 0,0 0,0 2,9
441,1 409,1 533,1 0,0 0,0 0,0 0,0 5,25
441,1 409,1 190,1 426,1 0,0 0,0 0,0 1,5
551,1 409,1 532,1 0,0 0,0 0,0 0,0 2,11
551,1 409,1 413,1 426,1 0,0 0,0 0,0 1,6
156,1 343,1 409,1 411,1 414,1 351,1 0,0 1,7
441,1 533,1 426,1 0,0 0,0 0,0 0,0 2,17
551,1 544,1 343,1 0,0 0,0 0,0 0,0 3,26
156,1 413,1 411,1 414,1 0,0 0,0 0,0 0,4
441,2 428,2 448,1 351,2 0,0 0,0 0,0 0,1
551,2 409,1 343,3 0,0 0,0 0,0 0,0 0,2
156,1 426,1 409,1 414,1 150,1 415,1 0,0 0,2
551,1 409,1 343,1 0,0 0,0 0,0 0,0 0,21
441,1 412,1 409,1 428,1 426,1 0,0 0,0 0,1
441,2 409,3 152,1 426,1 0,0 0,0 0,0 0,5
156,1 409,1 426,1 415,1 414,1 411,1 0,0 0,1
156,2 409,1 426,1 415,2 411,3 414,2 0,0 0,1
551,2 409,1 532,2 0,0 0,0 0,0 0,0 0,1
156,1 343,1 415,1 414,1 411,1 0,0 0,0 0,1
441,1 343,1 150,1 414,1 351,1 422,1 0,0 0,2
551,2 409,1 532,3 0,0 0,0 0,0 0,0 0,1
551,2 409,3 320,2 0,0 0,0 0,0 0,0 0,1
441,1 425,1 191,1 0,0 0,0 0,0 0,0 0,2
551,1 409,1 0,0 0,0 0,0 0,0 0,0 0,5
441,1 152,1 414,1 0,0 0,0 0,0 0,0 0,1
502,2 343,3 414,3 411,3 351,2 422,1 0,0 0,1
441,2 413,3 411,2 409,3 0,0 0,0 0,0 0,1
