442,1 436,1 420,2 270,2 345,2 153,2 244,1 1,1
503,1 492,1 420,1 153,1 345,1 415,1 0,0 1,1
503,2 433,1 371,3 373,3 429,1 336,1 0,0 1,1
442,1 436,1 429,1 345,1 415,2 448,1 421,1 1,1
503,2 373,3 433,1 371,3 429,1 336,1 0,0 1,1
442,1 436,1 430,1 415,1 418,2 429,1 194,1 1,1
224,2 436,1 448,1 415,2 429,2 430,2 418,2 1,1
552,1 339,1 519,1 0,0 0,0 0,0 0,0 1,1
554,1 339,1 390,1 519,2 389,1 517,1 0,0 1,1
291,1 177,1 519,1 390,1 352,1 0,0 0,0 1,1
442,1 436,1 433,1 0,0 0,0 0,0 0,0 1,1
503,2 492,1 249,1 371,3 496,2 0,0 0,0 1,1
224,1 436,1 365,1 267,1 141,1 359,1 0,0 1,1
442,1 415,1 496,1 430,1 436,1 448,1 194,1 1,1
552,2 529,1 415,1 345,1 320,1 0,0 0,0 1,1
291,1 492,1 210,1 153,1 0,0 0,0 0,0 1,1
224,1 436,1 433,1 341,1 359,1 141,1 448,1 6,7
224,1 529,1 415,1 345,1 0,0 0,0 0,0 3,4
552,1 339,1 0,0 0,0 0,0 0,0 0,0 4,6
224,1 373,1 371,1 513,1 194,1 183,1 0,0 1,2
552,1 513,1 0,0 0,0 0,0 0,0 0,0 1,2
552,1 372,1 373,1 371,1 429,1 194,1 183,1 1,3
224,1 429,1 194,1 141,1 359,1 0,0 0,0 1,4
224,1 429,1 194,1 402,1 0,0 0,0 0,0 1,5
552,1 519,1 0,0 0,0 0,0 0,0 0,0 2,10
224,1 345,1 415,1 0,0 0,0 0,0 0,0 3,16
224,1 429,1 194,1 389,1 172,1 0,0 0,0 1,7
224,1 373,1 513,1 372,1 371,1 183,1 0,0 0,1
552,2 194,1 429,1 345,1 415,1 0,0 0,0 0,1
554,1 436,1 448,1 345,1 429,1 528,1 0,0 0,1
262,1 436,1 513,1 373,1 429,1 430,1 336,1 0,1
224,1 429,1 0,0 0,0 0,0 0,0 0,0 0,3
552,2 345,2 430,1 429,1 415,2 420,1 0,0 0,1
224,1 373,1 372,1 513,1 371,1 429,1 0,0 0,2
442,1 436,1 373,2 513,2 372,2 379,1 448,1 0,1
442,1 339,1 436,1 390,1 448,1 430,2 0,0 0,1
552,2 519,1 0,0 0,0 0,0 0,0 0,0 0,2
224,1 194,1 429,1 0,0 0,0 0,0 0,0 0,1
552,1 415,1 194,1 345,1 429,1 0,0 0,0 0,1
503,2 339,1 390,1 448,1 519,1 430,1 0,0 0,1
442,1 458,1 0,0 0,0 0,0 0,0 0,0 0,1
