291,1 443,1 462,1 175,1 242,3 351,2 337,3 1,1
262,2 443,1 197,1 351,2 429,1 280,1 457,2 1,1
224,1 342,1 341,1 359,1 358,1 350,1 361,1 1,1
224,1 184,1 193,1 371,1 377,1 424,1 179,1 2,2
552,2 514,3 184,1 369,1 457,1 312,1 512,1 1,1
552,2 436,1 243,1 351,1 429,1 430,1 346,2 1,1
552,2 339,1 518,1 306,1 387,1 394,1 472,1 1,1
224,1 184,1 512,1 371,1 541,1 457,1 179,1 1,1
552,1 152,1 415,1 424,1 329,1 150,1 344,1 1,1
224,1 348,1 412,1 150,1 345,1 415,1 417,1 1,1
552,1 339,1 542,1 543,1 520,1 0,0 0,0 1,1
442,1 348,2 347,2 339,1 457,2 490,3 382,1 1,1
224,1 412,1 426,1 414,1 415,1 417,1 411,1 1,1
224,1 412,1 413,1 414,1 415,1 417,1 426,1 2,2
552,1 544,1 542,1 543,1 525,1 323,1 527,1 1,1
224,1 343,1 345,1 0,0 0,0 0,0 0,0 1,1
224,1 543,1 514,1 544,1 513,1 0,0 0,0 1,1
224,1 184,1 543,1 179,1 371,1 369,1 185,1 1,1
552,2 544,2 542,1 543,2 537,1 539,1 300,1 1,1
552,1 533,1 543,1 544,1 0,0 0,0 0,0 1,1
224,1 344,1 345,1 343,1 349,1 0,0 0,0 2,2
224,1 343,1 345,1 531,1 0,0 0,0 0,0 1,1
224,2 348,2 344,2 414,2 345,2 415,2 417,2 1,1
224,1 539,1 538,1 537,1 544,1 0,0 0,0 1,1
442,1 334,3 542,1 436,1 514,2 371,3 350,2 1,1
224,1 542,1 413,1 531,1 345,1 415,1 344,1 6,7
224,1 348,1 344,1 414,1 415,1 346,1 417,1 4,5
224,1 533,1 344,1 345,1 415,1 531,1 0,0 2,3
224,1 348,1 344,1 414,1 345,1 415,1 417,1 24,38
224,1 344,1 345,1 348,1 414,1 415,1 417,1 3,5
224,1 412,1 533,1 414,1 345,1 415,1 417,1 72,131
224,1 348,1 345,1 414,1 415,1 417,1 344,1 37,71
224,1 543,1 514,1 0,0 0,0 0,0 0,0 1,2
224,1 162,1 349,1 402,1 400,1 161,1 163,1 1,2
224,1 348,1 341,1 359,1 424,1 360,1 361,1 1,2
552,1 532,1 542,1 543,1 343,1 544,1 0,0 1,2
224,1 348,1 542,1 414,1 345,1 415,1 417,1 1,2
224,1 162,1 539,1 402,1 161,1 163,1 400,1 1,2
442,1 348,2 450,1 542,2 457,2 351,2 346,2 1,2
224,1 542,1 348,1 531,1 415,1 417,1 150,1 1,2
224,1 348,1 539,1 402,1 161,1 163,1 194,1 1,2
224,1 542,1 348,1 531,1 415,1 417,1 411,1 6,12
224,1 348,1 542,1 341,1 359,1 360,1 361,1 9,22
224,1 348,1 542,1 333,1 539,1 402,1 426,1 2,5
224,1 344,1 345,1 343,1 349,1 532,1 0,0 1,3
224,1 348,1 539,1 402,1 161,1 163,1 158,1 3,9
224,1 346,1 348,1 395,1 402,1 161,1 163,1 2,6
224,1 348,1 542,1 519,1 389,1 387,1 520,1 4,12
224,1 533,1 345,1 343,1 0,0 0,0 0,0 1,3
224,1 348,1 395,1 402,1 161,1 163,1 158,1 4,15
552,1 348,1 346,1 426,1 350,1 525,1 425,1 2,8
224,1 533,1 344,1 415,1 531,1 417,1 409,1 1,4
224,1 348,1 395,1 402,1 161,1 158,1 163,1 1,6
224,1 348,1 395,1 402,1 161,1 163,1 346,1 1,7
224,1 353,1 0,0 0,0 0,0 0,0 0,0 1,15
224,1 542,1 533,1 345,1 344,1 415,1 424,1 0,1
224,1 348,1 346,1 426,1 350,1 454,1 425,1 0,2
224,1 348,1 346,1 426,1 350,1 543,1 338,1 0,5
224,2 348,2 346,2 351,2 429,1 242,1 457,2 0,1
224,1 348,1 150,1 424,1 345,1 415,1 417,1 0,1
552,1 348,1 346,1 426,1 350,1 542,1 514,1 0,1
552,1 436,1 450,1 351,1 429,1 430,1 422,1 0,1
224,1 348,1 346,1 426,1 350,1 454,1 542,1 0,1
224,1 348,1 346,1 426,1 350,1 543,1 454,1 0,2
224,1 348,1 357,1 138,1 351,1 445,1 361,1 0,1
442,1 436,1 450,1 351,2 429,1 430,2 346,2 0,1
224,2 339,1 346,2 351,2 429,2 280,2 457,2 0,1
552,2 436,1 450,1 351,2 429,2 248,3 457,1 0,1
552,1 348,1 381,1 339,1 329,1 473,1 394,1 0,1
552,2 348,2 450,1 359,2 429,2 490,3 0,0 0,1
