552,2 433,1 430,2 519,2 448,1 172,1 0,0 1,1
224,2 339,1 519,1 389,1 433,1 0,0 0,0 1,1
224,1 339,1 0,0 0,0 0,0 0,0 0,0 3,3
552,2 188,1 379,1 373,2 429,2 430,1 0,0 1,1
240,2 339,1 393,1 338,3 429,1 430,1 389,3 1,1
503,2 433,1 373,3 371,3 429,1 336,1 0,0 1,1
442,1 436,1 430,1 402,2 406,1 448,1 483,1 2,2
442,1 436,1 433,1 430,1 339,1 0,0 0,0 1,1
442,1 436,1 429,2 402,2 406,1 448,1 0,0 1,1
442,1 436,1 362,2 433,1 430,1 0,0 0,0 1,1
291,1 188,1 373,2 371,3 372,1 0,0 0,0 1,1
262,1 339,1 338,1 389,1 194,1 175,1 519,1 1,1
552,2 492,1 519,2 436,1 338,1 0,0 0,0 1,1
554,1 436,1 493,1 345,2 198,2 418,1 153,1 1,1
552,1 420,1 194,1 429,1 415,1 448,1 345,1 1,1
552,2 436,1 373,2 371,3 448,1 372,2 336,1 1,1
224,2 523,1 430,1 363,1 429,2 341,2 359,1 1,1
442,1 436,1 430,1 496,1 433,1 448,1 0,0 1,1
442,1 436,1 433,1 430,1 448,1 0,0 0,0 1,1
224,1 339,1 429,1 194,1 172,1 389,1 0,0 1,1
224,1 373,1 371,1 183,1 429,1 194,1 372,1 8,12
224,1 339,1 519,1 0,0 0,0 0,0 0,0 15,24
224,1 373,1 513,1 372,1 371,1 0,0 0,0 3,5
224,1 429,1 194,1 141,1 359,1 0,0 0,0 1,2
224,1 345,1 0,0 0,0 0,0 0,0 0,0 3,9
552,1 529,1 0,0 0,0 0,0 0,0 0,0 1,4
224,1 429,1 0,0 0,0 0,0 0,0 0,0 4,22
224,1 519,1 0,0 0,0 0,0 0,0 0,0 2,11
224,1 141,1 0,0 0,0 0,0 0,0 0,0 2,15
224,1 373,1 513,1 372,1 371,1 194,1 0,0 0,2
552,2 372,2 433,1 373,1 336,1 0,0 0,0 0,1
224,2 345,1 0,0 0,0 0,0 0,0 0,0 0,1
442,1 430,1 363,1 458,1 429,1 341,2 359,1 0,1
554,1 436,1 448,1 359,1 429,1 341,1 458,2 0,1
442,1 436,1 390,1 448,1 338,2 393,1 0,0 0,1
554,1 402,1 194,1 406,1 429,1 0,0 0,0 0,1
552,1 371,1 0,0 0,0 0,0 0,0 0,0 0,1
503,2 433,1 373,3 371,3 429,1 513,1 0,0 0,1
224,1 513,1 0,0 0,0 0,0 0,0 0,0 0,4
552,1 194,1 345,1 415,1 429,1 0,0 0,0 0,1
552,2 320,1 345,1 420,1 418,1 0,0 0,0 0,1
224,1 372,1 373,1 183,1 371,1 194,1 429,1 0,1
552,2 529,1 0,0 0,0 0,0 0,0 0,0 0,1
442,1 436,1 406,1 402,2 448,1 0,0 0,0 0,1
442,1 513,1 436,1 448,1 433,1 371,1 0,0 0,1
224,1 373,1 371,1 513,1 372,1 183,1 429,1 0,1
224,1 429,1 194,1 402,1 0,0 0,0 0,0 0,4
224,1 345,1 415,1 0,0 0,0 0,0 0,0 0,1
