261,1 422,1 409,1 426,1 455,1 485,1 0,0 22,22
441,2 343,1 415,2 351,2 422,1 0,0 0,0 1,1
156,2 412,2 422,1 411,2 420,1 414,1 0,0 1,1
156,1 412,1 426,1 409,1 411,1 414,1 0,0 1,1
156,1 413,1 415,1 0,0 0,0 0,0 0,0 1,1
156,2 409,2 343,3 420,1 411,3 414,2 0,0 1,1
156,2 409,3 414,1 415,1 411,3 422,1 0,0 1,1
156,1 409,1 426,1 411,1 414,1 351,1 0,0 1,1
156,1 343,1 414,1 420,1 415,1 0,0 0,0 1,1
261,2 409,3 415,1 411,1 414,2 0,0 0,0 1,1
261,2 409,1 415,1 411,1 414,1 0,0 0,0 1,1
261,2 343,3 422,1 351,2 411,3 414,2 0,0 1,1
261,1 409,1 343,1 420,1 411,1 414,1 0,0 1,1
261,1 422,1 343,1 411,1 448,1 414,1 0,0 1,1
261,2 409,3 420,2 153,2 418,2 422,1 0,0 1,1
156,2 343,3 409,3 411,3 415,2 0,0 0,0 2,2
441,1 343,1 414,1 420,1 351,1 422,1 0,0 1,1
502,1 533,2 0,0 0,0 0,0 0,0 0,0 1,1
261,1 343,1 409,1 420,1 411,1 414,1 0,0 11,13
261,1 409,1 415,1 411,1 414,1 0,0 0,0 36,45
156,1 426,1 343,1 420,1 414,1 411,1 422,1 4,5
156,1 412,1 422,1 411,1 420,1 414,1 0,0 78,99
156,1 343,1 409,1 411,1 351,1 426,1 0,0 3,4
156,1 426,1 409,1 150,1 414,1 411,1 422,1 15,21
156,1 343,1 411,1 351,1 414,1 0,0 0,0 2,3
156,1 426,1 409,1 150,1 411,1 414,1 0,0 10,17
156,1 409,1 343,1 420,1 411,1 414,1 0,0 84,156
156,1 409,1 412,1 411,1 426,1 414,1 0,0 1,2
551,2 532,2 0,0 0,0 0,0 0,0 0,0 1,2
551,2 422,1 320,1 0,0 0,0 0,0 0,0 1,2
156,1 409,1 414,1 415,1 411,1 422,1 0,0 1,2
156,2 409,3 343,3 420,1 411,3 414,2 0,0 1,2
156,1 409,1 426,1 150,1 411,1 414,1 0,0 1,2
156,1 409,1 414,1 415,1 411,1 0,0 0,0 1,2
156,1 533,1 409,1 0,0 0,0 0,0 0,0 257,588
156,1 409,1 412,1 414,1 415,1 0,0 0,0 8,19
551,1 532,1 0,0 0,0 0,0 0,0 0,0 14,36
156,1 420,1 412,1 411,1 414,1 0,0 0,0 2,6
156,1 426,1 409,1 414,1 411,1 351,1 0,0 3,9
441,1 190,1 426,1 0,0 0,0 0,0 0,0 1,3
441,1 533,1 0,0 0,0 0,0 0,0 0,0 13,49
