224,2 348,2 459,2 387,2 394,1 381,3 426,3 1,1
224,1 542,1 348,1 426,1 424,1 546,1 0,0 0,1
224,1 353,1 340,1 346,1 457,1 458,1 0,0 0,1
240,1 348,1 346,1 344,1 351,1 0,0 0,0 0,1
224,1 361,1 542,1 359,1 358,1 546,1 0,0 0,1
224,1 348,1 344,1 424,1 409,1 0,0 0,0 0,2
224,1 361,1 546,1 359,1 358,1 136,1 138,1 0,3
262,2 361,1 353,1 542,1 359,1 358,2 0,0 0,1
552,2 514,2 544,1 542,2 0,0 0,0 0,0 0,1
503,2 348,2 339,1 0,0 0,0 0,0 0,0 0,1
224,1 361,1 359,1 346,1 358,1 0,0 0,0 0,1
224,1 342,1 362,1 237,1 0,0 0,0 0,0 0,1
224,2 339,1 387,1 424,3 426,3 381,1 0,0 0,1
442,1 348,2 344,2 415,2 0,0 0,0 0,0 0,1
224,1 361,1 426,1 353,1 359,1 358,1 427,1 0,1
224,1 533,1 409,1 344,1 346,1 0,0 0,0 0,1
224,1 366,1 361,1 426,1 359,1 458,1 346,1 0,1
262,2 348,2 415,1 344,2 0,0 0,0 0,0 0,1
224,1 361,1 353,1 427,1 359,1 358,1 546,1 0,3
224,1 361,1 542,1 359,1 358,1 136,1 0,0 0,1
224,2 361,2 353,3 358,1 458,2 346,2 0,0 0,1
552,1 514,1 544,1 0,0 0,0 0,0 0,0 0,3
224,1 348,1 183,1 371,1 380,1 0,0 0,0 0,1
