261,2 343,3 150,2 415,2 485,3 411,3 414,2 1,1
441,2 409,3 412,3 415,1 150,1 417,1 427,1 1,1
441,2 409,3 343,3 415,2 150,1 417,1 542,1 1,1
156,2 542,2 533,3 344,2 415,2 0,0 0,0 1,1
261,2 533,1 424,2 152,1 0,0 0,0 0,0 1,1
156,2 409,1 414,2 415,1 150,1 417,1 411,3 1,1
441,2 152,1 409,1 344,2 417,1 0,0 0,0 3,3
441,2 412,3 409,3 344,2 150,1 417,1 414,2 7,7
156,1 412,1 343,1 415,1 150,1 417,1 414,1 1,1
441,2 343,3 149,1 150,1 415,1 417,2 414,2 4,4
441,2 343,3 344,2 417,2 531,2 0,0 0,0 1,1
441,2 409,3 412,1 415,1 150,1 417,2 427,1 4,4
463,1 343,3 426,1 424,1 414,2 411,3 485,1 2,2
551,1 343,1 532,1 531,1 0,0 0,0 0,0 1,1
156,2 152,1 424,3 414,1 344,2 411,3 0,0 1,1
502,2 152,3 455,3 424,3 344,3 414,3 0,0 1,1
441,2 343,3 409,3 415,2 150,1 417,2 411,3 1,1
551,2 152,1 409,3 426,2 320,2 0,0 0,0 1,1
156,2 152,1 414,1 424,3 411,3 344,2 0,0 1,1
156,1 343,1 344,1 411,1 414,1 485,1 150,1 1,1
551,1 533,1 542,1 318,1 0,0 0,0 0,0 1,1
551,1 533,1 542,1 319,1 0,0 0,0 0,0 1,1
156,2 152,1 424,3 414,2 344,2 411,3 0,0 2,2
441,2 409,3 412,2 415,2 150,1 417,2 427,1 3,3
156,2 343,3 414,2 411,3 344,2 417,2 542,2 1,1
441,2 409,1 412,1 150,1 415,1 417,1 149,1 1,1
441,2 409,1 412,3 150,1 415,1 417,1 149,1 1,1
441,2 412,3 414,2 411,3 343,3 344,2 416,2 1,1
441,2 409,3 412,1 415,2 150,1 417,2 427,2 1,1
441,2 409,1 412,1 415,2 150,1 417,2 427,1 1,1
441,2 343,3 149,1 150,1 415,1 417,1 414,1 2,2
463,1 343,3 409,3 414,2 411,3 485,3 424,3 1,1
441,2 343,3 412,3 344,2 149,3 417,2 427,1 1,1
441,2 409,3 343,3 344,2 415,2 417,2 427,1 2,2
441,2 412,3 409,3 344,2 150,2 417,2 414,2 1,1
551,1 343,1 415,1 320,1 344,1 0,0 0,0 1,1
551,2 343,3 414,1 455,2 542,2 320,1 409,1 1,1
463,1 409,3 343,3 412,3 411,3 485,1 414,2 1,1
441,2 152,1 409,2 344,2 417,2 0,0 0,0 1,1
441,2 343,3 414,2 411,3 427,2 417,2 344,2 1,1
441,2 409,1 412,2 415,2 150,1 417,2 427,1 1,1
441,1 152,1 409,1 344,1 417,1 0,0 0,0 1,1
441,2 343,3 149,3 150,1 415,2 417,1 414,1 1,1
156,2 343,3 414,1 415,2 150,1 417,2 411,3 1,1
441,1 544,1 191,1 150,1 426,1 417,1 0,0 1,1
441,2 343,3 149,3 150,1 415,2 417,2 414,2 1,1
441,1 152,1 424,1 344,1 149,1 427,1 0,0 1,1
441,2 409,3 412,3 415,2 150,1 417,2 427,2 9,10
261,1 343,1 150,1 415,1 485,1 411,1 414,1 37,43
156,1 152,1 424,1 344,1 414,1 411,1 0,0 25,30
441,2 409,2 412,3 415,1 150,1 417,2 427,1 4,5
441,2 343,3 149,1 150,1 415,1 417,1 414,2 11,14
156,1 542,1 533,1 344,1 414,1 343,1 0,0 6,8
441,2 343,3 149,1 150,1 415,2 417,2 414,2 3,4
441,2 343,3 414,2 344,2 150,1 417,2 427,1 3,4
441,2 343,3 414,1 344,2 150,1 417,1 427,2 3,4
441,2 152,1 409,2 344,2 417,1 0,0 0,0 3,4
441,2 409,3 412,3 415,2 150,1 417,2 427,1 3,4
441,2 412,3 409,3 344,2 150,1 417,2 414,2 12,17
441,2 409,3 412,3 415,1 150,1 417,2 427,2 7,10
