437,1 542,1 339,1 520,1 519,1 387,1 424,1 1,1
437,1 339,1 338,1 520,1 387,1 519,1 424,1 1,1
437,2 443,1 448,1 424,1 393,1 430,1 383,3 1,1
178,1 542,1 339,1 390,1 387,1 520,1 280,1 2,2
437,1 425,1 339,1 390,1 387,1 424,1 385,1 1,1
437,1 339,1 542,1 390,1 519,1 387,1 520,1 2,2
437,1 339,1 390,1 393,1 387,1 172,1 280,1 3,3
437,2 339,1 542,1 519,1 387,1 520,3 385,3 1,1
178,1 339,1 520,1 337,1 544,1 452,1 0,0 1,1
178,1 339,1 390,1 385,1 168,1 171,1 387,1 1,1
437,1 388,1 384,1 520,1 519,1 194,1 429,1 1,1
437,2 388,2 339,1 387,2 424,3 390,2 338,2 1,1
178,1 542,1 339,1 338,1 387,1 520,1 519,1 1,1
547,1 521,1 426,1 448,1 430,1 520,1 350,1 1,1
437,2 339,1 387,1 520,2 385,1 337,3 351,2 1,1
437,1 542,1 339,1 520,1 387,1 519,1 385,1 1,1
437,1 339,1 520,1 516,1 424,1 387,1 385,1 1,1
437,1 388,1 339,1 280,1 387,1 385,1 337,1 1,1
437,2 339,1 384,1 390,1 387,1 424,2 385,3 1,1
437,1 339,1 542,1 516,1 520,1 385,1 387,1 1,1
437,2 251,2 339,1 250,2 390,1 338,2 172,1 1,1
437,2 388,1 339,1 390,2 387,2 424,3 338,2 1,1
437,2 388,2 339,1 390,1 387,2 424,1 338,2 2,2
437,2 388,1 542,1 339,1 385,2 520,3 382,3 1,1
437,2 339,1 384,2 390,1 387,1 424,3 385,2 2,2
437,2 388,2 542,2 339,1 520,3 519,2 387,2 2,2
437,1 542,1 339,1 390,1 387,1 519,1 430,1 1,1
437,2 388,1 542,1 339,1 520,2 387,1 385,1 2,2
437,2 339,1 384,2 390,1 387,1 424,1 385,3 2,2
437,2 388,2 542,1 339,1 520,2 519,2 387,2 1,1
437,2 339,1 384,1 390,1 387,1 424,1 385,1 2,2
437,2 174,1 388,1 385,3 192,1 171,1 382,3 1,1
437,2 388,1 339,1 520,3 387,1 424,1 385,1 1,1
437,2 388,1 520,1 350,2 385,1 338,2 337,2 1,1
437,2 388,2 459,2 339,1 387,2 519,2 520,1 1,1
437,2 388,2 542,1 339,1 520,3 519,1 387,2 1,1
437,1 339,1 542,1 519,1 338,1 520,1 389,1 1,1
178,2 542,2 339,1 519,2 393,1 387,2 280,2 1,1
437,2 339,1 516,1 385,2 520,3 387,1 337,2 1,1
178,1 339,1 542,1 390,1 520,1 387,1 250,1 1,1
437,2 443,1 339,1 385,3 352,1 542,2 390,1 1,1
437,1 388,1 384,1 168,1 387,1 382,1 385,1 1,1
437,2 388,1 542,1 339,1 520,3 387,1 385,1 2,2
437,2 174,1 339,1 424,3 387,2 242,2 385,3 4,4
437,2 388,2 542,2 339,1 520,2 519,1 387,2 1,1
437,2 388,2 542,1 339,1 520,2 387,2 385,3 4,4
437,2 339,1 351,2 387,2 424,1 385,3 337,3 1,1
178,1 339,1 520,1 544,1 543,1 516,1 0,0 1,1
437,2 339,1 384,2 390,2 387,2 424,3 385,2 1,1
437,2 443,1 339,1 387,1 385,2 389,2 390,1 1,1
507,1 443,1 521,1 385,1 273,1 168,1 519,1 1,1
178,1 542,1 339,1 519,1 543,1 520,1 544,1 1,1
437,1 388,1 542,1 339,1 519,1 520,1 387,1 1,1
437,2 174,1 384,3 385,2 424,1 387,1 382,3 1,1
507,1 432,1 381,3 448,1 393,1 338,1 390,1 1,1
437,2 388,1 542,1 339,1 520,2 387,2 385,3 1,1
437,1 339,1 542,1 519,1 520,1 338,1 387,1 1,1
507,1 174,2 393,1 339,1 387,2 424,3 385,3 1,1
